country,year,variant,freq,age1yearinterval,survivorage
132,1950,estimates,5yearly,0,100000
132,1950,estimates,5yearly,1,86770.265
132,1950,estimates,5yearly,5,80342.057
132,1950,estimates,5yearly,10,78609.624
132,1950,estimates,5yearly,15,77321.941
132,1950,estimates,5yearly,20,75545.98
132,1950,estimates,5yearly,25,73218.568
132,1950,estimates,5yearly,30,70718.369
132,1950,estimates,5yearly,35,67970.451
132,1950,estimates,5yearly,40,64916.018
132,1950,estimates,5yearly,45,61467.63
132,1950,estimates,5yearly,50,57558.436
132,1950,estimates,5yearly,55,52742.262
132,1950,estimates,5yearly,60,46949.211
132,1950,estimates,5yearly,65,39565.626
132,1950,estimates,5yearly,70,30887.332
132,1950,estimates,5yearly,75,21197.605
132,1950,estimates,5yearly,80,11885.056
132,1950,estimates,5yearly,85,4934.1796
132,1950,estimates,5yearly,90,1352.7659
132,1950,estimates,5yearly,95,223.34046
132,1950,estimates,5yearly,100plus,21.60558
132,1955,estimates,5yearly,0,100000
132,1955,estimates,5yearly,1,87162.36
132,1955,estimates,5yearly,5,80976.132
132,1955,estimates,5yearly,10,79292.859
132,1955,estimates,5yearly,15,78042.049
132,1955,estimates,5yearly,20,76304.187
132,1955,estimates,5yearly,25,74024.402
132,1955,estimates,5yearly,30,71572.767
132,1955,estimates,5yearly,35,68875.884
132,1955,estimates,5yearly,40,65874.753
132,1955,estimates,5yearly,45,62478.401
132,1955,estimates,5yearly,50,58605.27
132,1955,estimates,5yearly,55,53791.9
132,1955,estimates,5yearly,60,47962.043
132,1955,estimates,5yearly,65,40548.07
132,1955,estimates,5yearly,70,31799.901
132,1955,estimates,5yearly,75,21933.532
132,1955,estimates,5yearly,80,12377.814
132,1955,estimates,5yearly,85,5174.293
132,1955,estimates,5yearly,90,1428.4507
132,1955,estimates,5yearly,95,238.07937
132,1955,estimates,5yearly,100plus,23.181504
132,1960,estimates,5yearly,0,100000
132,1960,estimates,5yearly,1,87541.651
132,1960,estimates,5yearly,5,81605.801
132,1960,estimates,5yearly,10,79970.006
132,1960,estimates,5yearly,15,78756.176
132,1960,estimates,5yearly,20,77056.288
132,1960,estimates,5yearly,25,74818.096
132,1960,estimates,5yearly,30,72409.254
132,1960,estimates,5yearly,35,69759.13
132,1960,estimates,5yearly,40,66809.559
132,1960,estimates,5yearly,45,63465.616
132,1960,estimates,5yearly,50,59631.015
132,1960,estimates,5yearly,55,54834.475
132,1960,estimates,5yearly,60,48964.252
132,1960,estimates,5yearly,65,41470.513
132,1960,estimates,5yearly,70,32628.003
132,1960,estimates,5yearly,75,22617.025
132,1960,estimates,5yearly,80,12832.128
132,1960,estimates,5yearly,85,5397.8828
132,1960,estimates,5yearly,90,1498.1376
132,1960,estimates,5yearly,95,250.52801
132,1960,estimates,5yearly,100plus,24.33012
132,1965,estimates,5yearly,0,100000
132,1965,estimates,5yearly,1,89160.31
132,1965,estimates,5yearly,5,84263.347
132,1965,estimates,5yearly,10,82838.264
132,1965,estimates,5yearly,15,81776.943
132,1965,estimates,5yearly,20,80250.913
132,1965,estimates,5yearly,25,78215.165
132,1965,estimates,5yearly,30,76018.542
132,1965,estimates,5yearly,35,73595.008
132,1965,estimates,5yearly,40,70869.59
132,1965,estimates,5yearly,45,67734.575
132,1965,estimates,5yearly,50,64038.06
132,1965,estimates,5yearly,55,59316.249
132,1965,estimates,5yearly,60,53405.437
132,1965,estimates,5yearly,65,45710.183
132,1965,estimates,5yearly,70,36404.073
132,1965,estimates,5yearly,75,25676.987
132,1965,estimates,5yearly,80,14917.937
132,1965,estimates,5yearly,85,6444.8757
132,1965,estimates,5yearly,90,1839.7886
132,1965,estimates,5yearly,95,314.84362
132,1965,estimates,5yearly,100plus,30.887469
132,1970,estimates,5yearly,0,100000
132,1970,estimates,5yearly,1,90616.322
132,1970,estimates,5yearly,5,86581.041
132,1970,estimates,5yearly,10,85353.482
132,1970,estimates,5yearly,15,84430.163
132,1970,estimates,5yearly,20,83081.893
132,1970,estimates,5yearly,25,81271.352
132,1970,estimates,5yearly,30,79313.484
132,1970,estimates,5yearly,35,77140.697
132,1970,estimates,5yearly,40,74660.402
132,1970,estimates,5yearly,45,71749.672
132,1970,estimates,5yearly,50,68232.241
132,1970,estimates,5yearly,55,63634.542
132,1970,estimates,5yearly,60,57733.481
132,1970,estimates,5yearly,65,49926.908
132,1970,estimates,5yearly,70,40229.713
132,1970,estimates,5yearly,75,28799.822
132,1970,estimates,5yearly,80,17087.668
132,1970,estimates,5yearly,85,7575.2546
132,1970,estimates,5yearly,90,2217.7364
132,1970,estimates,5yearly,95,387.72829
132,1970,estimates,5yearly,100plus,38.485344
132,1975,estimates,5yearly,0,100000
132,1975,estimates,5yearly,1,93125.138
132,1975,estimates,5yearly,5,90534.376
132,1975,estimates,5yearly,10,89663.633
132,1975,estimates,5yearly,15,88996.908
132,1975,estimates,5yearly,20,87985.241
132,1975,estimates,5yearly,25,86616.998
132,1975,estimates,5yearly,30,85126.835
132,1975,estimates,5yearly,35,83450.118
132,1975,estimates,5yearly,40,81474.519
132,1975,estimates,5yearly,45,79046.12
132,1975,estimates,5yearly,50,75933.609
132,1975,estimates,5yearly,55,71710.789
132,1975,estimates,5yearly,60,65999.464
132,1975,estimates,5yearly,65,58172.921
132,1975,estimates,5yearly,70,47980.083
132,1975,estimates,5yearly,75,35371.563
132,1975,estimates,5yearly,80,21789.025
132,1975,estimates,5yearly,85,10109.17
132,1975,estimates,5yearly,90,3105.6089
132,1975,estimates,5yearly,95,564.07077
132,1975,estimates,5yearly,100plus,56.976852
132,1980,estimates,5yearly,0,100000
132,1980,estimates,5yearly,1,93942.264
132,1980,estimates,5yearly,5,91823.536
132,1980,estimates,5yearly,10,91075.031
132,1980,estimates,5yearly,15,90496.787
132,1980,estimates,5yearly,20,89599.581
132,1980,estimates,5yearly,25,88385.682
132,1980,estimates,5yearly,30,87068.084
132,1980,estimates,5yearly,35,85573.675
132,1980,estimates,5yearly,40,83785.335
132,1980,estimates,5yearly,45,81542.471
132,1980,estimates,5yearly,50,78593.552
132,1980,estimates,5yearly,55,74535.884
132,1980,estimates,5yearly,60,68956.303
132,1980,estimates,5yearly,65,61175.388
132,1980,estimates,5yearly,70,50853.306
132,1980,estimates,5yearly,75,37885.094
132,1980,estimates,5yearly,80,23631.183
132,1980,estimates,5yearly,85,11113.211
132,1980,estimates,5yearly,90,3466.5878
132,1980,estimates,5yearly,95,638.06726
132,1980,estimates,5yearly,100plus,64.458256
132,1985,estimates,5yearly,0,100000
132,1985,estimates,5yearly,1,94694.933
132,1985,estimates,5yearly,5,92998.113
132,1985,estimates,5yearly,10,92361.726
132,1985,estimates,5yearly,15,91865.554
132,1985,estimates,5yearly,20,91073.885
132,1985,estimates,5yearly,25,89991.974
132,1985,estimates,5yearly,30,88828.038
132,1985,estimates,5yearly,35,87506.764
132,1985,estimates,5yearly,40,85901.959
132,1985,estimates,5yearly,45,83843.944
132,1985,estimates,5yearly,50,81077.617
132,1985,estimates,5yearly,55,77193.049
132,1985,estimates,5yearly,60,71740.828
132,1985,estimates,5yearly,65,64049.469
132,1985,estimates,5yearly,70,53613.957
132,1985,estimates,5yearly,75,40312.418
132,1985,estimates,5yearly,80,25465.412
132,1985,estimates,5yearly,85,12136.295
132,1985,estimates,5yearly,90,3828.7011
132,1985,estimates,5yearly,95,712.89857
132,1985,estimates,5yearly,100plus,72.377728
132,1990,estimates,5yearly,0,100000
132,1990,estimates,5yearly,1,95374.256
132,1990,estimates,5yearly,5,94060.511
132,1990,estimates,5yearly,10,93526.694
132,1990,estimates,5yearly,15,93105.877
132,1990,estimates,5yearly,20,92414.603
132,1990,estimates,5yearly,25,91457.443
132,1990,estimates,5yearly,30,90431.975
132,1990,estimates,5yearly,35,89269.853
132,1990,estimates,5yearly,40,87840.356
132,1990,estimates,5yearly,45,85958.283
132,1990,estimates,5yearly,50,83357.676
132,1990,estimates,5yearly,55,79667.475
132,1990,estimates,5yearly,60,74366.388
132,1990,estimates,5yearly,65,66781.721
132,1990,estimates,5yearly,70,56309.311
132,1990,estimates,5yearly,75,42688.425
132,1990,estimates,5yearly,80,27262.613
132,1990,estimates,5yearly,85,13165.246
132,1990,estimates,5yearly,90,4198.9037
132,1990,estimates,5yearly,95,785.19357
132,1990,estimates,5yearly,100plus,79.896338
132,1995,estimates,5yearly,0,100000
132,1995,estimates,5yearly,1,96285.293
132,1995,estimates,5yearly,5,95389.084
132,1995,estimates,5yearly,10,94981.803
132,1995,estimates,5yearly,15,94655.938
132,1995,estimates,5yearly,20,94103.061
132,1995,estimates,5yearly,25,93330.68
132,1995,estimates,5yearly,30,92500.248
132,1995,estimates,5yearly,35,91551.186
132,1995,estimates,5yearly,40,90357.551
132,1995,estimates,5yearly,45,88734.954
132,1995,estimates,5yearly,50,86366.014
132,1995,estimates,5yearly,55,82924.144
132,1995,estimates,5yearly,60,77928.503
132,1995,estimates,5yearly,65,70611.291
132,1995,estimates,5yearly,70,60209.279
132,1995,estimates,5yearly,75,46316.803
132,1995,estimates,5yearly,80,30080.135
132,1995,estimates,5yearly,85,14811.248
132,1995,estimates,5yearly,90,4817.3711
132,1995,estimates,5yearly,95,910.77187
132,1995,estimates,5yearly,100plus,92.683839
132,2000,estimates,5yearly,0,100000
132,2000,estimates,5yearly,1,97497.051
132,2000,estimates,5yearly,5,97016.182
132,2000,estimates,5yearly,10,96762.402
132,2000,estimates,5yearly,15,96553.819
132,2000,estimates,5yearly,20,96182.541
132,2000,estimates,5yearly,25,95664.785
132,2000,estimates,5yearly,30,95104.933
132,2000,estimates,5yearly,35,94451.901
132,2000,estimates,5yearly,40,93603.903
132,2000,estimates,5yearly,45,92386.964
132,2000,estimates,5yearly,50,90492.108
132,2000,estimates,5yearly,55,87561.351
132,2000,estimates,5yearly,60,83132.931
132,2000,estimates,5yearly,65,76544.111
132,2000,estimates,5yearly,70,66636.433
132,2000,estimates,5yearly,75,52736.773
132,2000,estimates,5yearly,80,35622.035
132,2000,estimates,5yearly,85,18386.904
132,2000,estimates,5yearly,90,6306.9642
132,2000,estimates,5yearly,95,1257.0758
132,2000,estimates,5yearly,100plus,133.04348
132,2005,estimates,5yearly,0,100000
132,2005,estimates,5yearly,1,97650.786
132,2005,estimates,5yearly,5,97211.816
132,2005,estimates,5yearly,10,96975.685
132,2005,estimates,5yearly,15,96780.927
132,2005,estimates,5yearly,20,96431.952
132,2005,estimates,5yearly,25,95942.991
132,2005,estimates,5yearly,30,95415.491
132,2005,estimates,5yearly,35,94799.72
132,2005,estimates,5yearly,40,93995.781
132,2005,estimates,5yearly,45,92831.428
132,2005,estimates,5yearly,50,91001.215
132,2005,estimates,5yearly,55,88163.369
132,2005,estimates,5yearly,60,83768.921
132,2005,estimates,5yearly,65,77354.076
132,2005,estimates,5yearly,70,67671.138
132,2005,estimates,5yearly,75,53894.19
132,2005,estimates,5yearly,80,36809.844
132,2005,estimates,5yearly,85,19302.091
132,2005,estimates,5yearly,90,6722.2968
132,2005,estimates,5yearly,95,1365.9457
132,2005,estimates,5yearly,100plus,147.82487
132,2010,estimates,5yearly,0,100000
132,2010,estimates,5yearly,1,97752.968
132,2010,estimates,5yearly,5,97340.721
132,2010,estimates,5yearly,10,97115.896
132,2010,estimates,5yearly,15,96930.248
132,2010,estimates,5yearly,20,96596.252
132,2010,estimates,5yearly,25,96128.649
132,2010,estimates,5yearly,30,95623.522
132,2010,estimates,5yearly,35,95033.119
132,2010,estimates,5yearly,40,94259.556
132,2010,estimates,5yearly,45,93128.403
132,2010,estimates,5yearly,50,91335.701
132,2010,estimates,5yearly,55,88557.947
132,2010,estimates,5yearly,60,84255.046
132,2010,estimates,5yearly,65,77839.366
132,2010,estimates,5yearly,70,68374.467
132,2010,estimates,5yearly,75,54835.149
132,2010,estimates,5yearly,80,37767.268
132,2010,estimates,5yearly,85,20078.19
132,2010,estimates,5yearly,90,7137.6868
132,2010,estimates,5yearly,95,1476.186
132,2010,estimates,5yearly,100plus,162.10484
132,2015,medium_variant,5yearly,0,100000
132,2015,medium_variant,5yearly,1,98022.481
132,2015,medium_variant,5yearly,5,97678.067
132,2015,medium_variant,5yearly,10,97483.169
132,2015,medium_variant,5yearly,15,97321.226
132,2015,medium_variant,5yearly,20,97025.969
132,2015,medium_variant,5yearly,25,96614.346
132,2015,medium_variant,5yearly,30,96171.456
132,2015,medium_variant,5yearly,35,95650.912
132,2015,medium_variant,5yearly,40,94962.443
132,2015,medium_variant,5yearly,45,93939.033
132,2015,medium_variant,5yearly,50,92283.29
132,2015,medium_variant,5yearly,55,89694.435
132,2015,medium_variant,5yearly,60,85628.561
132,2015,medium_variant,5yearly,65,79483.037
132,2015,medium_variant,5yearly,70,70249.886
132,2015,medium_variant,5yearly,75,57148.324
132,2015,medium_variant,5yearly,80,40151.165
132,2015,medium_variant,5yearly,85,21921.662
132,2015,medium_variant,5yearly,90,8115.4921
132,2015,medium_variant,5yearly,95,1770.7513
132,2015,medium_variant,5yearly,100plus,202.39432
132,2020,medium_variant,5yearly,0,100000
132,2020,medium_variant,5yearly,1,98246.266
132,2020,medium_variant,5yearly,5,97951.386
132,2020,medium_variant,5yearly,10,97780.137
132,2020,medium_variant,5yearly,15,97637.084
132,2020,medium_variant,5yearly,20,97373.338
132,2020,medium_variant,5yearly,25,97005.725
132,2020,medium_variant,5yearly,30,96612.643
132,2020,medium_variant,5yearly,35,96151.216
132,2020,medium_variant,5yearly,40,95536.866
132,2020,medium_variant,5yearly,45,94612.029
132,2020,medium_variant,5yearly,50,93085.792
132,2020,medium_variant,5yearly,55,90665.318
132,2020,medium_variant,5yearly,60,86831.92
132,2020,medium_variant,5yearly,65,81001.086
132,2020,medium_variant,5yearly,70,72088.975
132,2020,medium_variant,5yearly,75,59227.139
132,2020,medium_variant,5yearly,80,42574.661
132,2020,medium_variant,5yearly,85,24017.342
132,2020,medium_variant,5yearly,90,9294.0417
132,2020,medium_variant,5yearly,95,2165.4937
132,2020,medium_variant,5yearly,100plus,268.69893
132,2025,medium_variant,5yearly,0,100000
132,2025,medium_variant,5yearly,1,98438.652
132,2025,medium_variant,5yearly,5,98184.195
132,2025,medium_variant,5yearly,10,98033.061
132,2025,medium_variant,5yearly,15,97906.236
132,2025,medium_variant,5yearly,20,97669.954
132,2025,medium_variant,5yearly,25,97340.746
132,2025,medium_variant,5yearly,30,96989.688
132,2025,medium_variant,5yearly,35,96578.329
132,2025,medium_variant,5yearly,40,96029.351
132,2025,medium_variant,5yearly,45,95194.215
132,2025,medium_variant,5yearly,50,93790.702
132,2025,medium_variant,5yearly,55,91527.056
132,2025,medium_variant,5yearly,60,87882.884
132,2025,medium_variant,5yearly,65,82339.4
132,2025,medium_variant,5yearly,70,73779.821
132,2025,medium_variant,5yearly,75,61215.128
132,2025,medium_variant,5yearly,80,44640.629
132,2025,medium_variant,5yearly,85,26032.578
132,2025,medium_variant,5yearly,90,10549.67
132,2025,medium_variant,5yearly,95,2603.7983
132,2025,medium_variant,5yearly,100plus,348.31317
132,2030,medium_variant,5yearly,0,100000
132,2030,medium_variant,5yearly,1,98595.182
132,2030,medium_variant,5yearly,5,98369.676
132,2030,medium_variant,5yearly,10,98234.147
132,2030,medium_variant,5yearly,15,98120.253
132,2030,medium_variant,5yearly,20,97906.876
132,2030,medium_variant,5yearly,25,97609.382
132,2030,medium_variant,5yearly,30,97292.772
132,2030,medium_variant,5yearly,35,96921.927
132,2030,medium_variant,5yearly,40,96426.501
132,2030,medium_variant,5yearly,45,95671.194
132,2030,medium_variant,5yearly,50,94387.256
132,2030,medium_variant,5yearly,55,92289.654
132,2030,medium_variant,5yearly,60,88851.773
132,2030,medium_variant,5yearly,65,83576.196
132,2030,medium_variant,5yearly,70,75402.509
132,2030,medium_variant,5yearly,75,63260.405
132,2030,medium_variant,5yearly,80,46903.127
132,2030,medium_variant,5yearly,85,28025.546
132,2030,medium_variant,5yearly,90,11963.244
132,2030,medium_variant,5yearly,95,3164.5679
132,2030,medium_variant,5yearly,100plus,456.68553
132,2035,medium_variant,5yearly,0,100000
132,2035,medium_variant,5yearly,1,98728.083
132,2035,medium_variant,5yearly,5,98525.682
132,2035,medium_variant,5yearly,10,98403.239
132,2035,medium_variant,5yearly,15,98300.288
132,2035,medium_variant,5yearly,20,98106.702
132,2035,medium_variant,5yearly,25,97836.695
132,2035,medium_variant,5yearly,30,97549.724
132,2035,medium_variant,5yearly,35,97213.832
132,2035,medium_variant,5yearly,40,96764.307
132,2035,medium_variant,5yearly,45,96077.834
132,2035,medium_variant,5yearly,50,94906.767
132,2035,medium_variant,5yearly,55,92973.663
132,2035,medium_variant,5yearly,60,89752.516
132,2035,medium_variant,5yearly,65,84740.918
132,2035,medium_variant,5yearly,70,76886.566
132,2035,medium_variant,5yearly,75,65166.066
132,2035,medium_variant,5yearly,80,49141.432
132,2035,medium_variant,5yearly,85,30123.486
132,2035,medium_variant,5yearly,90,13338.53
132,2035,medium_variant,5yearly,95,3795.6508
132,2035,medium_variant,5yearly,100plus,597.98796
132,2040,medium_variant,5yearly,0,100000
132,2040,medium_variant,5yearly,1,98848.757
132,2040,medium_variant,5yearly,5,98666.786
132,2040,medium_variant,5yearly,10,98556.194
132,2040,medium_variant,5yearly,15,98463.188
132,2040,medium_variant,5yearly,20,98287.766
132,2040,medium_variant,5yearly,25,98043.039
132,2040,medium_variant,5yearly,30,97783.125
132,2040,medium_variant,5yearly,35,97478.991
132,2040,medium_variant,5yearly,40,97071.275
132,2040,medium_variant,5yearly,45,96446.477
132,2040,medium_variant,5yearly,50,95376.006
132,2040,medium_variant,5yearly,55,93606.339
132,2040,medium_variant,5yearly,60,90614.489
132,2040,medium_variant,5yearly,65,85891.46
132,2040,medium_variant,5yearly,70,78355.526
132,2040,medium_variant,5yearly,75,66967.771
132,2040,medium_variant,5yearly,80,51276.322
132,2040,medium_variant,5yearly,85,32229.319
132,2040,medium_variant,5yearly,90,14796.51
132,2040,medium_variant,5yearly,95,4416.28
132,2040,medium_variant,5yearly,100plus,758.12283
132,2045,medium_variant,5yearly,0,100000
132,2045,medium_variant,5yearly,1,98946.995
132,2045,medium_variant,5yearly,5,98780.007
132,2045,medium_variant,5yearly,10,98678.675
132,2045,medium_variant,5yearly,15,98593.632
132,2045,medium_variant,5yearly,20,98433.284
132,2045,medium_variant,5yearly,25,98209.431
132,2045,medium_variant,5yearly,30,97971.764
132,2045,medium_variant,5yearly,35,97693.842
132,2045,medium_variant,5yearly,40,97321.035
132,2045,medium_variant,5yearly,45,96749.356
132,2045,medium_variant,5yearly,50,95766.555
132,2045,medium_variant,5yearly,55,94142.646
132,2045,medium_variant,5yearly,60,91396.848
132,2045,medium_variant,5yearly,65,87009.05
132,2045,medium_variant,5yearly,70,79870.088
132,2045,medium_variant,5yearly,75,68874.283
132,2045,medium_variant,5yearly,80,53481.974
132,2045,medium_variant,5yearly,85,34464.886
132,2045,medium_variant,5yearly,90,16449.584
132,2045,medium_variant,5yearly,95,5169.4002
132,2045,medium_variant,5yearly,100plus,945.82955
132,2050,medium_variant,5yearly,0,100000
132,2050,medium_variant,5yearly,1,99039.515
132,2050,medium_variant,5yearly,5,98886.962
132,2050,medium_variant,5yearly,10,98794.565
132,2050,medium_variant,5yearly,15,98717.195
132,2050,medium_variant,5yearly,20,98571.469
132,2050,medium_variant,5yearly,25,98367.907
132,2050,medium_variant,5yearly,30,98151.718
132,2050,medium_variant,5yearly,35,97898.934
132,2050,medium_variant,5yearly,40,97559.489
132,2050,medium_variant,5yearly,45,97038.502
132,2050,medium_variant,5yearly,50,96140
132,2050,medium_variant,5yearly,55,94649.81
132,2050,medium_variant,5yearly,60,92127.005
132,2050,medium_variant,5yearly,65,88096.215
132,2050,medium_variant,5yearly,70,81404.615
132,2050,medium_variant,5yearly,75,70872.943
132,2050,medium_variant,5yearly,80,55808.208
132,2050,medium_variant,5yearly,85,36752.351
132,2050,medium_variant,5yearly,90,18186.724
132,2050,medium_variant,5yearly,95,6019.3416
132,2050,medium_variant,5yearly,100plus,1173.0717
132,2055,medium_variant,5yearly,0,100000
132,2055,medium_variant,5yearly,1,99125.226
132,2055,medium_variant,5yearly,5,98985.875
132,2055,medium_variant,5yearly,10,98901.75
132,2055,medium_variant,5yearly,15,98831.491
132,2055,medium_variant,5yearly,20,98699.391
132,2055,medium_variant,5yearly,25,98514.742
132,2055,medium_variant,5yearly,30,98318.491
132,2055,medium_variant,5yearly,35,98089.007
132,2055,medium_variant,5yearly,40,97780.567
132,2055,medium_variant,5yearly,45,97306.978
132,2055,medium_variant,5yearly,50,96487.943
132,2055,medium_variant,5yearly,55,95125.383
132,2055,medium_variant,5yearly,60,92804.069
132,2055,medium_variant,5yearly,65,89095.643
132,2055,medium_variant,5yearly,70,82888.547
132,2055,medium_variant,5yearly,75,72899.351
132,2055,medium_variant,5yearly,80,58259.783
132,2055,medium_variant,5yearly,85,39202.373
132,2055,medium_variant,5yearly,90,20018.722
132,2055,medium_variant,5yearly,95,6951.1454
132,2055,medium_variant,5yearly,100plus,1441.8987
132,2060,medium_variant,5yearly,0,100000
132,2060,medium_variant,5yearly,1,99192.677
132,2060,medium_variant,5yearly,5,99063.045
132,2060,medium_variant,5yearly,10,98985.339
132,2060,medium_variant,5yearly,15,98920.717
132,2060,medium_variant,5yearly,20,98799.769
132,2060,medium_variant,5yearly,25,98630.589
132,2060,medium_variant,5yearly,30,98450.581
132,2060,medium_variant,5yearly,35,98240.094
132,2060,medium_variant,5yearly,40,97957.242
132,2060,medium_variant,5yearly,45,97523.547
132,2060,medium_variant,5yearly,50,96774.081
132,2060,medium_variant,5yearly,55,95526.73
132,2060,medium_variant,5yearly,60,93397.303
132,2060,medium_variant,5yearly,65,89982.952
132,2060,medium_variant,5yearly,70,84228.674
132,2060,medium_variant,5yearly,75,74864.152
132,2060,medium_variant,5yearly,80,60784.679
132,2060,medium_variant,5yearly,85,41870.653
132,2060,medium_variant,5yearly,90,22093.601
132,2060,medium_variant,5yearly,95,8010.4444
132,2060,medium_variant,5yearly,100plus,1763.317
132,2065,medium_variant,5yearly,0,100000
132,2065,medium_variant,5yearly,1,99256.73
132,2065,medium_variant,5yearly,5,99136.479
132,2065,medium_variant,5yearly,10,99064.919
132,2065,medium_variant,5yearly,15,99005.67
132,2065,medium_variant,5yearly,20,98895.325
132,2065,medium_variant,5yearly,25,98740.861
132,2065,medium_variant,5yearly,30,98576.272
132,2065,medium_variant,5yearly,35,98383.774
132,2065,medium_variant,5yearly,40,98125.11
132,2065,medium_variant,5yearly,45,97729.061
132,2065,medium_variant,5yearly,50,97045.372
132,2065,medium_variant,5yearly,55,95907.501
