country,year,variant,freq,age1yearinterval,survivorage
882,1950,estimates,5yearly,0,100000
882,1950,estimates,5yearly,1,89267.519
882,1950,estimates,5yearly,5,84022.5
882,1950,estimates,5yearly,10,82322.757
882,1950,estimates,5yearly,15,81006.174
882,1950,estimates,5yearly,20,78817.875
882,1950,estimates,5yearly,25,75811.801
882,1950,estimates,5yearly,30,72448.232
882,1950,estimates,5yearly,35,68687.421
882,1950,estimates,5yearly,40,64361.754
882,1950,estimates,5yearly,45,59273.635
882,1950,estimates,5yearly,50,53270.099
882,1950,estimates,5yearly,55,46090.713
882,1950,estimates,5yearly,60,38108.068
882,1950,estimates,5yearly,65,29066.847
882,1950,estimates,5yearly,70,19861.686
882,1950,estimates,5yearly,75,11705.563
882,1950,estimates,5yearly,80,5731.2801
882,1950,estimates,5yearly,85,2210.0091
882,1950,estimates,5yearly,90,623.97976
882,1950,estimates,5yearly,95,118.58627
882,1950,estimates,5yearly,100plus,13.895953
882,1955,estimates,5yearly,0,100000
882,1955,estimates,5yearly,1,90302.957
882,1955,estimates,5yearly,5,85829.665
882,1955,estimates,5yearly,10,84369.827
882,1955,estimates,5yearly,15,83225.653
882,1955,estimates,5yearly,20,81302.703
882,1955,estimates,5yearly,25,78637.266
882,1955,estimates,5yearly,30,75637.357
882,1955,estimates,5yearly,35,72243.606
882,1955,estimates,5yearly,40,68245.616
882,1955,estimates,5yearly,45,63444.871
882,1955,estimates,5yearly,50,57628.028
882,1955,estimates,5yearly,55,50405.232
882,1955,estimates,5yearly,60,42195.425
882,1955,estimates,5yearly,65,32839.034
882,1955,estimates,5yearly,70,22942.105
882,1955,estimates,5yearly,75,14006.084
882,1955,estimates,5yearly,80,7114.2821
882,1955,estimates,5yearly,85,2866.0157
882,1955,estimates,5yearly,90,836.83762
882,1955,estimates,5yearly,95,164.21478
882,1955,estimates,5yearly,100plus,19.752283
882,1960,estimates,5yearly,0,100000
882,1960,estimates,5yearly,1,91284.799
882,1960,estimates,5yearly,5,87506.726
882,1960,estimates,5yearly,10,86261.906
882,1960,estimates,5yearly,15,85276.708
882,1960,estimates,5yearly,20,83611.444
882,1960,estimates,5yearly,25,81282.772
882,1960,estimates,5yearly,30,78628.75
882,1960,estimates,5yearly,35,75613.556
882,1960,estimates,5yearly,40,71984.557
882,1960,estimates,5yearly,45,67493.323
882,1960,estimates,5yearly,50,61919.729
882,1960,estimates,5yearly,55,54826.28
882,1960,estimates,5yearly,60,46417.853
882,1960,estimates,5yearly,65,36661.236
882,1960,estimates,5yearly,70,26164.938
882,1960,estimates,5yearly,75,16470.929
882,1960,estimates,5yearly,80,8734.1481
882,1960,estimates,5yearly,85,3653.3675
882,1960,estimates,5yearly,90,1116.5898
882,1960,estimates,5yearly,95,227.8203
882,1960,estimates,5yearly,100plus,28.159401
882,1965,estimates,5yearly,0,100000
882,1965,estimates,5yearly,1,92210.512
882,1965,estimates,5yearly,5,89060.725
882,1965,estimates,5yearly,10,88013.012
882,1965,estimates,5yearly,15,87170.869
882,1965,estimates,5yearly,20,85744.475
882,1965,estimates,5yearly,25,83744.781
882,1965,estimates,5yearly,30,81430.887
882,1965,estimates,5yearly,35,78766.896
882,1965,estimates,5yearly,40,75527.475
882,1965,estimates,5yearly,45,71396.829
882,1965,estimates,5yearly,50,66102.029
882,1965,estimates,5yearly,55,59232.541
882,1965,estimates,5yearly,60,50866.701
882,1965,estimates,5yearly,65,40704.751
882,1965,estimates,5yearly,70,29586.692
882,1965,estimates,5yearly,75,19170.014
882,1965,estimates,5yearly,80,10561.345
882,1965,estimates,5yearly,85,4620.0645
882,1965,estimates,5yearly,90,1473.3131
882,1965,estimates,5yearly,95,317.26569
882,1965,estimates,5yearly,100plus,41.690957
882,1970,estimates,5yearly,0,100000
882,1970,estimates,5yearly,1,93129.744
882,1970,estimates,5yearly,5,90545.786
882,1970,estimates,5yearly,10,89675.067
882,1970,estimates,5yearly,15,88965.433
882,1970,estimates,5yearly,20,87759.48
882,1970,estimates,5yearly,25,86065.922
882,1970,estimates,5yearly,30,84091.93
882,1970,estimates,5yearly,35,81782.573
882,1970,estimates,5yearly,40,78898.782
882,1970,estimates,5yearly,45,75171.622
882,1970,estimates,5yearly,50,70242.169
882,1970,estimates,5yearly,55,63638.249
882,1970,estimates,5yearly,60,55380.071
882,1970,estimates,5yearly,65,45052.893
882,1970,estimates,5yearly,70,33331.127
882,1970,estimates,5yearly,75,21989.88
882,1970,estimates,5yearly,80,12577.659
882,1970,estimates,5yearly,85,5731.5552
882,1970,estimates,5yearly,90,1924.1207
882,1970,estimates,5yearly,95,431.03839
882,1970,estimates,5yearly,100plus,57.827997
882,1975,estimates,5yearly,0,100000
882,1975,estimates,5yearly,1,94008.978
882,1975,estimates,5yearly,5,91926.671
882,1975,estimates,5yearly,10,91214.219
882,1975,estimates,5yearly,15,90625.767
882,1975,estimates,5yearly,20,89624.882
882,1975,estimates,5yearly,25,88212.13
882,1975,estimates,5yearly,30,86550.257
882,1975,estimates,5yearly,35,84600.754
882,1975,estimates,5yearly,40,82085.45
882,1975,estimates,5yearly,45,78727.927
882,1975,estimates,5yearly,50,74254.141
882,1975,estimates,5yearly,55,67990.566
882,1975,estimates,5yearly,60,59939.181
882,1975,estimates,5yearly,65,49553.288
882,1975,estimates,5yearly,70,37554.528
882,1975,estimates,5yearly,75,25281.838
882,1975,estimates,5yearly,80,14813.168
882,1975,estimates,5yearly,85,7034.9429
882,1975,estimates,5yearly,90,2477.3726
882,1975,estimates,5yearly,95,586.62008
882,1975,estimates,5yearly,100plus,83.438386
882,1980,estimates,5yearly,0,100000
882,1980,estimates,5yearly,1,94826.894
882,1980,estimates,5yearly,5,93184.332
882,1980,estimates,5yearly,10,92614.494
882,1980,estimates,5yearly,15,92134.613
882,1980,estimates,5yearly,20,91317.303
882,1980,estimates,5yearly,25,90157.846
882,1980,estimates,5yearly,30,88777.636
882,1980,estimates,5yearly,35,87149.677
882,1980,estimates,5yearly,40,85023.608
882,1980,estimates,5yearly,45,82068.455
882,1980,estimates,5yearly,50,78000.925
882,1980,estimates,5yearly,55,72204.551
882,1980,estimates,5yearly,60,64507.555
882,1980,estimates,5yearly,65,54209.746
882,1980,estimates,5yearly,70,41889.731
882,1980,estimates,5yearly,75,29003.587
882,1980,estimates,5yearly,80,17332.19
882,1980,estimates,5yearly,85,8478.2221
882,1980,estimates,5yearly,90,3132.7453
882,1980,estimates,5yearly,95,786.04339
882,1980,estimates,5yearly,100plus,118.88732
882,1985,estimates,5yearly,0,100000
882,1985,estimates,5yearly,1,95617.251
882,1985,estimates,5yearly,5,94357.172
882,1985,estimates,5yearly,10,93912.986
882,1985,estimates,5yearly,15,93531.432
882,1985,estimates,5yearly,20,92878.955
882,1985,estimates,5yearly,25,91945.23
882,1985,estimates,5yearly,30,90823.165
882,1985,estimates,5yearly,35,89489.49
882,1985,estimates,5yearly,40,87712.464
882,1985,estimates,5yearly,45,85200.252
882,1985,estimates,5yearly,50,81584.258
882,1985,estimates,5yearly,55,76250.541
882,1985,estimates,5yearly,60,69069.839
882,1985,estimates,5yearly,65,59115.603
882,1985,estimates,5yearly,70,46681.645
882,1985,estimates,5yearly,75,33176.166
882,1985,estimates,5yearly,80,20595.533
882,1985,estimates,5yearly,85,10363.432
882,1985,estimates,5yearly,90,3970.9999
882,1985,estimates,5yearly,95,1050.1029
882,1985,estimates,5yearly,100plus,168.58144
882,1990,estimates,5yearly,0,100000
882,1990,estimates,5yearly,1,96390.406
882,1990,estimates,5yearly,5,95466.652
882,1990,estimates,5yearly,10,95135.639
882,1990,estimates,5yearly,15,94844.78
882,1990,estimates,5yearly,20,94343.677
882,1990,estimates,5yearly,25,93623.729
882,1990,estimates,5yearly,30,92750.002
882,1990,estimates,5yearly,35,91695.917
882,1990,estimates,5yearly,40,90254.89
882,1990,estimates,5yearly,45,88155.206
882,1990,estimates,5yearly,50,85071.166
882,1990,estimates,5yearly,55,80321.579
882,1990,estimates,5yearly,60,73645.051
882,1990,estimates,5yearly,65,64316.775
882,1990,estimates,5yearly,70,52161.613
882,1990,estimates,5yearly,75,38208.726
882,1990,estimates,5yearly,80,24702.409
882,1990,estimates,5yearly,85,13017.571
882,1990,estimates,5yearly,90,5187.6213
882,1990,estimates,5yearly,95,1429.9826
882,1990,estimates,5yearly,100plus,244.03022
882,1995,estimates,5yearly,0,100000
882,1995,estimates,5yearly,1,97007.611
882,1995,estimates,5yearly,5,96320.922
882,1995,estimates,5yearly,10,96072.35
882,1995,estimates,5yearly,15,95849.976
882,1995,estimates,5yearly,20,95461.732
882,1995,estimates,5yearly,25,94906.328
882,1995,estimates,5yearly,30,94223.376
882,1995,estimates,5yearly,35,93388.069
882,1995,estimates,5yearly,40,92216.039
882,1995,estimates,5yearly,45,90444.934
882,1995,estimates,5yearly,50,87763.823
882,1995,estimates,5yearly,55,83574.219
882,1995,estimates,5yearly,60,77410.63
882,1995,estimates,5yearly,65,68562.636
882,1995,estimates,5yearly,70,56817.514
