country,year,variant,freq,age1yearinterval,survivorage
442,1950,estimates,5yearly,"Region, subregion, country or area *",Luxembourg
442,1950,estimates,5yearly,0,100000
442,1950,estimates,5yearly,1,95632.524
442,1950,estimates,5yearly,5,94470.66
442,1950,estimates,5yearly,10,94064.564
442,1950,estimates,5yearly,15,93818.974
442,1950,estimates,5yearly,20,93361.832
442,1950,estimates,5yearly,25,92603.915
442,1950,estimates,5yearly,30,91784.445
442,1950,estimates,5yearly,35,90891.824
442,1950,estimates,5yearly,40,89745.773
442,1950,estimates,5yearly,45,87959.728
442,1950,estimates,5yearly,50,85071.57
442,1950,estimates,5yearly,55,80772.608
442,1950,estimates,5yearly,60,75033.662
442,1950,estimates,5yearly,65,66742.704
442,1950,estimates,5yearly,70,55453.285
442,1950,estimates,5yearly,75,40224.809
442,1950,estimates,5yearly,80,24000.742
442,1950,estimates,5yearly,85,11031.53
442,1950,estimates,5yearly,90,3463.5934
442,1950,estimates,5yearly,95,667.93092
442,1950,estimates,5yearly,100plus,74.694152
442,1955,estimates,5yearly,"Region, subregion, country or area *",Luxembourg
442,1955,estimates,5yearly,0,100000
442,1955,estimates,5yearly,1,96300.634
442,1955,estimates,5yearly,5,95388.827
442,1955,estimates,5yearly,10,95035.146
442,1955,estimates,5yearly,15,94825.94
442,1955,estimates,5yearly,20,94414.366
442,1955,estimates,5yearly,25,93748.634
442,1955,estimates,5yearly,30,93053.578
442,1955,estimates,5yearly,35,92287.586
442,1955,estimates,5yearly,40,91300.762
442,1955,estimates,5yearly,45,89692.836
442,1955,estimates,5yearly,50,87054.811
442,1955,estimates,5yearly,55,83008.19
442,1955,estimates,5yearly,60,77464.236
442,1955,estimates,5yearly,65,69360.228
442,1955,estimates,5yearly,70,58350.247
442,1955,estimates,5yearly,75,43177.078
442,1955,estimates,5yearly,80,26642.851
442,1955,estimates,5yearly,85,12726.071
442,1955,estimates,5yearly,90,4196.0357
442,1955,estimates,5yearly,95,848.99866
442,1955,estimates,5yearly,100plus,98.548849
442,1960,estimates,5yearly,"Region, subregion, country or area *",Luxembourg
442,1960,estimates,5yearly,0,100000
442,1960,estimates,5yearly,1,97079.287
442,1960,estimates,5yearly,5,96491.263
442,1960,estimates,5yearly,10,96197.897
442,1960,estimates,5yearly,15,96024.122
442,1960,estimates,5yearly,20,95622.011
442,1960,estimates,5yearly,25,94950.859
442,1960,estimates,5yearly,30,94331.848
442,1960,estimates,5yearly,35,93651.187
442,1960,estimates,5yearly,40,92745.369
