country,year,variant,freq,age1yearinterval,survivorage
152,1950,estimates,5yearly,0,100000
152,1950,estimates,5yearly,1,87747.367
152,1950,estimates,5yearly,5,84096.259
152,1950,estimates,5yearly,10,83133.632
152,1950,estimates,5yearly,15,82409.499
152,1950,estimates,5yearly,20,81330.739
152,1950,estimates,5yearly,25,79840.816
152,1950,estimates,5yearly,30,78047.2
152,1950,estimates,5yearly,35,75995.04
152,1950,estimates,5yearly,40,73629.855
152,1950,estimates,5yearly,45,70805.252
152,1950,estimates,5yearly,50,67288.431
152,1950,estimates,5yearly,55,62767.921
152,1950,estimates,5yearly,60,56887.387
152,1950,estimates,5yearly,65,49350.144
152,1950,estimates,5yearly,70,40097.367
152,1950,estimates,5yearly,75,29541.719
152,1950,estimates,5yearly,80,18863.702
152,1950,estimates,5yearly,85,9760.3632
152,1950,estimates,5yearly,90,3745.7484
152,1950,estimates,5yearly,95,945.89656
152,1950,estimates,5yearly,100plus,134.634
152,1955,estimates,5yearly,0,100000
152,1955,estimates,5yearly,1,88191.015
152,1955,estimates,5yearly,5,85100.79
152,1955,estimates,5yearly,10,84331.669
152,1955,estimates,5yearly,15,83772.721
152,1955,estimates,5yearly,20,82940.189
152,1955,estimates,5yearly,25,81724.455
152,1955,estimates,5yearly,30,80160.196
152,1955,estimates,5yearly,35,78282.489
152,1955,estimates,5yearly,40,76047.606
152,1955,estimates,5yearly,45,73312.132
152,1955,estimates,5yearly,50,69838.63
152,1955,estimates,5yearly,55,65314.145
152,1955,estimates,5yearly,60,59389.06
152,1955,estimates,5yearly,65,51768.244
152,1955,estimates,5yearly,70,42383.892
152,1955,estimates,5yearly,75,31621.08
152,1955,estimates,5yearly,80,20609.418
152,1955,estimates,5yearly,85,10954.485
152,1955,estimates,5yearly,90,4354.3282
152,1955,estimates,5yearly,95,1150.3786
152,1955,estimates,5yearly,100plus,171.35038
152,1960,estimates,5yearly,0,100000
152,1960,estimates,5yearly,1,89252.89
152,1960,estimates,5yearly,5,86783.85
152,1960,estimates,5yearly,10,86172.125
152,1960,estimates,5yearly,15,85726.007
152,1960,estimates,5yearly,20,85052.925
152,1960,estimates,5yearly,25,84016.087
152,1960,estimates,5yearly,30,82615.408
152,1960,estimates,5yearly,35,80871.304
152,1960,estimates,5yearly,40,78736.381
152,1960,estimates,5yearly,45,76068.127
152,1960,estimates,5yearly,50,72627.841
152,1960,estimates,5yearly,55,68095.432
152,1960,estimates,5yearly,60,62109.01
152,1960,estimates,5yearly,65,54352.058
152,1960,estimates,5yearly,70,44726.305
152,1960,estimates,5yearly,75,33582.375
152,1960,estimates,5yearly,80,22056.138
152,1960,estimates,5yearly,85,11818.011
152,1960,estimates,5yearly,90,4728.6165
152,1960,estimates,5yearly,95,1249.9691
152,1960,estimates,5yearly,100plus,183.71918
152,1965,estimates,5yearly,0,100000
152,1965,estimates,5yearly,1,91184.454
152,1965,estimates,5yearly,5,89555.729
152,1965,estimates,5yearly,10,89066.445
152,1965,estimates,5yearly,15,88684.441
152,1965,estimates,5yearly,20,88102.028
152,1965,estimates,5yearly,25,87187.825
152,1965,estimates,5yearly,30,85914.84
152,1965,estimates,5yearly,35,84280.289
152,1965,estimates,5yearly,40,82226.244
152,1965,estimates,5yearly,45,79609.009
152,1965,estimates,5yearly,50,76188.927
152,1965,estimates,5yearly,55,71632.37
152,1965,estimates,5yearly,60,65545.204
152,1965,estimates,5yearly,65,57556.811
152,1965,estimates,5yearly,70,47501.984
152,1965,estimates,5yearly,75,35689.788
152,1965,estimates,5yearly,80,23334.841
152,1965,estimates,5yearly,85,12382.848
152,1965,estimates,5yearly,90,4856.6868
152,1965,estimates,5yearly,95,1231.9113
152,1965,estimates,5yearly,100plus,168.87639
152,1970,estimates,5yearly,0,100000
152,1970,estimates,5yearly,1,93334.279
152,1970,estimates,5yearly,5,92211.548
152,1970,estimates,5yearly,10,91809.962
152,1970,estimates,5yearly,15,91477.297
152,1970,estimates,5yearly,20,90973.083
152,1970,estimates,5yearly,25,90179.586
152,1970,estimates,5yearly,30,89073.163
152,1970,estimates,5yearly,35,87643.119
152,1970,estimates,5yearly,40,85815.677
152,1970,estimates,5yearly,45,83434.406
152,1970,estimates,5yearly,50,80252.574
152,1970,estimates,5yearly,55,75927.8
152,1970,estimates,5yearly,60,70040.857
152,1970,estimates,5yearly,65,62161.604
152,1970,estimates,5yearly,70,52021.894
152,1970,estimates,5yearly,75,39790.779
152,1970,estimates,5yearly,80,26675.932
152,1970,estimates,5yearly,85,14686.293
152,1970,estimates,5yearly,90,6052.5238
152,1970,estimates,5yearly,95,1642.245
152,1970,estimates,5yearly,100plus,247.90664
152,1975,estimates,5yearly,0,100000
152,1975,estimates,5yearly,1,95592.19
152,1975,estimates,5yearly,5,94814.653
152,1975,estimates,5yearly,10,94484.954
152,1975,estimates,5yearly,15,94190.72
152,1975,estimates,5yearly,20,93753.345
152,1975,estimates,5yearly,25,93072.784
152,1975,estimates,5yearly,30,92146.329
152,1975,estimates,5yearly,35,90962.576
152,1975,estimates,5yearly,40,89426.533
152,1975,estimates,5yearly,45,87364.27
152,1975,estimates,5yearly,50,84519.198
152,1975,estimates,5yearly,55,80542.179
152,1975,estimates,5yearly,60,74995.276
152,1975,estimates,5yearly,65,67394.021
152,1975,estimates,5yearly,70,57354.469
152,1975,estimates,5yearly,75,44863.35
152,1975,estimates,5yearly,80,31103.064
152,1975,estimates,5yearly,85,18010.729
152,1975,estimates,5yearly,90,7962.108
152,1975,estimates,5yearly,95,2389.4393
152,1975,estimates,5yearly,100plus,418.27375
152,1980,estimates,5yearly,0,100000
152,1980,estimates,5yearly,1,97540.508
152,1980,estimates,5yearly,5,97075.001
152,1980,estimates,5yearly,10,96811.88
152,1980,estimates,5yearly,15,96552.097
152,1980,estimates,5yearly,20,96174.379
152,1980,estimates,5yearly,25,95595.862
152,1980,estimates,5yearly,30,94836.806
152,1980,estimates,5yearly,35,93887.536
152,1980,estimates,5yearly,40,92634.605
152,1980,estimates,5yearly,45,90888.092
152,1980,estimates,5yearly,50,88387.22
152,1980,estimates,5yearly,55,84777.796
152,1980,estimates,5yearly,60,79602.738
152,1980,estimates,5yearly,65,72327.125
152,1980,estimates,5yearly,70,62459.63
152,1980,estimates,5yearly,75,49806.773
152,1980,estimates,5yearly,80,35491.68
152,1980,estimates,5yearly,85,21379.138
