country,year,variant,freq,age1yearinterval,survivorage
634,1950,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1950,estimates,5yearly,0,100000
634,1950,estimates,5yearly,1,89409.166
634,1950,estimates,5yearly,5,83685.132
634,1950,estimates,5yearly,10,82398.144
634,1950,estimates,5yearly,15,81641.875
634,1950,estimates,5yearly,20,80518.438
634,1950,estimates,5yearly,25,78941.71
634,1950,estimates,5yearly,30,77319.53
634,1950,estimates,5yearly,35,75596.599
634,1950,estimates,5yearly,40,73650.189
634,1950,estimates,5yearly,45,71333.908
634,1950,estimates,5yearly,50,68510.778
634,1950,estimates,5yearly,55,64754.087
634,1950,estimates,5yearly,60,59819.302
634,1950,estimates,5yearly,65,52801.763
634,1950,estimates,5yearly,70,43938.297
634,1950,estimates,5yearly,75,31166.719
634,1950,estimates,5yearly,80,19250.537
634,1950,estimates,5yearly,85,9013.6038
634,1950,estimates,5yearly,90,3274.6631
634,1950,estimates,5yearly,95,833.28239
634,1950,estimates,5yearly,100plus,145.34889
634,1955,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1955,estimates,5yearly,0,100000
634,1955,estimates,5yearly,1,91288.298
634,1955,estimates,5yearly,5,86470.345
634,1955,estimates,5yearly,10,85554.201
634,1955,estimates,5yearly,15,84964.841
634,1955,estimates,5yearly,20,84044.947
634,1955,estimates,5yearly,25,82822.631
634,1955,estimates,5yearly,30,81590.951
634,1955,estimates,5yearly,35,80303.846
634,1955,estimates,5yearly,40,78768.345
634,1955,estimates,5yearly,45,76923.013
634,1955,estimates,5yearly,50,74457.992
634,1955,estimates,5yearly,55,70904.317
634,1955,estimates,5yearly,60,66094.269
634,1955,estimates,5yearly,65,58651.96
634,1955,estimates,5yearly,70,49371.118
634,1955,estimates,5yearly,75,35598.269
634,1955,estimates,5yearly,80,22856.838
634,1955,estimates,5yearly,85,11496.929
634,1955,estimates,5yearly,90,4665.3954
634,1955,estimates,5yearly,95,1391.5181
634,1955,estimates,5yearly,100plus,299.9064
634,1960,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1960,estimates,5yearly,0,100000
634,1960,estimates,5yearly,1,93124.433
634,1960,estimates,5yearly,5,89261.297
634,1960,estimates,5yearly,10,88603.975
634,1960,estimates,5yearly,15,88141.473
634,1960,estimates,5yearly,20,87370.348
634,1960,estimates,5yearly,25,86410.401
634,1960,estimates,5yearly,30,85475.293
634,1960,estimates,5yearly,35,84506.246
634,1960,estimates,5yearly,40,83306.054
634,1960,estimates,5yearly,45,81832.328
634,1960,estimates,5yearly,50,79700.471
634,1960,estimates,5yearly,55,76387.848
634,1960,estimates,5yearly,60,71757.663
634,1960,estimates,5yearly,65,63993.25
634,1960,estimates,5yearly,70,54433.781
634,1960,estimates,5yearly,75,39864.004
634,1960,estimates,5yearly,80,26489.57
634,1960,estimates,5yearly,85,14203.646
634,1960,estimates,5yearly,90,6349.8162
634,1960,estimates,5yearly,95,2181.514
634,1960,estimates,5yearly,100plus,568.76985
634,1965,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1965,estimates,5yearly,0,100000
634,1965,estimates,5yearly,1,94927.229
634,1965,estimates,5yearly,5,92317.425
634,1965,estimates,5yearly,10,91837.631
634,1965,estimates,5yearly,15,91470.499
634,1965,estimates,5yearly,20,90814.402
634,1965,estimates,5yearly,25,90043.583
634,1965,estimates,5yearly,30,89323.048
634,1965,estimates,5yearly,35,88579.903
634,1965,estimates,5yearly,40,87638.772
634,1965,estimates,5yearly,45,86438.845
634,1965,estimates,5yearly,50,84592.103
634,1965,estimates,5yearly,55,81537.013
634,1965,estimates,5yearly,60,77105.79
634,1965,estimates,5yearly,65,69108.843
634,1965,estimates,5yearly,70,59352.738
634,1965,estimates,5yearly,75,44125.952
634,1965,estimates,5yearly,80,30228.611
634,1965,estimates,5yearly,85,17124.259
634,1965,estimates,5yearly,90,8302.7562
