country,year,variant,freq,age1yearinterval,survivorage
795,1950,estimates,5yearly,0,100000
795,1950,estimates,5yearly,1,85001.752
795,1950,estimates,5yearly,5,80694.14
795,1950,estimates,5yearly,10,79338.874
795,1950,estimates,5yearly,15,78950.944
795,1950,estimates,5yearly,20,78149.367
795,1950,estimates,5yearly,25,76936.039
795,1950,estimates,5yearly,30,75330.346
795,1950,estimates,5yearly,35,73451.973
795,1950,estimates,5yearly,40,71183.716
795,1950,estimates,5yearly,45,68109.382
795,1950,estimates,5yearly,50,63963.972
795,1950,estimates,5yearly,55,58682.662
795,1950,estimates,5yearly,60,52078.034
795,1950,estimates,5yearly,65,44041.322
795,1950,estimates,5yearly,70,34541.325
795,1950,estimates,5yearly,75,24062.052
795,1950,estimates,5yearly,80,13992.359
795,1950,estimates,5yearly,85,6302.8548
795,1950,estimates,5yearly,90,2025.3749
795,1950,estimates,5yearly,95,407.6829
795,1950,estimates,5yearly,100plus,48.08128
795,1955,estimates,5yearly,0,100000
795,1955,estimates,5yearly,1,85988.571
795,1955,estimates,5yearly,5,82286.796
795,1955,estimates,5yearly,10,81101.313
795,1955,estimates,5yearly,15,80754.433
795,1955,estimates,5yearly,20,80026.47
795,1955,estimates,5yearly,25,78907.987
795,1955,estimates,5yearly,30,77399.287
795,1955,estimates,5yearly,35,75618.744
795,1955,estimates,5yearly,40,73487.121
795,1955,estimates,5yearly,45,70621.715
795,1955,estimates,5yearly,50,66767.818
795,1955,estimates,5yearly,55,61782.508
795,1955,estimates,5yearly,60,55500.129
795,1955,estimates,5yearly,65,47655.363
795,1955,estimates,5yearly,70,38066.659
795,1955,estimates,5yearly,75,27177.361
795,1955,estimates,5yearly,80,16339.155
795,1955,estimates,5yearly,85,7697.5707
795,1955,estimates,5yearly,90,2621.9045
795,1955,estimates,5yearly,95,567.67456
795,1955,estimates,5yearly,100plus,72.612055
795,1960,estimates,5yearly,0,100000
795,1960,estimates,5yearly,1,86970.714
795,1960,estimates,5yearly,5,83805.544
795,1960,estimates,5yearly,10,82772.865
795,1960,estimates,5yearly,15,82465.515
795,1960,estimates,5yearly,20,81808.104
795,1960,estimates,5yearly,25,80781.957
795,1960,estimates,5yearly,30,79380.391
795,1960,estimates,5yearly,35,77700.615
795,1960,estimates,5yearly,40,75670.15
795,1960,estimates,5yearly,45,72974.036
795,1960,estimates,5yearly,50,69380.126
795,1960,estimates,5yearly,55,64726.554
795,1960,estimates,5yearly,60,58748.72
795,1960,estimates,5yearly,65,51208.223
795,1960,estimates,5yearly,70,41692.439
795,1960,estimates,5yearly,75,30462.472
795,1960,estimates,5yearly,80,18915.174
795,1960,estimates,5yearly,85,9300.9421
795,1960,estimates,5yearly,90,3347.5608
795,1960,estimates,5yearly,95,777.71701
795,1960,estimates,5yearly,100plus,107.67038
795,1965,estimates,5yearly,0,100000
795,1965,estimates,5yearly,1,87959.336
795,1965,estimates,5yearly,5,85277.106
795,1965,estimates,5yearly,10,84383.714
795,1965,estimates,5yearly,15,84112.434
795,1965,estimates,5yearly,20,83523.779
795,1965,estimates,5yearly,25,82588.752
795,1965,estimates,5yearly,30,81294.714
795,1965,estimates,5yearly,35,79732.297
795,1965,estimates,5yearly,40,77812.919
795,1965,estimates,5yearly,45,75236.71
795,1965,estimates,5yearly,50,71855.883
795,1965,estimates,5yearly,55,67504.328
795,1965,estimates,5yearly,60,61883.95
795,1965,estimates,5yearly,65,54641.836
795,1965,estimates,5yearly,70,45350.267
795,1965,estimates,5yearly,75,33951.793
795,1965,estimates,5yearly,80,21747.763
795,1965,estimates,5yearly,85,11157.885
795,1965,estimates,5yearly,90,4238.7095
