country,year,variant,freq,age1yearinterval,survivorage
48,1950,estimates,5yearly,0,100000
48,1950,estimates,5yearly,1,82795.295
48,1950,estimates,5yearly,5,73249.283
48,1950,estimates,5yearly,10,70807.853
48,1950,estimates,5yearly,15,69545.225
48,1950,estimates,5yearly,20,67741.744
48,1950,estimates,5yearly,25,65234.026
48,1950,estimates,5yearly,30,62720.632
48,1950,estimates,5yearly,35,60273.702
48,1950,estimates,5yearly,40,57652.004
48,1950,estimates,5yearly,45,54712.06
48,1950,estimates,5yearly,50,51376.779
48,1950,estimates,5yearly,55,47240.197
48,1950,estimates,5yearly,60,42207.95
48,1950,estimates,5yearly,65,35336.229
48,1950,estimates,5yearly,70,27720.408
48,1950,estimates,5yearly,75,18226.466
48,1950,estimates,5yearly,80,9307.6043
48,1950,estimates,5yearly,85,3254.1368
48,1950,estimates,5yearly,90,698.52972
48,1950,estimates,5yearly,95,81.010437
48,1950,estimates,5yearly,100plus,6.4850875
48,1955,estimates,5yearly,0,100000
48,1955,estimates,5yearly,1,85360.233
48,1955,estimates,5yearly,5,77208.138
48,1955,estimates,5yearly,10,75586.415
48,1955,estimates,5yearly,15,74682.774
48,1955,estimates,5yearly,20,73427.05
48,1955,estimates,5yearly,25,71679.358
48,1955,estimates,5yearly,30,69830.618
48,1955,estimates,5yearly,35,68105.296
48,1955,estimates,5yearly,40,66117.215
48,1955,estimates,5yearly,45,63678.9
48,1955,estimates,5yearly,50,60453.272
48,1955,estimates,5yearly,55,56064.202
48,1955,estimates,5yearly,60,50750.979
48,1955,estimates,5yearly,65,42944.144
48,1955,estimates,5yearly,70,34239.788
48,1955,estimates,5yearly,75,23119.829
48,1955,estimates,5yearly,80,12341.097
48,1955,estimates,5yearly,85,4446.5697
48,1955,estimates,5yearly,90,1004.3161
48,1955,estimates,5yearly,95,135.50728
48,1955,estimates,5yearly,100plus,10.190663
48,1960,estimates,5yearly,0,100000
48,1960,estimates,5yearly,1,89460.461
48,1960,estimates,5yearly,5,83997.865
48,1960,estimates,5yearly,10,82877.17
48,1960,estimates,5yearly,15,82204.909
48,1960,estimates,5yearly,20,81288.779
48,1960,estimates,5yearly,25,80011.775
48,1960,estimates,5yearly,30,78606.516
48,1960,estimates,5yearly,35,77357.392
48,1960,estimates,5yearly,40,75832.792
48,1960,estimates,5yearly,45,73807.312
48,1960,estimates,5yearly,50,70692.436
48,1960,estimates,5yearly,55,66048.139
48,1960,estimates,5yearly,60,60474.969
48,1960,estimates,5yearly,65,51677.676
48,1960,estimates,5yearly,70,41845.498
48,1960,estimates,5yearly,75,28933.247
48,1960,estimates,5yearly,80,16094.102
48,1960,estimates,5yearly,85,6355.7508
48,1960,estimates,5yearly,90,1486.048
48,1960,estimates,5yearly,95,207.74193
48,1960,estimates,5yearly,100plus,15.717717
48,1965,estimates,5yearly,0,100000
48,1965,estimates,5yearly,1,92925.435
48,1965,estimates,5yearly,5,89770.932
48,1965,estimates,5yearly,10,88993.426
48,1965,estimates,5yearly,15,88495.544
