country,year,variant,freq,age1yearinterval,survivorage
732,1950,estimates,5yearly,0,100000
732,1950,estimates,5yearly,1,78327.285
732,1950,estimates,5yearly,5,67743.243
732,1950,estimates,5yearly,10,65214.666
732,1950,estimates,5yearly,15,63377.389
732,1950,estimates,5yearly,20,60976.537
732,1950,estimates,5yearly,25,57887.545
732,1950,estimates,5yearly,30,54623.079
732,1950,estimates,5yearly,35,51108.915
732,1950,estimates,5yearly,40,47345.854
732,1950,estimates,5yearly,45,43312.378
732,1950,estimates,5yearly,50,39113.504
732,1950,estimates,5yearly,55,34272.044
732,1950,estimates,5yearly,60,28944.47
732,1950,estimates,5yearly,65,22706.352
732,1950,estimates,5yearly,70,16234.464
732,1950,estimates,5yearly,75,9918.9468
732,1950,estimates,5yearly,80,4760.1899
732,1950,estimates,5yearly,85,1630.0025
732,1950,estimates,5yearly,90,358.24196
732,1950,estimates,5yearly,95,47.542123
732,1950,estimates,5yearly,100plus,3.8903899
732,1955,estimates,5yearly,0,100000
732,1955,estimates,5yearly,1,79867.042
732,1955,estimates,5yearly,5,69949.435
732,1955,estimates,5yearly,10,67538.258
732,1955,estimates,5yearly,15,65780.46
732,1955,estimates,5yearly,20,63470.464
732,1955,estimates,5yearly,25,60481.992
732,1955,estimates,5yearly,30,57314.063
732,1955,estimates,5yearly,35,53885.723
732,1955,estimates,5yearly,40,50170.998
732,1955,estimates,5yearly,45,46125.838
732,1955,estimates,5yearly,50,41866.253
732,1955,estimates,5yearly,55,36939.505
732,1955,estimates,5yearly,60,31457.326
732,1955,estimates,5yearly,65,24956.172
732,1955,estimates,5yearly,70,18085.712
732,1955,estimates,5yearly,75,11265.089
732,1955,estimates,5yearly,80,5547.1684
732,1955,estimates,5yearly,85,1963.0691
732,1955,estimates,5yearly,90,449.23208
732,1955,estimates,5yearly,95,62.22163
732,1955,estimates,5yearly,100plus,5.2538722
732,1960,estimates,5yearly,0,100000
732,1960,estimates,5yearly,1,81289.976
732,1960,estimates,5yearly,5,72018.667
732,1960,estimates,5yearly,10,69726.294
732,1960,estimates,5yearly,15,68048.873
732,1960,estimates,5yearly,20,65831.992
732,1960,estimates,5yearly,25,62952.172
732,1960,estimates,5yearly,30,59891.654
732,1960,estimates,5yearly,35,56566.994
732,1960,estimates,5yearly,40,52936.123
732,1960,estimates,5yearly,45,48923.765
732,1960,estimates,5yearly,50,44620.516
732,1960,estimates,5yearly,55,39612.543
732,1960,estimates,5yearly,60,34002.325
732,1960,estimates,5yearly,65,27278.402
732,1960,estimates,5yearly,70,20032.952
732,1960,estimates,5yearly,75,12703.646
732,1960,estimates,5yearly,80,6409.3988
732,1960,estimates,5yearly,85,2336.2731
732,1960,estimates,5yearly,90,553.3201
732,1960,estimates,5yearly,95,79.241774
732,1960,estimates,5yearly,100plus,6.8441244
732,1965,estimates,5yearly,0,100000
732,1965,estimates,5yearly,1,82661.912
732,1965,estimates,5yearly,5,74039.864
732,1965,estimates,5yearly,10,71872.334
732,1965,estimates,5yearly,15,70282.292
732,1965,estimates,5yearly,20,68164.672
732,1965,estimates,5yearly,25,65402.308
732,1965,estimates,5yearly,30,62459.106
732,1965,estimates,5yearly,35,59250.293
732,1965,estimates,5yearly,40,55724.087
732,1965,estimates,5yearly,45,51795.538
732,1965,estimates,5yearly,50,47504.629
732,1965,estimates,5yearly,55,42424.55
732,1965,estimates,5yearly,60,36672.53
732,1965,estimates,5yearly,65,29736.885
732,1965,estimates,5yearly,70,22131.74
732,1965,estimates,5yearly,75,14280.479
732,1965,estimates,5yearly,80,7376.3497
732,1965,estimates,5yearly,85,2772.5746
732,1965,estimates,5yearly,90,676.61528
732,1965,estimates,5yearly,95,98.941136
732,1965,estimates,5yearly,100plus,8.5737391
732,1970,estimates,5yearly,0,100000
732,1970,estimates,5yearly,1,84006.6
732,1970,estimates,5yearly,5,76054.807
732,1970,estimates,5yearly,10,74019.922
732,1970,estimates,5yearly,15,72521.968
732,1970,estimates,5yearly,20,70513.031
732,1970,estimates,5yearly,25,67876.168
732,1970,estimates,5yearly,30,65064.88
732,1970,estimates,5yearly,35,61994.878
732,1970,estimates,5yearly,40,58604.357
732,1970,estimates,5yearly,45,54800.948
732,1970,estimates,5yearly,50,50574.41
732,1970,estimates,5yearly,55,45460.892
732,1970,estimates,5yearly,60,39554.406
732,1970,estimates,5yearly,65,32397.5
732,1970,estimates,5yearly,70,24437.116
732,1970,estimates,5yearly,75,16048.687
732,1970,estimates,5yearly,80,8483.3209
732,1970,estimates,5yearly,85,3280.8253
732,1970,estimates,5yearly,90,827.61456
732,1970,estimates,5yearly,95,122.12572
732,1970,estimates,5yearly,100plus,10.244973
732,1975,estimates,5yearly,0,100000
732,1975,estimates,5yearly,1,86618.859
732,1975,estimates,5yearly,5,80097.876
732,1975,estimates,5yearly,10,78350.988
732,1975,estimates,5yearly,15,77055.995
732,1975,estimates,5yearly,20,75277.55
732,1975,estimates,5yearly,25,72923.043
732,1975,estimates,5yearly,30,70399.659
732,1975,estimates,5yearly,35,67628.979
732,1975,estimates,5yearly,40,64540.292
732,1975,estimates,5yearly,45,61020.295
732,1975,estimates,5yearly,50,56983.315
732,1975,estimates,5yearly,55,51956.059
732,1975,estimates,5yearly,60,45898.559
732,1975,estimates,5yearly,65,38350.515
732,1975,estimates,5yearly,70,29697.855
732,1975,estimates,5yearly,75,20214.763
732,1975,estimates,5yearly,80,11196.82
732,1975,estimates,5yearly,85,4574.9952
732,1975,estimates,5yearly,90,1225.6897
732,1975,estimates,5yearly,95,198.14398
732,1975,estimates,5yearly,100plus,18.617959
732,1980,estimates,5yearly,0,100000
732,1980,estimates,5yearly,1,89003.908
732,1980,estimates,5yearly,5,84016.714
732,1980,estimates,5yearly,10,82573.444
732,1980,estimates,5yearly,15,81500.997
732,1980,estimates,5yearly,20,79960.03
732,1980,estimates,5yearly,25,77894.776
732,1980,estimates,5yearly,30,75667.479
732,1980,estimates,5yearly,35,73206.925
732,1980,estimates,5yearly,40,70421.418
732,1980,estimates,5yearly,45,67191.955
732,1980,estimates,5yearly,50,63366.651
732,1980,estimates,5yearly,55,58470.599
732,1980,estimates,5yearly,60,52342.722
732,1980,estimates,5yearly,65,44463.653
732,1980,estimates,5yearly,70,35091.67
732,1980,estimates,5yearly,75,24515.385
732,1980,estimates,5yearly,80,14070.991
732,1980,estimates,5yearly,85,5991.2701
732,1980,estimates,5yearly,90,1674.9954
732,1980,estimates,5yearly,95,279.38779
732,1980,estimates,5yearly,100plus,26.481272
