country,year,variant,freq,age1yearinterval,survivorage
174,1950,estimates,5yearly,0,100000
174,1950,estimates,5yearly,1,80763.675
174,1950,estimates,5yearly,5,71249.803
174,1950,estimates,5yearly,10,68911.749
174,1950,estimates,5yearly,15,67201.479
174,1950,estimates,5yearly,20,64943.795
174,1950,estimates,5yearly,25,62028.868
174,1950,estimates,5yearly,30,58933.982
174,1950,estimates,5yearly,35,55584.658
174,1950,estimates,5yearly,40,51972.57
174,1950,estimates,5yearly,45,48061.541
174,1950,estimates,5yearly,50,43897.745
174,1950,estimates,5yearly,55,38993.51
174,1950,estimates,5yearly,60,33457.663
174,1950,estimates,5yearly,65,26817.592
174,1950,estimates,5yearly,70,19689.032
174,1950,estimates,5yearly,75,12460.09
174,1950,estimates,5yearly,80,6259.019
174,1950,estimates,5yearly,85,2260.9006
174,1950,estimates,5yearly,90,525.23192
174,1950,estimates,5yearly,95,72.803527
174,1950,estimates,5yearly,100plus,6.0365977
174,1955,estimates,5yearly,0,100000
174,1955,estimates,5yearly,1,81998.147
174,1955,estimates,5yearly,5,73065.027
174,1955,estimates,5yearly,10,70837.491
174,1955,estimates,5yearly,15,69204.16
174,1955,estimates,5yearly,20,67035.334
174,1955,estimates,5yearly,25,64222.161
174,1955,estimates,5yearly,30,61229.189
174,1955,estimates,5yearly,35,57979.04
174,1955,estimates,5yearly,40,54452.193
174,1955,estimates,5yearly,45,50603.299
174,1955,estimates,5yearly,50,46459.088
174,1955,estimates,5yearly,55,41529.936
174,1955,estimates,5yearly,60,35900.155
174,1955,estimates,5yearly,65,29077.713
174,1955,estimates,5yearly,70,21627.888
174,1955,estimates,5yearly,75,13925.504
174,1955,estimates,5yearly,80,7165.8256
174,1955,estimates,5yearly,85,2669.6461
174,1955,estimates,5yearly,90,642.89139
174,1955,estimates,5yearly,95,92.73483
174,1955,estimates,5yearly,100plus,7.9558435
174,1960,estimates,5yearly,0,100000
174,1960,estimates,5yearly,1,83348.984
174,1960,estimates,5yearly,5,75073.488
174,1960,estimates,5yearly,10,72973.834
174,1960,estimates,5yearly,15,71428.735
174,1960,estimates,5yearly,20,69363.443
174,1960,estimates,5yearly,25,66673.145
174,1960,estimates,5yearly,30,63804.486
174,1960,estimates,5yearly,35,60678.827
174,1960,estimates,5yearly,40,57264.113
174,1960,estimates,5yearly,45,53504.058
174,1960,estimates,5yearly,50,49405.147
174,1960,estimates,5yearly,55,44474.444
174,1960,estimates,5yearly,60,38754.905
174,1960,estimates,5yearly,65,31741.267
174,1960,estimates,5yearly,70,23940.198
174,1960,estimates,5yearly,75,15702.424
174,1960,estimates,5yearly,80,8283.6118
174,1960,estimates,5yearly,85,3186.5983
174,1960,estimates,5yearly,90,796.87731
174,1960,estimates,5yearly,95,118.99504
174,1960,estimates,5yearly,100plus,10.414703
174,1965,estimates,5yearly,0,100000
174,1965,estimates,5yearly,1,84640.61
174,1965,estimates,5yearly,5,77013.299
174,1965,estimates,5yearly,10,75043.928
174,1965,estimates,5yearly,15,73588.941
174,1965,estimates,5yearly,20,71630.497
174,1965,estimates,5yearly,25,69068.942
174,1965,estimates,5yearly,30,66332.295
174,1965,estimates,5yearly,35,63340.471
174,1965,estimates,5yearly,40,60050.137
174,1965,estimates,5yearly,45,56393.217
174,1965,estimates,5yearly,50,52353.427
174,1965,estimates,5yearly,55,47442.192
174,1965,estimates,5yearly,60,41657.728
174,1965,estimates,5yearly,65,34473.487
174,1965,estimates,5yearly,70,26338.67
174,1965,estimates,5yearly,75,17577.433
174,1965,estimates,5yearly,80,9491.4213
174,1965,estimates,5yearly,85,3757.5837
174,1965,estimates,5yearly,90,972.63513
174,1965,estimates,5yearly,95,150.78653
174,1965,estimates,5yearly,100plus,13.613408
174,1970,estimates,5yearly,0,100000
174,1970,estimates,5yearly,1,86076.305
174,1970,estimates,5yearly,5,79220.91
174,1970,estimates,5yearly,10,77409.894
174,1970,estimates,5yearly,15,76067.084
174,1970,estimates,5yearly,20,74239.902
174,1970,estimates,5yearly,25,71836.932
174,1970,estimates,5yearly,30,69263.822
174,1970,estimates,5yearly,35,66440.301
174,1970,estimates,5yearly,40,63307.941
174,1970,estimates,5yearly,45,59787.494
174,1970,estimates,5yearly,50,55832.744
174,1970,estimates,5yearly,55,50962.929
174,1970,estimates,5yearly,60,45129.553
174,1970,estimates,5yearly,65,37781.957
174,1970,estimates,5yearly,70,29277.72
174,1970,estimates,5yearly,75,19913.955
174,1970,estimates,5yearly,80,11031.924
174,1970,estimates,5yearly,85,4508.476
174,1970,estimates,5yearly,90,1209.8214
174,1970,estimates,5yearly,95,195.09935
174,1970,estimates,5yearly,100plus,18.20725
174,1975,estimates,5yearly,0,100000
174,1975,estimates,5yearly,1,87329.689
174,1975,estimates,5yearly,5,81286.723
174,1975,estimates,5yearly,10,79631.386
174,1975,estimates,5yearly,15,78406.434
174,1975,estimates,5yearly,20,76693.405
174,1975,estimates,5yearly,25,74426.23
174,1975,estimates,5yearly,30,71988.191
174,1975,estimates,5yearly,35,69305.927
174,1975,estimates,5yearly,40,66312.408
174,1975,estimates,5yearly,45,62920.491
174,1975,estimates,5yearly,50,59049.696
174,1975,estimates,5yearly,55,54229.372
174,1975,estimates,5yearly,60,48360.631
174,1975,estimates,5yearly,65,40876.465
174,1975,estimates,5yearly,70,32046.024
174,1975,estimates,5yearly,75,22125.244
174,1975,estimates,5yearly,80,12505.795
174,1975,estimates,5yearly,85,5237.838
174,1975,estimates,5yearly,90,1444.653
174,1975,estimates,5yearly,95,238.13292
174,1975,estimates,5yearly,100plus,22.423516
174,1980,estimates,5yearly,0,100000
174,1980,estimates,5yearly,1,89103.589
174,1980,estimates,5yearly,5,84182.225
174,1980,estimates,5yearly,10,82753.386
174,1980,estimates,5yearly,15,81691.11
174,1980,estimates,5yearly,20,80162.825
174,1980,estimates,5yearly,25,78119.228
174,1980,estimates,5yearly,30,75914.793
174,1980,estimates,5yearly,35,73480.44
174,1980,estimates,5yearly,40,70729.16
174,1980,estimates,5yearly,45,67549.38
174,1980,estimates,5yearly,50,63813.595
174,1980,estimates,5yearly,55,59066.566
174,1980,estimates,5yearly,60,53141.314
174,1980,estimates,5yearly,65,45452.731
174,1980,estimates,5yearly,70,36147.751
174,1980,estimates,5yearly,75,25423.502
174,1980,estimates,5yearly,80,14718.995
174,1980,estimates,5yearly,85,6343.5935
174,1980,estimates,5yearly,90,1804.8473
174,1980,estimates,5yearly,95,306.14107
174,1980,estimates,5yearly,100plus,29.360405
174,1985,estimates,5yearly,0,100000
174,1985,estimates,5yearly,1,90658.363
174,1985,estimates,5yearly,5,86657.998
174,1985,estimates,5yearly,10,85439.075
174,1985,estimates,5yearly,15,84523.356
174,1985,estimates,5yearly,20,83183.103
174,1985,estimates,5yearly,25,81379.68
174,1985,estimates,5yearly,30,79430.597
174,1985,estimates,5yearly,35,77264.779
174,1985,estimates,5yearly,40,74777.839
174,1985,estimates,5yearly,45,71834.883
174,1985,estimates,5yearly,50,68270.258
174,1985,estimates,5yearly,55,63640.769
174,1985,estimates,5yearly,60,57722.084
174,1985,estimates,5yearly,65,49908.412
174,1985,estimates,5yearly,70,40215.75
174,1985,estimates,5yearly,75,28773.685
174,1985,estimates,5yearly,80,17032.175
174,1985,estimates,5yearly,85,7530.4216
174,1985,estimates,5yearly,90,2200.8417
174,1985,estimates,5yearly,95,383.12475
174,1985,estimates,5yearly,100plus,38.780485
174,1990,estimates,5yearly,0,100000
174,1990,estimates,5yearly,1,91902.627
174,1990,estimates,5yearly,5,88621.169
174,1990,estimates,5yearly,10,87575.934
174,1990,estimates,5yearly,15,86783.444
174,1990,estimates,5yearly,20,85602.908
174,1990,estimates,5yearly,25,84005.475
174,1990,estimates,5yearly,30,82278.121
174,1990,estimates,5yearly,35,80348.472
