country,year,variant,freq,age1yearinterval,survivorage
756,1950,estimates,5yearly,"Region, subregion, country or area *",Switzerland
756,1950,estimates,5yearly,0,100000
756,1950,estimates,5yearly,1,97096.077
756,1950,estimates,5yearly,5,96429.308
756,1950,estimates,5yearly,10,96117.932
756,1950,estimates,5yearly,15,95864.876
756,1950,estimates,5yearly,20,95452.483
756,1950,estimates,5yearly,25,94858.969
756,1950,estimates,5yearly,30,94196.382
756,1950,estimates,5yearly,35,93408.298
756,1950,estimates,5yearly,40,92417.775
756,1950,estimates,5yearly,45,90999.357
756,1950,estimates,5yearly,50,88809.825
756,1950,estimates,5yearly,55,85372.227
756,1950,estimates,5yearly,60,80269.429
756,1950,estimates,5yearly,65,72895.73
756,1950,estimates,5yearly,70,62199.584
756,1950,estimates,5yearly,75,47806.433
756,1950,estimates,5yearly,80,30739.751
756,1950,estimates,5yearly,85,14806.766
756,1950,estimates,5yearly,90,4642.1813
756,1950,estimates,5yearly,95,866.63333
756,1950,estimates,5yearly,100plus,80.387108
756,1955,estimates,5yearly,"Region, subregion, country or area *",Switzerland
756,1955,estimates,5yearly,0,100000
756,1955,estimates,5yearly,1,97645.693
756,1955,estimates,5yearly,5,97102.87
756,1955,estimates,5yearly,10,96827.404
756,1955,estimates,5yearly,15,96613.545
756,1955,estimates,5yearly,20,96218.751
756,1955,estimates,5yearly,25,95661.785
756,1955,estimates,5yearly,30,95099.244
756,1955,estimates,5yearly,35,94448.619
756,1955,estimates,5yearly,40,93597.406
756,1955,estimates,5yearly,45,92334.817
756,1955,estimates,5yearly,50,90313.144
756,1955,estimates,5yearly,55,87158.509
756,1955,estimates,5yearly,60,82361.247
756,1955,estimates,5yearly,65,75209.86
756,1955,estimates,5yearly,70,64887.656
756,1955,estimates,5yearly,75,50823.507
756,1955,estimates,5yearly,80,33358.112
756,1955,estimates,5yearly,85,16698.91
756,1955,estimates,5yearly,90,5387.338
756,1955,estimates,5yearly,95,1039.4473
756,1955,estimates,5yearly,100plus,96.676715
756,1960,estimates,5yearly,"Region, subregion, country or area *",Switzerland
756,1960,estimates,5yearly,0,100000
756,1960,estimates,5yearly,1,97909.562
756,1960,estimates,5yearly,5,97457.092
756,1960,estimates,5yearly,10,97212.628
756,1960,estimates,5yearly,15,97034.543
756,1960,estimates,5yearly,20,96667.456
756,1960,estimates,5yearly,25,96151.388
756,1960,estimates,5yearly,30,95654.402
756,1960,estimates,5yearly,35,95062.819
756,1960,estimates,5yearly,40,94280.461
756,1960,estimates,5yearly,45,93053.25
756,1960,estimates,5yearly,50,91177.977
756,1960,estimates,5yearly,55,88228.576
756,1960,estimates,5yearly,60,83571.186
756,1960,estimates,5yearly,65,76569.705
756,1960,estimates,5yearly,70,66536.66
756,1960,estimates,5yearly,75,52768.609
756,1960,estimates,5yearly,80,35519.866
756,1960,estimates,5yearly,85,18296.184
756,1960,estimates,5yearly,90,6162.3007
756,1960,estimates,5yearly,95,1181.2716
756,1960,estimates,5yearly,100plus,109.9992
756,1965,estimates,5yearly,"Region, subregion, country or area *",Switzerland
756,1965,estimates,5yearly,0,100000
756,1965,estimates,5yearly,1,98317.745
756,1965,estimates,5yearly,5,97946.004
756,1965,estimates,5yearly,10,97702.765
756,1965,estimates,5yearly,15,97521.238
756,1965,estimates,5yearly,20,97178.624
756,1965,estimates,5yearly,25,96714.37
756,1965,estimates,5yearly,30,96253.072
756,1965,estimates,5yearly,35,95744.564
756,1965,estimates,5yearly,40,95026.322
756,1965,estimates,5yearly,45,93946.667
756,1965,estimates,5yearly,50,92179.278
756,1965,estimates,5yearly,55,89353.607
756,1965,estimates,5yearly,60,84967.0
756,1965,estimates,5yearly,65,78302.51
756,1965,estimates,5yearly,70,68362.021
756,1965,estimates,5yearly,75,54758.697
756,1965,estimates,5yearly,80,37617.081
756,1965,estimates,5yearly,85,19996.748
756,1965,estimates,5yearly,90,7133.6626
756,1965,estimates,5yearly,95,1445.8683
756,1965,estimates,5yearly,100plus,142.44962
756,1970,estimates,5yearly,"Region, subregion, country or area *",Switzerland
756,1970,estimates,5yearly,0,100000
