country,year,variant,freq,age1yearinterval,survivorage
328,1950,estimates,5yearly,"Region, subregion, country or area *",Guyana
328,1950,estimates,5yearly,0,100000
328,1950,estimates,5yearly,1,92781.728
328,1950,estimates,5yearly,5,90312.499
328,1950,estimates,5yearly,10,89123.744
328,1950,estimates,5yearly,15,88203.757
328,1950,estimates,5yearly,20,86921.488
328,1950,estimates,5yearly,25,85204.425
328,1950,estimates,5yearly,30,83242.017
328,1950,estimates,5yearly,35,81017.24
328,1950,estimates,5yearly,40,78478.177
328,1950,estimates,5yearly,45,75578.602
328,1950,estimates,5yearly,50,72169.782
328,1950,estimates,5yearly,55,67850.544
328,1950,estimates,5yearly,60,62403.965
328,1950,estimates,5yearly,65,55104.186
328,1950,estimates,5yearly,70,45725.379
328,1950,estimates,5yearly,75,33949.962
328,1950,estimates,5yearly,80,21089.538
328,1950,estimates,5yearly,85,9830.5688
328,1950,estimates,5yearly,90,3113.0941
328,1950,estimates,5yearly,95,593.45465
328,1950,estimates,5yearly,100plus,65.700346
328,1955,estimates,5yearly,"Region, subregion, country or area *",Guyana
328,1955,estimates,5yearly,0,100000
328,1955,estimates,5yearly,1,93321.233
328,1955,estimates,5yearly,5,91051.884
328,1955,estimates,5yearly,10,89970.944
328,1955,estimates,5yearly,15,89134.363
328,1955,estimates,5yearly,20,87934.268
328,1955,estimates,5yearly,25,86316.696
328,1955,estimates,5yearly,30,84499.768
328,1955,estimates,5yearly,35,82442.036
328,1955,estimates,5yearly,40,80069.285
328,1955,estimates,5yearly,45,77282.969
328,1955,estimates,5yearly,50,73905.957
328,1955,estimates,5yearly,55,69539.694
328,1955,estimates,5yearly,60,63929.868
328,1955,estimates,5yearly,65,56390.042
328,1955,estimates,5yearly,70,46708.058
328,1955,estimates,5yearly,75,34657.514
328,1955,estimates,5yearly,80,21520.86
328,1955,estimates,5yearly,85,10047.316
328,1955,estimates,5yearly,90,3159.3212
328,1955,estimates,5yearly,95,594.81262
328,1955,estimates,5yearly,100plus,65.228697
328,1960,estimates,5yearly,"Region, subregion, country or area *",Guyana
328,1960,estimates,5yearly,0,100000
328,1960,estimates,5yearly,1,93799.362
328,1960,estimates,5yearly,5,91706.341
328,1960,estimates,5yearly,10,90724.002
328,1960,estimates,5yearly,15,89964.111
328,1960,estimates,5yearly,20,88841.989
328,1960,estimates,5yearly,25,87318.394
328,1960,estimates,5yearly,30,85636.775
328,1960,estimates,5yearly,35,83734.819
328,1960,estimates,5yearly,40,81517.077
328,1960,estimates,5yearly,45,78854.245
328,1960,estimates,5yearly,50,75521.072
328,1960,estimates,5yearly,55,71129.302
328,1960,estimates,5yearly,60,65374.098
328,1960,estimates,5yearly,65,57613.714
328,1960,estimates,5yearly,70,47632.806
328,1960,estimates,5yearly,75,35267.895
328,1960,estimates,5yearly,80,21874.865
328,1960,estimates,5yearly,85,10212.904
328,1960,estimates,5yearly,90,3200.983
328,1960,estimates,5yearly,95,593.29272
328,1960,estimates,5yearly,100plus,63.7613
328,1965,estimates,5yearly,"Region, subregion, country or area *",Guyana
328,1965,estimates,5yearly,0,100000
328,1965,estimates,5yearly,1,94264.306
328,1965,estimates,5yearly,5,92342.26
