country,year,variant,freq,age1yearinterval,survivorage
8,1950,estimates,5yearly,"Region, subregion, country or area *",Albania
8,1950,estimates,5yearly,0,100000
8,1950,estimates,5yearly,1,85517.453
8,1950,estimates,5yearly,5,80602.106
8,1950,estimates,5yearly,10,79349.662
8,1950,estimates,5yearly,15,78841.968
8,1950,estimates,5yearly,20,77980.901
8,1950,estimates,5yearly,25,76766.778
8,1950,estimates,5yearly,30,75366.598
8,1950,estimates,5yearly,35,73839.022
8,1950,estimates,5yearly,40,72145.221
8,1950,estimates,5yearly,45,70198.861
8,1950,estimates,5yearly,50,67845.807
8,1950,estimates,5yearly,55,64854.856
8,1950,estimates,5yearly,60,60883.247
8,1950,estimates,5yearly,65,55256.826
8,1950,estimates,5yearly,70,47162.836
8,1950,estimates,5yearly,75,36553.401
8,1950,estimates,5yearly,80,24408.35
8,1950,estimates,5yearly,85,13013.705
8,1950,estimates,5yearly,90,5015.261
8,1950,estimates,5yearly,95,1245.5433
8,1950,estimates,5yearly,100plus,179.70727
8,1955,estimates,5yearly,"Region, subregion, country or area *",Albania
8,1955,estimates,5yearly,0,100000
8,1955,estimates,5yearly,1,87512.769
8,1955,estimates,5yearly,5,83398.168
8,1955,estimates,5yearly,10,82445.874
8,1955,estimates,5yearly,15,82078.009
8,1955,estimates,5yearly,20,81395.316
8,1955,estimates,5yearly,25,80423.794
8,1955,estimates,5yearly,30,79295.06
8,1955,estimates,5yearly,35,78062.089
8,1955,estimates,5yearly,40,76682.411
8,1955,estimates,5yearly,45,75063.825
8,1955,estimates,5yearly,50,73043.084
8,1955,estimates,5yearly,55,70393.484
8,1955,estimates,5yearly,60,66757.057
8,1955,estimates,5yearly,65,61446.845
8,1955,estimates,5yearly,70,53524.524
8,1955,estimates,5yearly,75,42661.462
8,1955,estimates,5yearly,80,29577.794
8,1955,estimates,5yearly,85,16540.25
8,1955,estimates,5yearly,90,6736.9525
8,1955,estimates,5yearly,95,1772.7075
8,1955,estimates,5yearly,100plus,268.00295
8,1960,estimates,5yearly,"Region, subregion, country or area *",Albania
8,1960,estimates,5yearly,0,100000
8,1960,estimates,5yearly,1,90108.847
8,1960,estimates,5yearly,5,87037.986
8,1960,estimates,5yearly,10,86447.059
8,1960,estimates,5yearly,15,86246.922
8,1960,estimates,5yearly,20,85789.23
8,1960,estimates,5yearly,25,85120.433
8,1960,estimates,5yearly,30,84330.819
8,1960,estimates,5yearly,35,83474.923
8,1960,estimates,5yearly,40,82514.309
8,1960,estimates,5yearly,45,81344.051
8,1960,estimates,5yearly,50,79801.557
8,1960,estimates,5yearly,55,77669.781
8,1960,estimates,5yearly,60,74597.392
8,1960,estimates,5yearly,65,69865.892
8,1960,estimates,5yearly,70,62437.414
8,1960,estimates,5yearly,75,51604.323
8,1960,estimates,5yearly,80,37583.212
8,1960,estimates,5yearly,85,22375.122
8,1960,estimates,5yearly,90,9793.2273
8,1960,estimates,5yearly,95,2765.7731
8,1960,estimates,5yearly,100plus,443.54542
8,1965,estimates,5yearly,"Region, subregion, country or area *",Albania
8,1965,estimates,5yearly,0,100000
8,1965,estimates,5yearly,1,92305.956
8,1965,estimates,5yearly,5,90102.81
8,1965,estimates,5yearly,10,89557.889
8,1965,estimates,5yearly,15,89298.164
8,1965,estimates,5yearly,20,88819.208
8,1965,estimates,5yearly,25,88107.243
8,1965,estimates,5yearly,30,87263.001
8,1965,estimates,5yearly,35,86352.086
8,1965,estimates,5yearly,40,85333.439
8,1965,estimates,5yearly,45,84082.63
8,1965,estimates,5yearly,50,82406.215
8,1965,estimates,5yearly,55,80053.554
8,1965,estimates,5yearly,60,76627.723
8,1965,estimates,5yearly,65,71319.782
8,1965,estimates,5yearly,70,62974.23
8,1965,estimates,5yearly,75,50932.988
8,1965,estimates,5yearly,80,35624.67
8,1965,estimates,5yearly,85,19713.7
8,1965,estimates,5yearly,90,7635.9034
8,1965,estimates,5yearly,95,1793.2484
8,1965,estimates,5yearly,100plus,225.23647
8,1970,estimates,5yearly,"Region, subregion, country or area *",Albania
8,1970,estimates,5yearly,0,100000
8,1970,estimates,5yearly,1,94202.574
8,1970,estimates,5yearly,5,92719.516
8,1970,estimates,5yearly,10,92230.959
8,1970,estimates,5yearly,15,91941.807
8,1970,estimates,5yearly,20,91469.467
8,1970,estimates,5yearly,25,90753.652
8,1970,estimates,5yearly,30,89895.593
8,1970,estimates,5yearly,35,88970.568
8,1970,estimates,5yearly,40,87936.314
8,1970,estimates,5yearly,45,86653.834
8,1970,estimates,5yearly,50,84903.687
8,1970,estimates,5yearly,55,82413.795
