country,year,variant,freq,age1yearinterval,survivorage
446,1950,estimates,5yearly,"Region, subregion, country or area *","China, Macao SAR"
446,1950,estimates,5yearly,0,100000
446,1950,estimates,5yearly,1,93395.582
446,1950,estimates,5yearly,5,90994.129
446,1950,estimates,5yearly,10,90163.187
446,1950,estimates,5yearly,15,89530.286
446,1950,estimates,5yearly,20,88554.969
446,1950,estimates,5yearly,25,87228.409
446,1950,estimates,5yearly,30,85787.412
446,1950,estimates,5yearly,35,84162.703
446,1950,estimates,5yearly,40,82241.864
446,1950,estimates,5yearly,45,79849.834
446,1950,estimates,5yearly,50,76737.28
446,1950,estimates,5yearly,55,72517.329
446,1950,estimates,5yearly,60,66892.708
446,1950,estimates,5yearly,65,59220.83
446,1950,estimates,5yearly,70,49176.772
446,1950,estimates,5yearly,75,36603.483
446,1950,estimates,5yearly,80,22772.552
446,1950,estimates,5yearly,85,8989.4036
446,1950,estimates,5yearly,90,1603.2903
446,1950,estimates,5yearly,95,105.90388
446,1950,estimates,5yearly,100plus,5.6667317
446,1955,estimates,5yearly,"Region, subregion, country or area *","China, Macao SAR"
446,1955,estimates,5yearly,0,100000
446,1955,estimates,5yearly,1,94373.36
446,1955,estimates,5yearly,5,92687.287
446,1955,estimates,5yearly,10,92006.688
446,1955,estimates,5yearly,15,91440.087
446,1955,estimates,5yearly,20,90649.1
446,1955,estimates,5yearly,25,89550.11
446,1955,estimates,5yearly,30,88370.623
446,1955,estimates,5yearly,35,87043.132
446,1955,estimates,5yearly,40,85426.428
446,1955,estimates,5yearly,45,83342.159
446,1955,estimates,5yearly,50,80472.929
446,1955,estimates,5yearly,55,76399.289
446,1955,estimates,5yearly,60,70842.907
446,1955,estimates,5yearly,65,63295.305
446,1955,estimates,5yearly,70,53163.068
446,1955,estimates,5yearly,75,40177.782
446,1955,estimates,5yearly,80,26101.395
446,1955,estimates,5yearly,85,11041.306
446,1955,estimates,5yearly,90,2136.7228
446,1955,estimates,5yearly,95,150.80429
446,1955,estimates,5yearly,100plus,7.8546852
446,1960,estimates,5yearly,"Region, subregion, country or area *","China, Macao SAR"
446,1960,estimates,5yearly,0,100000
446,1960,estimates,5yearly,1,95576.35
446,1960,estimates,5yearly,5,94220.491
446,1960,estimates,5yearly,10,93681.895
446,1960,estimates,5yearly,15,93229.142
446,1960,estimates,5yearly,20,92561.918
446,1960,estimates,5yearly,25,91606.295
446,1960,estimates,5yearly,30,90569.854
446,1960,estimates,5yearly,35,89403.45
446,1960,estimates,5yearly,40,87963.7
446,1960,estimates,5yearly,45,86090.42
446,1960,estimates,5yearly,50,83462.077
446,1960,estimates,5yearly,55,79681.021
446,1960,estimates,5yearly,60,74459.228
446,1960,estimates,5yearly,65,67247.968
446,1960,estimates,5yearly,70,57390.642
446,1960,estimates,5yearly,75,44440.084
446,1960,estimates,5yearly,80,29712.142
446,1960,estimates,5yearly,85,13327.305
446,1960,estimates,5yearly,90,2910.6783
446,1960,estimates,5yearly,95,234.7764
446,1960,estimates,5yearly,100plus,11.95584
446,1965,estimates,5yearly,"Region, subregion, country or area *","China, Macao SAR"
446,1965,estimates,5yearly,0,100000
446,1965,estimates,5yearly,1,96500.755
446,1965,estimates,5yearly,5,95413.455
446,1965,estimates,5yearly,10,94989.167
446,1965,estimates,5yearly,15,94628.289
446,1965,estimates,5yearly,20,94069.724
446,1965,estimates,5yearly,25,93239.07
446,1965,estimates,5yearly,30,92329.775
446,1965,estimates,5yearly,35,91302.513
446,1965,estimates,5yearly,40,90022.851
446,1965,estimates,5yearly,45,88347.693
446,1965,estimates,5yearly,50,85955.237
446,1965,estimates,5yearly,55,82470.669
446,1965,estimates,5yearly,60,77557.896
446,1965,estimates,5yearly,65,70706.154
446,1965,estimates,5yearly,70,61179.458
446,1965,estimates,5yearly,75,48314.408
446,1965,estimates,5yearly,80,33109.368
446,1965,estimates,5yearly,85,15671.322
446,1965,estimates,5yearly,90,3827.1598
446,1965,estimates,5yearly,95,355.5286
446,1965,estimates,5yearly,100plus,17.969987
446,1970,estimates,5yearly,"Region, subregion, country or area *","China, Macao SAR"
446,1970,estimates,5yearly,0,100000
446,1970,estimates,5yearly,1,97369.227
446,1970,estimates,5yearly,5,96538.715
446,1970,estimates,5yearly,10,96221.418
446,1970,estimates,5yearly,15,95948.945
446,1970,estimates,5yearly,20,95504.463
446,1970,estimates,5yearly,25,94822.633
446,1970,estimates,5yearly,30,94060.545
446,1970,estimates,5yearly,35,93195.514
446,1970,estimates,5yearly,40,92107.197
446,1970,estimates,5yearly,45,90684.436
446,1970,estimates,5yearly,50,88627.414
446,1970,estimates,5yearly,55,85610.098
446,1970,estimates,5yearly,60,81264.456
446,1970,estimates,5yearly,65,75050.022
446,1970,estimates,5yearly,70,66230.785
446,1970,estimates,5yearly,75,53912.136
446,1970,estimates,5yearly,80,38482.703
446,1970,estimates,5yearly,85,19821.267
446,1970,estimates,5yearly,90,5750.0034
446,1970,estimates,5yearly,95,695.56515
446,1970,estimates,5yearly,100plus,38.64029
446,1975,estimates,5yearly,"Region, subregion, country or area *","China, Macao SAR"
446,1975,estimates,5yearly,0,100000
446,1975,estimates,5yearly,1,98047.692
446,1975,estimates,5yearly,5,97417.273
446,1975,estimates,5yearly,10,97180.944
446,1975,estimates,5yearly,15,96976.629
446,1975,estimates,5yearly,20,96625.763
446,1975,estimates,5yearly,25,96071.188
446,1975,estimates,5yearly,30,95438.931
446,1975,estimates,5yearly,35,94708.378
446,1975,estimates,5yearly,40,93779.137
446,1975,estimates,5yearly,45,92571.286
446,1975,estimates,5yearly,50,90819.002
446,1975,estimates,5yearly,55,88241.296
446,1975,estimates,5yearly,60,84516.053
446,1975,estimates,5yearly,65,79007.318
446,1975,estimates,5yearly,70,70996.578
446,1975,estimates,5yearly,75,59383.997
446,1975,estimates,5yearly,80,44253.663
446,1975,estimates,5yearly,85,24599.737
446,1975,estimates,5yearly,90,8301.5238
446,1975,estimates,5yearly,95,1283.2558
446,1975,estimates,5yearly,100plus,84.639092
446,1980,estimates,5yearly,"Region, subregion, country or area *","China, Macao SAR"
446,1980,estimates,5yearly,0,100000
446,1980,estimates,5yearly,1,98496.701
446,1980,estimates,5yearly,5,98004.993
446,1980,estimates,5yearly,10,97824.161
446,1980,estimates,5yearly,15,97666.291
446,1980,estimates,5yearly,20,97384.982
446,1980,estimates,5yearly,25,96923.846
446,1980,estimates,5yearly,30,96389.546
446,1980,estimates,5yearly,35,95768.579
