country,year,variant,freq,age1yearinterval,survivorage
826,1950,estimates,5yearly,0,100000
826,1950,estimates,5yearly,1,97178.199
826,1950,estimates,5yearly,5,96699.209
826,1950,estimates,5yearly,10,96454.673
826,1950,estimates,5yearly,15,96249.1
826,1950,estimates,5yearly,20,95905.959
826,1950,estimates,5yearly,25,95411.001
826,1950,estimates,5yearly,30,94841.136
826,1950,estimates,5yearly,35,94146.103
826,1950,estimates,5yearly,40,93220.43
826,1950,estimates,5yearly,45,91838.503
826,1950,estimates,5yearly,50,89560.917
826,1950,estimates,5yearly,55,85895.823
826,1950,estimates,5yearly,60,80350.33
826,1950,estimates,5yearly,65,72200.233
826,1950,estimates,5yearly,70,60902.351
826,1950,estimates,5yearly,75,46268.992
826,1950,estimates,5yearly,80,29393.199
826,1950,estimates,5yearly,85,14325.354
826,1950,estimates,5yearly,90,4643.99
826,1950,estimates,5yearly,95,916.18372
826,1950,estimates,5yearly,100plus,90.662088
826,1955,estimates,5yearly,0,100000
826,1955,estimates,5yearly,1,97597.673
826,1955,estimates,5yearly,5,97233.981
826,1955,estimates,5yearly,10,97030.607
826,1955,estimates,5yearly,15,96861.247
826,1955,estimates,5yearly,20,96563.119
826,1955,estimates,5yearly,25,96173.758
826,1955,estimates,5yearly,30,95739.195
826,1955,estimates,5yearly,35,95190.543
826,1955,estimates,5yearly,40,94376.376
826,1955,estimates,5yearly,45,93110.878
826,1955,estimates,5yearly,50,91027.61
826,1955,estimates,5yearly,55,87589.204
826,1955,estimates,5yearly,60,82143.275
826,1955,estimates,5yearly,65,74112.373
826,1955,estimates,5yearly,70,62999.043
826,1955,estimates,5yearly,75,48460.225
826,1955,estimates,5yearly,80,31626.067
826,1955,estimates,5yearly,85,16082.604
826,1955,estimates,5yearly,90,5489.2224
826,1955,estimates,5yearly,95,1152.4979
826,1955,estimates,5yearly,100plus,121.60643
826,1960,estimates,5yearly,0,100000
826,1960,estimates,5yearly,1,97812.187
826,1960,estimates,5yearly,5,97470.327
826,1960,estimates,5yearly,10,97274.487
826,1960,estimates,5yearly,15,97112.227
826,1960,estimates,5yearly,20,96794.58
826,1960,estimates,5yearly,25,96414.394
826,1960,estimates,5yearly,30,96020.014
826,1960,estimates,5yearly,35,95511.821
826,1960,estimates,5yearly,40,94730.713
826,1960,estimates,5yearly,45,93469.78
826,1960,estimates,5yearly,50,91404.11
826,1960,estimates,5yearly,55,88061.754
826,1960,estimates,5yearly,60,82729.935
826,1960,estimates,5yearly,65,74622.994
826,1960,estimates,5yearly,70,63532.14
826,1960,estimates,5yearly,75,49178.623
826,1960,estimates,5yearly,80,32675.466
826,1960,estimates,5yearly,85,17061.691
826,1960,estimates,5yearly,90,6106.5774
826,1960,estimates,5yearly,95,1342.223
826,1960,estimates,5yearly,100plus,153.05123
826,1965,estimates,5yearly,0,100000
826,1965,estimates,5yearly,1,98115.22
826,1965,estimates,5yearly,5,97799.747
826,1965,estimates,5yearly,10,97619.944
826,1965,estimates,5yearly,15,97457.899
826,1965,estimates,5yearly,20,97130.069
826,1965,estimates,5yearly,25,96781.993
826,1965,estimates,5yearly,30,96415.859
826,1965,estimates,5yearly,35,95950.194
826,1965,estimates,5yearly,40,95227.214
826,1965,estimates,5yearly,45,93983.086
826,1965,estimates,5yearly,50,91911.262
826,1965,estimates,5yearly,55,88598.536
826,1965,estimates,5yearly,60,83427.085
826,1965,estimates,5yearly,65,75579.311
826,1965,estimates,5yearly,70,64516.865
826,1965,estimates,5yearly,75,50379.17
826,1965,estimates,5yearly,80,34270.284
826,1965,estimates,5yearly,85,18723.805
826,1965,estimates,5yearly,90,7244.2577
826,1965,estimates,5yearly,95,1752.9171
826,1965,estimates,5yearly,100plus,228.02189
826,1970,estimates,5yearly,0,100000
826,1970,estimates,5yearly,1,98301.09
826,1970,estimates,5yearly,5,98021.54
826,1970,estimates,5yearly,10,97855.499
826,1970,estimates,5yearly,15,97714.679
826,1970,estimates,5yearly,20,97396.953
826,1970,estimates,5yearly,25,97043.805
826,1970,estimates,5yearly,30,96701.474
826,1970,estimates,5yearly,35,96261.04
826,1970,estimates,5yearly,40,95582.607
826,1970,estimates,5yearly,45,94395.125
826,1970,estimates,5yearly,50,92314.524
826,1970,estimates,5yearly,55,88974.319
826,1970,estimates,5yearly,60,83901.901
826,1970,estimates,5yearly,65,76367.204
826,1970,estimates,5yearly,70,65619.112
826,1970,estimates,5yearly,75,51566.019
826,1970,estimates,5yearly,80,35470.598
826,1970,estimates,5yearly,85,19725.259
826,1970,estimates,5yearly,90,7867.1294
826,1970,estimates,5yearly,95,1941.6393
826,1970,estimates,5yearly,100plus,257.97459
826,1975,estimates,5yearly,0,100000
826,1975,estimates,5yearly,1,98620.116
826,1975,estimates,5yearly,5,98396.534
826,1975,estimates,5yearly,10,98257.384
826,1975,estimates,5yearly,15,98131.291
826,1975,estimates,5yearly,20,97824.963
826,1975,estimates,5yearly,25,97483.384
826,1975,estimates,5yearly,30,97143.658
826,1975,estimates,5yearly,35,96729.01
826,1975,estimates,5yearly,40,96087.683
826,1975,estimates,5yearly,45,95008.125
826,1975,estimates,5yearly,50,93101.622
826,1975,estimates,5yearly,55,89866.556
826,1975,estimates,5yearly,60,84904.996
826,1975,estimates,5yearly,65,77546.163
826,1975,estimates,5yearly,70,67184.97
826,1975,estimates,5yearly,75,53477.582
826,1975,estimates,5yearly,80,37298.075
826,1975,estimates,5yearly,85,21185.184
826,1975,estimates,5yearly,90,8704.5657
826,1975,estimates,5yearly,95,2232.3285
826,1975,estimates,5yearly,100plus,308.81179
826,1980,estimates,5yearly,0,100000
826,1980,estimates,5yearly,1,98945.943
826,1980,estimates,5yearly,5,98762.61
826,1980,estimates,5yearly,10,98650.129
826,1980,estimates,5yearly,15,98534.139
826,1980,estimates,5yearly,20,98264.913
826,1980,estimates,5yearly,25,97967.651
826,1980,estimates,5yearly,30,97652.848
826,1980,estimates,5yearly,35,97267.654
826,1980,estimates,5yearly,40,96705.742
826,1980,estimates,5yearly,45,95754.008
826,1980,estimates,5yearly,50,94082.448
826,1980,estimates,5yearly,55,91225.735
826,1980,estimates,5yearly,60,86526.096
826,1980,estimates,5yearly,65,79449.666
826,1980,estimates,5yearly,70,69536.35
826,1980,estimates,5yearly,75,56252.838
826,1980,estimates,5yearly,80,40307.429
826,1980,estimates,5yearly,85,23719.14
826,1980,estimates,5yearly,90,10353.428
826,1980,estimates,5yearly,95,2882.0777
826,1980,estimates,5yearly,100plus,443.70683
826,1985,estimates,5yearly,0,100000
826,1985,estimates,5yearly,1,99101.659
826,1985,estimates,5yearly,5,98937.196
826,1985,estimates,5yearly,10,98844.094
826,1985,estimates,5yearly,15,98741.569
826,1985,estimates,5yearly,20,98490.019
826,1985,estimates,5yearly,25,98188.999
826,1985,estimates,5yearly,30,97887.201
826,1985,estimates,5yearly,35,97498.9
826,1985,estimates,5yearly,40,96953.654
826,1985,estimates,5yearly,45,96084.305
826,1985,estimates,5yearly,50,94592.197
826,1985,estimates,5yearly,55,92107.163
