country,year,variant,freq,age1yearinterval,survivorage
352,1950,estimates,5yearly,"Region, subregion, country or area *",Iceland
352,1950,estimates,5yearly,0,100000
352,1950,estimates,5yearly,1,97845.367
352,1950,estimates,5yearly,5,97327.815
352,1950,estimates,5yearly,10,96959.323
352,1950,estimates,5yearly,15,96756.883
352,1950,estimates,5yearly,20,96248.375
352,1950,estimates,5yearly,25,95606.943
352,1950,estimates,5yearly,30,94814.354
352,1950,estimates,5yearly,35,93934.399
352,1950,estimates,5yearly,40,92720.704
352,1950,estimates,5yearly,45,91285.737
352,1950,estimates,5yearly,50,89179.011
352,1950,estimates,5yearly,55,86344.669
352,1950,estimates,5yearly,60,82632.944
352,1950,estimates,5yearly,65,77052.204
352,1950,estimates,5yearly,70,68614.332
352,1950,estimates,5yearly,75,57025.337
352,1950,estimates,5yearly,80,41679.436
352,1950,estimates,5yearly,85,24103.834
352,1950,estimates,5yearly,90,10195.24
352,1950,estimates,5yearly,95,2732.8649
352,1950,estimates,5yearly,100plus,399.90866
352,1955,estimates,5yearly,"Region, subregion, country or area *",Iceland
352,1955,estimates,5yearly,0,100000
352,1955,estimates,5yearly,1,98244.466
352,1955,estimates,5yearly,5,97839.095
352,1955,estimates,5yearly,10,97627.267
352,1955,estimates,5yearly,15,97386.046
352,1955,estimates,5yearly,20,97033.39
352,1955,estimates,5yearly,25,96358.566
352,1955,estimates,5yearly,30,95801.017
352,1955,estimates,5yearly,35,95092.93
352,1955,estimates,5yearly,40,94135.512
352,1955,estimates,5yearly,45,92928.132
352,1955,estimates,5yearly,50,90941.545
352,1955,estimates,5yearly,55,88072.642
352,1955,estimates,5yearly,60,84297.264
352,1955,estimates,5yearly,65,78635.258
352,1955,estimates,5yearly,70,70919.524
352,1955,estimates,5yearly,75,58220.361
352,1955,estimates,5yearly,80,42868.586
352,1955,estimates,5yearly,85,24086.475
352,1955,estimates,5yearly,90,9880.367
352,1955,estimates,5yearly,95,2619.1603
352,1955,estimates,5yearly,100plus,399.38217
352,1960,estimates,5yearly,"Region, subregion, country or area *",Iceland
352,1960,estimates,5yearly,0,100000
352,1960,estimates,5yearly,1,98306.223
352,1960,estimates,5yearly,5,97843.745
352,1960,estimates,5yearly,10,97664.248
352,1960,estimates,5yearly,15,97478.501
352,1960,estimates,5yearly,20,97145.806
352,1960,estimates,5yearly,25,96558.555
352,1960,estimates,5yearly,30,96010.685
352,1960,estimates,5yearly,35,95345.583
352,1960,estimates,5yearly,40,94546.04
352,1960,estimates,5yearly,45,93237.181
352,1960,estimates,5yearly,50,91275.671
352,1960,estimates,5yearly,55,88633.71
352,1960,estimates,5yearly,60,84148.853
352,1960,estimates,5yearly,65,78912.265
352,1960,estimates,5yearly,70,71126.446
352,1960,estimates,5yearly,75,59729.064
352,1960,estimates,5yearly,80,43271.234
352,1960,estimates,5yearly,85,24868.163
