region,variant,gender,freq,year,mortality15to60per1000aliveat15
910,estimates,female,5yearly,1950,456.603746317333
910,estimates,male,5yearly,1950,516.305507107047
910,estimates,female,5yearly,1955,430.200478356127
910,estimates,male,5yearly,1955,489.707700772124
910,estimates,female,5yearly,1960,401.596142525115
910,estimates,male,5yearly,1960,460.816045294475
910,estimates,female,5yearly,1965,379.826476605888
910,estimates,male,5yearly,1965,438.150406565603
910,estimates,female,5yearly,1970,361.319920973922
910,estimates,male,5yearly,1970,418.751981670859
910,estimates,female,5yearly,1975,344.904740809377
910,estimates,male,5yearly,1975,403.372695391748
910,estimates,female,5yearly,1980,340.898132503
910,estimates,male,5yearly,1980,402.463557383814
910,estimates,female,5yearly,1985,340.730450135906
910,estimates,male,5yearly,1985,415.992317155975
910,estimates,female,5yearly,1990,379.275594676631
910,estimates,male,5yearly,1990,469.060781377876
910,estimates,female,5yearly,1995,411.820415817496
910,estimates,male,5yearly,1995,490.966563994378
910,estimates,female,5yearly,2000,418.809713291818
910,estimates,male,5yearly,2000,477.286468154216
910,estimates,female,5yearly,2005,337.555813110508
910,estimates,male,5yearly,2005,387.433129672992
910,estimates,female,5yearly,2010,250.439495782353
910,estimates,male,5yearly,2010,316.148120992694
910,medium_variant,female,5yearly,2015,213.767323615709
910,medium_variant,male,5yearly,2015,275.560386568636
910,medium_variant,female,5yearly,2020,197.117533567651
910,medium_variant,male,5yearly,2020,257.331787472775
910,medium_variant,female,5yearly,2025,178.588645757983
910,medium_variant,male,5yearly,2025,236.29534160935
910,medium_variant,female,5yearly,2030,160.175734729862
910,medium_variant,male,5yearly,2030,216.885991599579
910,medium_variant,female,5yearly,2035,143.565220880463
910,medium_variant,male,5yearly,2035,200.19558779361
910,medium_variant,female,5yearly,2040,130.212261139111
910,medium_variant,male,5yearly,2040,185.987301003281
910,medium_variant,female,5yearly,2045,118.474279065568
910,medium_variant,male,5yearly,2045,172.769456790023
910,medium_variant,female,5yearly,2050,108.544086981095
910,medium_variant,male,5yearly,2050,160.958358257445
910,medium_variant,female,5yearly,2055,100.187892183352
910,medium_variant,male,5yearly,2055,150.492265909249
910,medium_variant,female,5yearly,2060,92.9255942050622
910,medium_variant,male,5yearly,2060,140.677431218828
910,medium_variant,female,5yearly,2065,86.3531374684253
910,medium_variant,male,5yearly,2065,131.71131201572
910,medium_variant,female,5yearly,2070,80.6015668734349
910,medium_variant,male,5yearly,2070,123.452146378883
910,medium_variant,female,5yearly,2075,75.4668913372205
910,medium_variant,male,5yearly,2075,115.86887001966
910,medium_variant,female,5yearly,2080,70.7184899858865
910,medium_variant,male,5yearly,2080,108.778822026188
910,medium_variant,female,5yearly,2085,66.4253236051867
910,medium_variant,male,5yearly,2085,102.269094647166
910,medium_variant,female,5yearly,2090,62.3568600106288
910,medium_variant,male,5yearly,2090,96.0372796768799
910,medium_variant,female,5yearly,2095,58.5033515892155
910,medium_variant,male,5yearly,2095,90.0495008186467
910,estimates,female,5yearly,Regi,Eastern Africa
910,estimates,male,5yearly,Regi,Eastern Africa
910,medium_variant,female,5yearly,Regi,Eastern Africa
910,medium_variant,male,5yearly,Regi,Eastern Africa
