region,variant,gender,freq,year,mortality15to60per1000aliveat15
947,estimates,female,5yearly,1950,464.947846350314
947,estimates,male,5yearly,1950,526.645668800377
947,estimates,female,5yearly,1955,440.98589456547
947,estimates,male,5yearly,1955,501.277201587359
947,estimates,female,5yearly,1960,416.439801661343
947,estimates,male,5yearly,1960,475.885926457369
947,estimates,female,5yearly,1965,394.945341080135
947,estimates,male,5yearly,1965,453.001723536495
947,estimates,female,5yearly,1970,372.208653659384
947,estimates,male,5yearly,1970,433.045233234591
947,estimates,female,5yearly,1975,350.871517671806
947,estimates,male,5yearly,1975,413.375472110517
947,estimates,female,5yearly,1980,336.49831000486
947,estimates,male,5yearly,1980,400.005663583525
947,estimates,female,5yearly,1985,327.744598410836
947,estimates,male,5yearly,1985,395.95874158536
947,estimates,female,5yearly,1990,341.865108322015
947,estimates,male,5yearly,1990,415.943297894207
947,estimates,female,5yearly,1995,372.145004386826
947,estimates,male,5yearly,1995,437.717001690702
947,estimates,female,5yearly,2000,390.168980722673
947,estimates,male,5yearly,2000,445.037741760797
947,estimates,female,5yearly,2005,345.913912268167
947,estimates,male,5yearly,2005,395.88897829483
947,estimates,female,5yearly,2010,285.015136143954
947,estimates,male,5yearly,2010,344.632615975918
947,medium_variant,female,5yearly,2015,251.647904869997
947,medium_variant,male,5yearly,2015,309.240284391501
947,medium_variant,female,5yearly,2020,231.803605262071
947,medium_variant,male,5yearly,2020,287.746567564995
947,medium_variant,female,5yearly,2025,211.442564518985
947,medium_variant,male,5yearly,2025,265.65502244045
947,medium_variant,female,5yearly,2030,191.577696788839
947,medium_variant,male,5yearly,2030,244.842209508622
947,medium_variant,female,5yearly,2035,173.217365818741
947,medium_variant,male,5yearly,2035,226.786806750156
947,medium_variant,female,5yearly,2040,156.949449392618
947,medium_variant,male,5yearly,2040,210.891833863095
947,medium_variant,female,5yearly,2045,142.587311947254
947,medium_variant,male,5yearly,2045,196.642369766954
947,medium_variant,female,5yearly,2050,130.078013616421
947,medium_variant,male,5yearly,2050,184.779203088909
947,medium_variant,female,5yearly,2055,119.5648790134
947,medium_variant,male,5yearly,2055,174.400302222989
947,medium_variant,female,5yearly,2060,110.486724008629
947,medium_variant,male,5yearly,2060,164.993919905976
947,medium_variant,female,5yearly,2065,102.345366615441
947,medium_variant,male,5yearly,2065,156.426826734051
947,medium_variant,female,5yearly,2070,95.2645622611886
947,medium_variant,male,5yearly,2070,148.52887767249
947,medium_variant,female,5yearly,2075,88.8674142839276
947,medium_variant,male,5yearly,2075,141.217703823055
947,medium_variant,female,5yearly,2080,83.3089152087174
947,medium_variant,male,5yearly,2080,134.231105158112
947,medium_variant,female,5yearly,2085,78.2871258487351
947,medium_variant,male,5yearly,2085,127.547769111785
947,medium_variant,female,5yearly,2090,73.6252033536748
947,medium_variant,male,5yearly,2090,120.958484667934
947,medium_variant,female,5yearly,2095,69.3062520054638
947,medium_variant,male,5yearly,2095,114.578407117316
