region,variant,gender,freq,year,mortality15to60per1000aliveat15
901,estimates,female,5yearly,1950,158.956414495077
901,estimates,male,5yearly,1950,245.039678175002
901,estimates,female,5yearly,1955,133.94479830512
901,estimates,male,5yearly,1955,224.205823952281
901,estimates,female,5yearly,1960,119.90338331145
901,estimates,male,5yearly,1960,213.377329241561
901,estimates,female,5yearly,1965,113.974288297083
901,estimates,male,5yearly,1965,214.772729292553
901,estimates,female,5yearly,1970,108.437836177198
901,estimates,male,5yearly,1970,213.770182995243
901,estimates,female,5yearly,1975,101.57211378577
901,estimates,male,5yearly,1975,211.202582159876
901,estimates,female,5yearly,1980,95.7412410665269
901,estimates,male,5yearly,1980,207.442885295053
901,estimates,female,5yearly,1985,87.2909234414057
901,estimates,male,5yearly,1985,188.21273547161
901,estimates,female,5yearly,1990,87.8163965860802
901,estimates,male,5yearly,1990,199.645185494955
901,estimates,female,5yearly,1995,85.8180118352092
901,estimates,male,5yearly,1995,192.830921481124
901,estimates,female,5yearly,2000,84.1053921923598
901,estimates,male,5yearly,2000,188.781534453579
901,estimates,female,5yearly,2005,79.6278460305146
901,estimates,male,5yearly,2005,175.734196510201
901,estimates,female,5yearly,2010,71.2259096785344
901,estimates,male,5yearly,2010,149.109511542668
901,medium_variant,female,5yearly,2015,65.374319261803
901,medium_variant,male,5yearly,2015,137.454915266343
901,medium_variant,female,5yearly,2020,60.5328133918839
901,medium_variant,male,5yearly,2020,126.189063680809
901,medium_variant,female,5yearly,2025,56.5245797871413
901,medium_variant,male,5yearly,2025,117.159760258402
901,medium_variant,female,5yearly,2030,53.410536052019
901,medium_variant,male,5yearly,2030,109.682042045056
901,medium_variant,female,5yearly,2035,49.9163721706323
901,medium_variant,male,5yearly,2035,101.344175578349
901,medium_variant,female,5yearly,2040,46.3665238411489
901,medium_variant,male,5yearly,2040,92.8708606319594
901,medium_variant,female,5yearly,2045,42.8913530078887
901,medium_variant,male,5yearly,2045,83.959341755462
901,medium_variant,female,5yearly,2050,39.5212575890413
901,medium_variant,male,5yearly,2050,75.8990341850933
901,medium_variant,female,5yearly,2055,36.7846985050461
901,medium_variant,male,5yearly,2055,70.1758599391505
901,medium_variant,female,5yearly,2060,34.1768081897621
901,medium_variant,male,5yearly,2060,65.4397307924114
901,medium_variant,female,5yearly,2065,31.4491871692222
901,medium_variant,male,5yearly,2065,60.4201419976035
901,medium_variant,female,5yearly,2070,28.8998570931627
901,medium_variant,male,5yearly,2070,55.3613127867041
901,medium_variant,female,5yearly,2075,26.4094352177312
901,medium_variant,male,5yearly,2075,50.3344855676769
901,medium_variant,female,5yearly,2080,24.2131733501156
901,medium_variant,male,5yearly,2080,45.9504235612563
901,medium_variant,female,5yearly,2085,22.154982925162
901,medium_variant,male,5yearly,2085,42.0865210787965
901,medium_variant,female,5yearly,2090,20.0774178164382
901,medium_variant,male,5yearly,2090,38.5650348160662
901,medium_variant,female,5yearly,2095,18.117685846046
901,medium_variant,male,5yearly,2095,35.3646117563831
901,estimates,female,5yearly,Regi,More developed regions
901,estimates,male,5yearly,Regi,More developed regions
901,medium_variant,female,5yearly,Regi,More developed regions
901,medium_variant,male,5yearly,Regi,More developed regions
