region,variant,gender,freq,year,mortality15to60per1000aliveat15
954,estimates,female,5yearly,1950,309.021528120923
954,estimates,male,5yearly,1950,355.059687021867
954,estimates,female,5yearly,1955,287.371686525628
954,estimates,male,5yearly,1955,332.316686621988
954,estimates,female,5yearly,1960,264.028995920131
954,estimates,male,5yearly,1960,309.033718259295
954,estimates,female,5yearly,1965,241.141737365073
954,estimates,male,5yearly,1965,286.090783837419
954,estimates,female,5yearly,1970,217.865580350915
954,estimates,male,5yearly,1970,263.763848274736
954,estimates,female,5yearly,1975,198.760054582377
954,estimates,male,5yearly,1975,246.28523999367
954,estimates,female,5yearly,1980,183.774200595141
954,estimates,male,5yearly,1980,232.289564388136
954,estimates,female,5yearly,1985,165.085065607453
954,estimates,male,5yearly,1985,214.913289863806
954,estimates,female,5yearly,1990,147.399044642778
954,estimates,male,5yearly,1990,198.501780834191
954,estimates,female,5yearly,1995,129.342397627826
954,estimates,male,5yearly,1995,176.763988377244
954,estimates,female,5yearly,2000,115.167222673219
954,estimates,male,5yearly,2000,160.917994725903
954,estimates,female,5yearly,2005,104.935212511902
954,estimates,male,5yearly,2005,151.185911525053
954,estimates,female,5yearly,2010,98.0258901879691
954,estimates,male,5yearly,2010,142.565487551871
954,medium_variant,female,5yearly,2015,90.22731965192
954,medium_variant,male,5yearly,2015,134.177957058892
954,medium_variant,female,5yearly,2020,83.5986668652346
954,medium_variant,male,5yearly,2020,127.297576033751
954,medium_variant,female,5yearly,2025,79.3755362301374
954,medium_variant,male,5yearly,2025,122.120318635406
954,medium_variant,female,5yearly,2030,76.6514330163184
954,medium_variant,male,5yearly,2030,119.030589438345
954,medium_variant,female,5yearly,2035,75.0556818348254
954,medium_variant,male,5yearly,2035,116.576675558403
954,medium_variant,female,5yearly,2040,70.4642788877059
954,medium_variant,male,5yearly,2040,111.472569656208
954,medium_variant,female,5yearly,2045,64.8119175668764
954,medium_variant,male,5yearly,2045,104.615134561545
954,medium_variant,female,5yearly,2050,60.683409418544
954,medium_variant,male,5yearly,2050,99.1542452161062
954,medium_variant,female,5yearly,2055,57.3496839526296
954,medium_variant,male,5yearly,2055,95.4069965908658
954,medium_variant,female,5yearly,2060,54.6944823207157
954,medium_variant,male,5yearly,2060,93.0757827592587
954,medium_variant,female,5yearly,2065,52.2241344435095
954,medium_variant,male,5yearly,2065,90.5226846370676
954,medium_variant,female,5yearly,2070,48.9996970872397
954,medium_variant,male,5yearly,2070,86.332743820524
954,medium_variant,female,5yearly,2075,46.3116933896989
954,medium_variant,male,5yearly,2075,81.7303575408923
954,medium_variant,female,5yearly,2080,43.3582232581902
954,medium_variant,male,5yearly,2080,76.6450929109892
954,medium_variant,female,5yearly,2085,40.6038543272116
954,medium_variant,male,5yearly,2085,71.5806998561563
954,medium_variant,female,5yearly,2090,38.2909009238378
954,medium_variant,male,5yearly,2090,67.171164125076
954,medium_variant,female,5yearly,2095,36.0242235547579
954,medium_variant,male,5yearly,2095,63.2462137939056
954,estimates,female,5yearly,Regi,Micronesia
954,estimates,male,5yearly,Regi,Micronesia
954,medium_variant,female,5yearly,Regi,Micronesia
954,medium_variant,male,5yearly,Regi,Micronesia
