region,variant,gender,freq,year,mortality15to60per1000aliveat15
922,estimates,female,5yearly,1950,325.556889857404
922,estimates,male,5yearly,1950,411.733093552951
922,estimates,female,5yearly,1955,292.024841617046
922,estimates,male,5yearly,1955,368.777998206938
922,estimates,female,5yearly,1960,262.75031295546
922,estimates,male,5yearly,1960,332.623072596212
922,estimates,female,5yearly,1965,234.272891834118
922,estimates,male,5yearly,1965,300.961015947001
922,estimates,female,5yearly,1970,207.372261356956
922,estimates,male,5yearly,1970,277.039881894488
922,estimates,female,5yearly,1975,182.606975947933
922,estimates,male,5yearly,1975,253.837416680234
922,estimates,female,5yearly,1980,158.579195521815
922,estimates,male,5yearly,1980,259.76083614265
922,estimates,female,5yearly,1985,141.116719951659
922,estimates,male,5yearly,1985,224.251148106243
922,estimates,female,5yearly,1990,125.449363547647
922,estimates,male,5yearly,1990,207.197771302613
922,estimates,female,5yearly,1995,113.835902221065
922,estimates,male,5yearly,1995,189.808823444601
922,estimates,female,5yearly,2000,106.59370122354
922,estimates,male,5yearly,2000,168.96542863349
922,estimates,female,5yearly,2005,98.189435541298
922,estimates,male,5yearly,2005,162.573907666382
922,estimates,female,5yearly,2010,93.4604847614152
922,estimates,male,5yearly,2010,157.802222927536
922,medium_variant,female,5yearly,2015,86.5619959514643
922,medium_variant,male,5yearly,2015,142.38506680874
922,medium_variant,female,5yearly,2020,80.6597261884134
922,medium_variant,male,5yearly,2020,125.301975504861
922,medium_variant,female,5yearly,2025,75.6550982783797
922,medium_variant,male,5yearly,2025,117.343142513984
922,medium_variant,female,5yearly,2030,71.7264406305275
922,medium_variant,male,5yearly,2030,111.20339441291
922,medium_variant,female,5yearly,2035,68.6401854377019
922,medium_variant,male,5yearly,2035,105.901509312655
922,medium_variant,female,5yearly,2040,65.5521450356499
922,medium_variant,male,5yearly,2040,100.398364228069
922,medium_variant,female,5yearly,2045,62.4717703037784
922,medium_variant,male,5yearly,2045,95.441796980232
922,medium_variant,female,5yearly,2050,59.1542668497727
922,medium_variant,male,5yearly,2050,90.4576081117062
922,medium_variant,female,5yearly,2055,55.839294404194
922,medium_variant,male,5yearly,2055,85.9446623068403
922,medium_variant,female,5yearly,2060,53.1368390377627
922,medium_variant,male,5yearly,2060,82.2438104007927
922,medium_variant,female,5yearly,2065,50.5918292786738
922,medium_variant,male,5yearly,2065,78.7351616507523
922,medium_variant,female,5yearly,2070,48.0656772715017
922,medium_variant,male,5yearly,2070,74.6216811212495
922,medium_variant,female,5yearly,2075,45.3269586278472
922,medium_variant,male,5yearly,2075,70.5372804428469
922,medium_variant,female,5yearly,2080,42.7745465188899
922,medium_variant,male,5yearly,2080,66.1904865376568
922,medium_variant,female,5yearly,2085,40.2994472986814
922,medium_variant,male,5yearly,2085,61.6287518535443
922,medium_variant,female,5yearly,2090,37.7662451287656
922,medium_variant,male,5yearly,2090,57.0073152746244
922,medium_variant,female,5yearly,2095,35.2622715003144
922,medium_variant,male,5yearly,2095,52.1841553077029
