region,variant,gender,freq,year,mortality15to60per1000aliveat15
927,estimates,female,5yearly,1950,135.400616984243
927,estimates,male,5yearly,1950,209.877430109029
927,estimates,female,5yearly,1955,118.871369712215
927,estimates,male,5yearly,1955,199.134327486496
927,estimates,female,5yearly,1960,115.136789217107
927,estimates,male,5yearly,1960,200.618007826812
927,estimates,female,5yearly,1965,116.977500979144
927,estimates,male,5yearly,1965,204.811861202298
927,estimates,female,5yearly,1970,109.364216343935
927,estimates,male,5yearly,1970,195.137398772861
927,estimates,female,5yearly,1975,96.0487172844431
927,estimates,male,5yearly,1975,177.525965612295
927,estimates,female,5yearly,1980,83.4119147381288
927,estimates,male,5yearly,1980,154.615613288232
927,estimates,female,5yearly,1985,75.770022633777
927,estimates,male,5yearly,1985,137.099514502982
927,estimates,female,5yearly,1990,66.4720980436776
927,estimates,male,5yearly,1990,117.774807285263
927,estimates,female,5yearly,1995,61.0797758980313
927,estimates,male,5yearly,1995,106.291601531944
927,estimates,female,5yearly,2000,53.8889237435151
927,estimates,male,5yearly,2000,91.6227745397616
927,estimates,female,5yearly,2005,49.4815341817662
927,estimates,male,5yearly,2005,83.7773265315536
927,estimates,female,5yearly,2010,47.0844871351597
927,estimates,male,5yearly,2010,77.3286956304322
927,medium_variant,female,5yearly,2015,40.6218584613961
927,medium_variant,male,5yearly,2015,65.8841562211533
927,medium_variant,female,5yearly,2020,37.1144456945057
927,medium_variant,male,5yearly,2020,58.8550752907692
927,medium_variant,female,5yearly,2025,33.8525813864714
927,medium_variant,male,5yearly,2025,53.4635360007265
927,medium_variant,female,5yearly,2030,30.7454891630898
927,medium_variant,male,5yearly,2030,49.0266003170497
927,medium_variant,female,5yearly,2035,27.8289452017682
927,medium_variant,male,5yearly,2035,45.0591494661128
927,medium_variant,female,5yearly,2040,25.088301911902
927,medium_variant,male,5yearly,2040,41.2546237649242
927,medium_variant,female,5yearly,2045,22.5765843596012
927,medium_variant,male,5yearly,2045,37.897149482815
927,medium_variant,female,5yearly,2050,20.0957389749813
927,medium_variant,male,5yearly,2050,34.6302036390019
927,medium_variant,female,5yearly,2055,17.790679893268
927,medium_variant,male,5yearly,2055,31.3941042627846
927,medium_variant,female,5yearly,2060,15.6416807845831
927,medium_variant,male,5yearly,2060,28.5853098265286
927,medium_variant,female,5yearly,2065,13.7322185493208
927,medium_variant,male,5yearly,2065,25.7283938881189
927,medium_variant,female,5yearly,2070,11.8736261162199
927,medium_variant,male,5yearly,2070,23.1032170327956
927,medium_variant,female,5yearly,2075,10.1825686585674
927,medium_variant,male,5yearly,2075,20.6204045660487
927,medium_variant,female,5yearly,2080,8.61706186012645
927,medium_variant,male,5yearly,2080,18.2923990252024
927,medium_variant,female,5yearly,2085,7.28154967929906
927,medium_variant,male,5yearly,2085,16.0865917303898
927,medium_variant,female,5yearly,2090,6.02159151817905
927,medium_variant,male,5yearly,2090,14.1265971794953
927,medium_variant,female,5yearly,2095,4.87965348593289
927,medium_variant,male,5yearly,2095,12.1970059057737
927,estimates,female,5yearly,Regi,Australia/New Zealand
927,estimates,male,5yearly,Regi,Australia/New Zealand
927,medium_variant,female,5yearly,Regi,Australia/New Zealand
927,medium_variant,male,5yearly,Regi,Australia/New Zealand
