region,variant,gender,freq,year,mortality15to60per1000aliveat15
916,estimates,female,5yearly,1950,328.432057794614
916,estimates,male,5yearly,1950,393.661141261921
916,estimates,female,5yearly,1955,285.954974944858
916,estimates,male,5yearly,1955,347.302065833151
916,estimates,female,5yearly,1960,254.409969978165
916,estimates,male,5yearly,1960,316.327691871659
916,estimates,female,5yearly,1965,233.832604772342
916,estimates,male,5yearly,1965,301.175037128695
916,estimates,female,5yearly,1970,209.705606993029
916,estimates,male,5yearly,1970,289.791323195577
916,estimates,female,5yearly,1975,183.981567567206
916,estimates,male,5yearly,1975,286.407328368248
916,estimates,female,5yearly,1980,161.576181382633
916,estimates,male,5yearly,1980,272.494452854936
916,estimates,female,5yearly,1985,140.382408231793
916,estimates,male,5yearly,1985,242.871098961022
916,estimates,female,5yearly,1990,123.169344629054
916,estimates,male,5yearly,1990,214.369621256327
916,estimates,female,5yearly,1995,109.046884520032
916,estimates,male,5yearly,1995,188.228358615133
916,estimates,female,5yearly,2000,99.5986280720106
916,estimates,male,5yearly,2000,178.027760240592
916,estimates,female,5yearly,2005,95.7887300097484
916,estimates,male,5yearly,2005,169.567338375353
916,estimates,female,5yearly,2010,89.153323925018
916,estimates,male,5yearly,2010,160.309228945532
916,medium_variant,female,5yearly,2015,83.8826251212144
916,medium_variant,male,5yearly,2015,150.554996824189
916,medium_variant,female,5yearly,2020,78.6072619301356
916,medium_variant,male,5yearly,2020,139.836358776358
916,medium_variant,female,5yearly,2025,73.6298891641746
916,medium_variant,male,5yearly,2025,129.234804816945
916,medium_variant,female,5yearly,2030,68.9978289218234
916,medium_variant,male,5yearly,2030,118.910194985911
916,medium_variant,female,5yearly,2035,64.5541749916247
916,medium_variant,male,5yearly,2035,108.52428241521
916,medium_variant,female,5yearly,2040,60.1862026930421
916,medium_variant,male,5yearly,2040,98.3406480287298
916,medium_variant,female,5yearly,2045,56.2246066418236
916,medium_variant,male,5yearly,2045,88.7250091025224
916,medium_variant,female,5yearly,2050,52.2690254610969
916,medium_variant,male,5yearly,2050,79.7210627410596
916,medium_variant,female,5yearly,2055,48.6120317670888
916,medium_variant,male,5yearly,2055,71.433049210209
916,medium_variant,female,5yearly,2060,45.1844897639337
916,medium_variant,male,5yearly,2060,64.328273927154
916,medium_variant,female,5yearly,2065,41.8523426025306
916,medium_variant,male,5yearly,2065,58.2036203688721
916,medium_variant,female,5yearly,2070,38.6427402983806
916,medium_variant,male,5yearly,2070,52.9855249801967
916,medium_variant,female,5yearly,2075,35.5956004692197
916,medium_variant,male,5yearly,2075,48.2584507195366
916,medium_variant,female,5yearly,2080,32.6937517443736
916,medium_variant,male,5yearly,2080,43.9673281971421
916,medium_variant,female,5yearly,2085,29.9596768707971
916,medium_variant,male,5yearly,2085,39.9870040364079
916,medium_variant,female,5yearly,2090,27.2847955220853
916,medium_variant,male,5yearly,2090,36.3058830900522
916,medium_variant,female,5yearly,2095,24.9125686499539
916,medium_variant,male,5yearly,2095,32.9327356311399
