region,variant,gender,freq,year,mortality15to60per1000aliveat15
957,estimates,female,5yearly,1950,416.84401281541
957,estimates,male,5yearly,1950,487.929709200384
957,estimates,female,5yearly,1955,360.588237034163
957,estimates,male,5yearly,1955,437.320717587056
957,estimates,female,5yearly,1960,327.17179556865
957,estimates,male,5yearly,1960,406.435592372492
957,estimates,female,5yearly,1965,292.978893181053
957,estimates,male,5yearly,1965,374.065536310164
957,estimates,female,5yearly,1970,263.530009214496
957,estimates,male,5yearly,1970,344.220766414338
957,estimates,female,5yearly,1975,235.359534871937
957,estimates,male,5yearly,1975,317.668699890141
957,estimates,female,5yearly,1980,199.602825705844
957,estimates,male,5yearly,1980,286.736287304541
957,estimates,female,5yearly,1985,176.91709776252
957,estimates,male,5yearly,1985,264.864771778378
957,estimates,female,5yearly,1990,157.713843422109
957,estimates,male,5yearly,1990,231.265658141176
957,estimates,female,5yearly,1995,133.059376096529
957,estimates,male,5yearly,1995,212.425683415898
957,estimates,female,5yearly,2000,113.735948681978
957,estimates,male,5yearly,2000,189.55818717458
957,estimates,female,5yearly,2005,97.6211935143123
957,estimates,male,5yearly,2005,162.256529396388
957,estimates,female,5yearly,2010,86.7356449001443
957,estimates,male,5yearly,2010,145.989612467799
957,medium_variant,female,5yearly,2015,79.6376309296281
957,medium_variant,male,5yearly,2015,134.390043943165
957,medium_variant,female,5yearly,2020,73.4355000499602
957,medium_variant,male,5yearly,2020,122.054808690303
957,medium_variant,female,5yearly,2025,68.0249229956682
957,medium_variant,male,5yearly,2025,110.845993532196
957,medium_variant,female,5yearly,2030,63.092274883785
957,medium_variant,male,5yearly,2030,100.228530013467
957,medium_variant,female,5yearly,2035,58.5359036441075
957,medium_variant,male,5yearly,2035,89.8665883664176
957,medium_variant,female,5yearly,2040,54.5059767483463
957,medium_variant,male,5yearly,2040,81.3569859016268
957,medium_variant,female,5yearly,2045,50.7316219430828
957,medium_variant,male,5yearly,2045,73.7726759538424
957,medium_variant,female,5yearly,2050,47.3316183805877
957,medium_variant,male,5yearly,2050,67.3961570431704
957,medium_variant,female,5yearly,2055,44.0915761224449
957,medium_variant,male,5yearly,2055,61.2232601314785
957,medium_variant,female,5yearly,2060,40.9899002330329
957,medium_variant,male,5yearly,2060,55.6385648965494
957,medium_variant,female,5yearly,2065,38.2011476572142
957,medium_variant,male,5yearly,2065,50.5198944981639
957,medium_variant,female,5yearly,2070,35.5404100903443
957,medium_variant,male,5yearly,2070,46.3544138859641
957,medium_variant,female,5yearly,2075,33.061065122948
957,medium_variant,male,5yearly,2075,42.7949589180431
957,medium_variant,female,5yearly,2080,30.7586565396435
957,medium_variant,male,5yearly,2080,39.5939592435323
957,medium_variant,female,5yearly,2085,28.568123738057
957,medium_variant,male,5yearly,2085,36.4784837720497
957,medium_variant,female,5yearly,2090,26.4389303509874
957,medium_variant,male,5yearly,2090,33.557200422287
957,medium_variant,female,5yearly,2095,24.43591682118
957,medium_variant,male,5yearly,2095,30.8912489193788
957,estimates,female,5yearly,Regi,Polynesia
957,estimates,male,5yearly,Regi,Polynesia
957,medium_variant,female,5yearly,Regi,Polynesia
957,medium_variant,male,5yearly,Regi,Polynesia
