region,variant,gender,freq,year,mortality15to60per1000aliveat15
913,estimates,female,5yearly,1950,358.078759726431
913,estimates,male,5yearly,1950,434.974490084271
913,estimates,female,5yearly,1955,331.573559922922
913,estimates,male,5yearly,1955,403.149223509864
913,estimates,female,5yearly,1960,312.624569005947
913,estimates,male,5yearly,1960,381.969398037769
913,estimates,female,5yearly,1965,294.244829188349
913,estimates,male,5yearly,1965,360.965597608712
913,estimates,female,5yearly,1970,283.05395261346
913,estimates,male,5yearly,1970,387.047210332594
913,estimates,female,5yearly,1975,279.31891964488
913,estimates,male,5yearly,1975,398.304598448368
913,estimates,female,5yearly,1980,276.078307076864
913,estimates,male,5yearly,1980,395.749511767416
913,estimates,female,5yearly,1985,237.280523708886
913,estimates,male,5yearly,1985,358.930385953419
913,estimates,female,5yearly,1990,223.696515101927
913,estimates,male,5yearly,1990,346.006968342378
913,estimates,female,5yearly,1995,304.316960761509
913,estimates,male,5yearly,1995,428.399595367062
913,estimates,female,5yearly,2000,445.048707236881
913,estimates,male,5yearly,2000,552.402070240711
913,estimates,female,5yearly,2005,471.293567751032
913,estimates,male,5yearly,2005,574.038797971621
913,estimates,female,5yearly,2010,336.292640167052
913,estimates,male,5yearly,2010,466.692816679161
913,medium_variant,female,5yearly,2015,262.749242232444
913,medium_variant,male,5yearly,2015,380.969854706879
913,medium_variant,female,5yearly,2020,255.510879509739
913,medium_variant,male,5yearly,2020,362.776247151837
913,medium_variant,female,5yearly,2025,244.64743866187
913,medium_variant,male,5yearly,2025,339.363717842336
913,medium_variant,female,5yearly,2030,229.799760422972
913,medium_variant,male,5yearly,2030,311.49997805659
913,medium_variant,female,5yearly,2035,210.09455838184
913,medium_variant,male,5yearly,2035,282.163591143862
913,medium_variant,female,5yearly,2040,189.345443425428
913,medium_variant,male,5yearly,2040,255.727397505281
913,medium_variant,female,5yearly,2045,169.925951480749
913,medium_variant,male,5yearly,2045,232.260192900299
913,medium_variant,female,5yearly,2050,152.706764247711
913,medium_variant,male,5yearly,2050,210.493762467598
913,medium_variant,female,5yearly,2055,138.173368987471
913,medium_variant,male,5yearly,2055,191.207008348411
913,medium_variant,female,5yearly,2060,124.878953712935
913,medium_variant,male,5yearly,2060,173.240062243907
913,medium_variant,female,5yearly,2065,113.762348188176
913,medium_variant,male,5yearly,2065,156.667493950979
913,medium_variant,female,5yearly,2070,104.235655113139
913,medium_variant,male,5yearly,2070,143.343713936557
913,medium_variant,female,5yearly,2075,95.5431662047194
913,medium_variant,male,5yearly,2075,131.925073299231
913,medium_variant,female,5yearly,2080,87.60510744047
913,medium_variant,male,5yearly,2080,121.419196121873
913,medium_variant,female,5yearly,2085,80.2797526574244
913,medium_variant,male,5yearly,2085,111.604673432502
913,medium_variant,female,5yearly,2090,73.4501592727646
913,medium_variant,male,5yearly,2090,102.47741415824
913,medium_variant,female,5yearly,2095,67.1090549159139
913,medium_variant,male,5yearly,2095,94.1235770700996
