region,variant,gender,freq,year,mortality15to60per1000aliveat15
925,estimates,female,5yearly,1950,156.023992234718
925,estimates,male,5yearly,1950,224.628288576802
925,estimates,female,5yearly,1955,132.94380563686
925,estimates,male,5yearly,1955,206.621951456993
925,estimates,female,5yearly,1960,117.080380315707
925,estimates,male,5yearly,1960,193.346076471175
925,estimates,female,5yearly,1965,106.708793968136
925,estimates,male,5yearly,1965,186.462955923101
925,estimates,female,5yearly,1970,97.2378615080569
925,estimates,male,5yearly,1970,178.777457398846
925,estimates,female,5yearly,1975,86.8543234563681
925,estimates,male,5yearly,1975,173.336353929655
925,estimates,female,5yearly,1980,78.1189043784563
925,estimates,male,5yearly,1980,162.154074888102
925,estimates,female,5yearly,1985,71.3270038252288
925,estimates,male,5yearly,1985,151.872174946909
925,estimates,female,5yearly,1990,66.203453005652
925,estimates,male,5yearly,1990,146.53592689897
925,estimates,female,5yearly,1995,60.2650873717223
925,estimates,male,5yearly,1995,130.838823385317
925,estimates,female,5yearly,2000,54.7166610948376
925,estimates,male,5yearly,2000,117.177456139032
925,estimates,female,5yearly,2005,49.7554474392585
925,estimates,male,5yearly,2005,103.593925414707
925,estimates,female,5yearly,2010,45.2647112968504
925,estimates,male,5yearly,2010,89.9461623264963
925,medium_variant,female,5yearly,2015,39.8337433338984
925,medium_variant,male,5yearly,2015,81.1243979470488
925,medium_variant,female,5yearly,2020,36.3535499749897
925,medium_variant,male,5yearly,2020,74.121176223463
925,medium_variant,female,5yearly,2025,33.3943378545675
925,medium_variant,male,5yearly,2025,68.5319981897468
925,medium_variant,female,5yearly,2030,30.6505034264759
925,medium_variant,male,5yearly,2030,63.5445516953429
925,medium_variant,female,5yearly,2035,28.1245742184115
925,medium_variant,male,5yearly,2035,58.7281946100694
925,medium_variant,female,5yearly,2040,25.68021290583
925,medium_variant,male,5yearly,2040,53.9552715951035
925,medium_variant,female,5yearly,2045,23.2157552811925
925,medium_variant,male,5yearly,2045,49.4393032877543
925,medium_variant,female,5yearly,2050,20.8277357795688
925,medium_variant,male,5yearly,2050,45.1353482944348
925,medium_variant,female,5yearly,2055,18.6449005696602
925,medium_variant,male,5yearly,2055,41.134677996975
925,medium_variant,female,5yearly,2060,16.5787614707407
925,medium_variant,male,5yearly,2060,37.5636345095997
925,medium_variant,female,5yearly,2065,14.8160871175
925,medium_variant,male,5yearly,2065,34.1852218789049
925,medium_variant,female,5yearly,2070,13.2073968142334
925,medium_variant,male,5yearly,2070,31.0898595286943
925,medium_variant,female,5yearly,2075,11.7030682257284
925,medium_variant,male,5yearly,2075,28.2410881945008
925,medium_variant,female,5yearly,2080,10.3301574873224
925,medium_variant,male,5yearly,2080,25.5781637443555
925,medium_variant,female,5yearly,2085,8.9715868924225
925,medium_variant,male,5yearly,2085,23.1988052891462
925,medium_variant,female,5yearly,2090,7.7410308328264
925,medium_variant,male,5yearly,2090,20.9128834576507
925,medium_variant,female,5yearly,2095,6.62737372761757
925,medium_variant,male,5yearly,2095,18.7038395559762
