region,variant,gender,freq,year,mortality15to60per1000aliveat15
924,estimates,female,5yearly,1950,131.761520494891
924,estimates,male,5yearly,1950,202.556810119711
924,estimates,female,5yearly,1955,114.569933165547
924,estimates,male,5yearly,1955,188.965960350797
924,estimates,female,5yearly,1960,107.713038067969
924,estimates,male,5yearly,1960,185.424600838982
924,estimates,female,5yearly,1965,104.073001962178
924,estimates,male,5yearly,1965,182.659492864136
924,estimates,female,5yearly,1970,101.768707494677
924,estimates,male,5yearly,1970,183.093625277365
924,estimates,female,5yearly,1975,97.6482609506272
924,estimates,male,5yearly,1975,179.123446825062
924,estimates,female,5yearly,1980,90.4618106418801
924,estimates,male,5yearly,1980,167.601395858479
924,estimates,female,5yearly,1985,83.4878373770323
924,estimates,male,5yearly,1985,152.015363150502
924,estimates,female,5yearly,1990,78.6754652427607
924,estimates,male,5yearly,1990,147.156187117546
924,estimates,female,5yearly,1995,73.3453693672316
924,estimates,male,5yearly,1995,134.757180322633
924,estimates,female,5yearly,2000,67.0524521377642
924,estimates,male,5yearly,2000,120.734032444709
924,estimates,female,5yearly,2005,61.9782179751632
924,estimates,male,5yearly,2005,111.645487325126
924,estimates,female,5yearly,2010,54.8725581514483
924,estimates,male,5yearly,2010,95.6720285973757
924,medium_variant,female,5yearly,2015,50.0901283476711
924,medium_variant,male,5yearly,2015,86.4366753786655
924,medium_variant,female,5yearly,2020,46.5409504977834
924,medium_variant,male,5yearly,2020,77.9886836993611
924,medium_variant,female,5yearly,2025,42.9719764746962
924,medium_variant,male,5yearly,2025,70.3654756474456
924,medium_variant,female,5yearly,2030,39.7377734208211
924,medium_variant,male,5yearly,2030,63.7068866899372
924,medium_variant,female,5yearly,2035,36.6387443936689
924,medium_variant,male,5yearly,2035,57.8646893609267
924,medium_variant,female,5yearly,2040,33.7837670154328
924,medium_variant,male,5yearly,2040,53.2142027510573
924,medium_variant,female,5yearly,2045,31.0685438336615
924,medium_variant,male,5yearly,2045,48.8882737728036
924,medium_variant,female,5yearly,2050,28.4296816094335
924,medium_variant,male,5yearly,2050,44.7617477316917
924,medium_variant,female,5yearly,2055,25.9027656874813
924,medium_variant,male,5yearly,2055,41.1916147696562
924,medium_variant,female,5yearly,2060,23.6103852036695
924,medium_variant,male,5yearly,2060,37.8683252770701
924,medium_variant,female,5yearly,2065,21.4384110914853
924,medium_variant,male,5yearly,2065,34.7306397270772
924,medium_variant,female,5yearly,2070,19.3930577792121
924,medium_variant,male,5yearly,2070,31.8185698245207
924,medium_variant,female,5yearly,2075,17.4343322571835
924,medium_variant,male,5yearly,2075,29.0448963323174
924,medium_variant,female,5yearly,2080,15.5692744643298
924,medium_variant,male,5yearly,2080,26.3953523359373
924,medium_variant,female,5yearly,2085,13.9208089228482
924,medium_variant,male,5yearly,2085,23.9379098406253
924,medium_variant,female,5yearly,2090,12.3323187352791
924,medium_variant,male,5yearly,2090,21.6642581317187
924,medium_variant,female,5yearly,2095,10.7518882728065
924,medium_variant,male,5yearly,2095,19.4803154857579
924,estimates,female,5yearly,Regi,Northern Europe
924,estimates,male,5yearly,Regi,Northern Europe
924,medium_variant,female,5yearly,Regi,Northern Europe
924,medium_variant,male,5yearly,Regi,Northern Europe
