region,variant,gender,freq,year,mortality15to60per1000aliveat15
921,estimates,female,5yearly,1950,538.047938752776
921,estimates,male,5yearly,1950,528.433566573823
921,estimates,female,5yearly,1955,493.725389603515
921,estimates,male,5yearly,1955,480.726376163519
921,estimates,female,5yearly,1960,444.017404971469
921,estimates,male,5yearly,1960,432.878895504427
921,estimates,female,5yearly,1965,383.689863202752
921,estimates,male,5yearly,1965,382.479967802108
921,estimates,female,5yearly,1970,325.244979923627
921,estimates,male,5yearly,1970,337.345817406161
921,estimates,female,5yearly,1975,279.840741450206
921,estimates,male,5yearly,1975,308.473242598568
921,estimates,female,5yearly,1980,255.284646341634
921,estimates,male,5yearly,1980,305.507194438763
921,estimates,female,5yearly,1985,240.124430131405
921,estimates,male,5yearly,1985,285.458801967716
921,estimates,female,5yearly,1990,215.892795067393
921,estimates,male,5yearly,1990,262.590540332089
921,estimates,female,5yearly,1995,194.932077537484
921,estimates,male,5yearly,1995,249.410509157886
921,estimates,female,5yearly,2000,178.875176589728
921,estimates,male,5yearly,2000,235.610604211042
921,estimates,female,5yearly,2005,162.634316374536
921,estimates,male,5yearly,2005,221.682107691079
921,estimates,female,5yearly,2010,141.09458697687
921,estimates,male,5yearly,2010,208.644990294114
921,medium_variant,female,5yearly,2015,129.174428647369
921,medium_variant,male,5yearly,2015,197.163375444586
921,medium_variant,female,5yearly,2020,119.429971910905
921,medium_variant,male,5yearly,2020,187.038046610989
921,medium_variant,female,5yearly,2025,110.837645744035
921,medium_variant,male,5yearly,2025,178.123351462608
921,medium_variant,female,5yearly,2030,102.774258992195
921,medium_variant,male,5yearly,2030,170.571548183595
921,medium_variant,female,5yearly,2035,95.5010452379652
921,medium_variant,male,5yearly,2035,163.260904621409
921,medium_variant,female,5yearly,2040,90.2198046757989
921,medium_variant,male,5yearly,2040,155.922815624077
921,medium_variant,female,5yearly,2045,85.7545879729484
921,medium_variant,male,5yearly,2045,148.825822822974
921,medium_variant,female,5yearly,2050,81.082416208256
921,medium_variant,male,5yearly,2050,141.478626858669
921,medium_variant,female,5yearly,2055,76.3675495899465
921,medium_variant,male,5yearly,2055,134.000812406387
921,medium_variant,female,5yearly,2060,71.9386732509247
921,medium_variant,male,5yearly,2060,126.228589340669
921,medium_variant,female,5yearly,2065,67.882533427342
921,medium_variant,male,5yearly,2065,118.755424503873
921,medium_variant,female,5yearly,2070,64.2017128876617
921,medium_variant,male,5yearly,2070,110.771104727094
921,medium_variant,female,5yearly,2075,60.5588926160089
921,medium_variant,male,5yearly,2075,102.977917921072
921,medium_variant,female,5yearly,2080,56.9344890847967
921,medium_variant,male,5yearly,2080,95.3093110364414
921,medium_variant,female,5yearly,2085,53.4812543490943
921,medium_variant,male,5yearly,2085,87.6078276432543
921,medium_variant,female,5yearly,2090,50.1882175194486
921,medium_variant,male,5yearly,2090,80.2345040316806
921,medium_variant,female,5yearly,2095,46.7662024103651
921,medium_variant,male,5yearly,2095,72.8698698074932
921,estimates,female,5yearly,Regi,South-Central Asia
921,estimates,male,5yearly,Regi,South-Central Asia
921,medium_variant,female,5yearly,Regi,South-Central Asia
921,medium_variant,male,5yearly,Regi,South-Central Asia
