region,variant,gender,freq,year,mortality15to60per1000aliveat15
931,estimates,female,5yearly,1950,299.195629025362
931,estimates,male,5yearly,1950,350.638886067569
931,estimates,female,5yearly,1955,272.647900746911
931,estimates,male,5yearly,1955,322.981118205385
931,estimates,female,5yearly,1960,242.958372554153
931,estimates,male,5yearly,1960,298.829594874332
931,estimates,female,5yearly,1965,216.860904687604
931,estimates,male,5yearly,1965,282.586856107119
931,estimates,female,5yearly,1970,191.514984028591
931,estimates,male,5yearly,1970,269.88807871797
931,estimates,female,5yearly,1975,178.28075282379
931,estimates,male,5yearly,1975,267.912904324584
931,estimates,female,5yearly,1980,162.891617334126
931,estimates,male,5yearly,1980,265.843064530163
931,estimates,female,5yearly,1985,150.968533306225
931,estimates,male,5yearly,1985,263.22958646212
931,estimates,female,5yearly,1990,138.464272663925
931,estimates,male,5yearly,1990,255.982828646529
931,estimates,female,5yearly,1995,125.272238033756
931,estimates,male,5yearly,1995,236.373093076594
931,estimates,female,5yearly,2000,111.90436248873
931,estimates,male,5yearly,2000,217.698028524872
931,estimates,female,5yearly,2005,102.529713861548
931,estimates,male,5yearly,2005,201.029998635945
931,estimates,female,5yearly,2010,96.0449949398564
931,estimates,male,5yearly,2010,187.922916612712
931,medium_variant,female,5yearly,2015,89.8149898082356
931,medium_variant,male,5yearly,2015,176.787716331434
931,medium_variant,female,5yearly,2020,83.4923326205673
931,medium_variant,male,5yearly,2020,163.845491812478
931,medium_variant,female,5yearly,2025,77.6879131624082
931,medium_variant,male,5yearly,2025,151.114617619413
931,medium_variant,female,5yearly,2030,72.3890206720201
931,medium_variant,male,5yearly,2030,137.83395642378
931,medium_variant,female,5yearly,2035,67.4078914090942
931,medium_variant,male,5yearly,2035,124.894117534352
931,medium_variant,female,5yearly,2040,62.6769164679085
931,medium_variant,male,5yearly,2040,112.42522824591
931,medium_variant,female,5yearly,2045,58.2331184292942
931,medium_variant,male,5yearly,2045,100.618243352854
931,medium_variant,female,5yearly,2050,54.0719465506467
931,medium_variant,male,5yearly,2050,90.1778337372714
931,medium_variant,female,5yearly,2055,50.1519677897384
931,medium_variant,male,5yearly,2055,81.0677567507788
931,medium_variant,female,5yearly,2060,46.5172224927231
931,medium_variant,male,5yearly,2060,73.229386809116
931,medium_variant,female,5yearly,2065,43.0554694125618
931,medium_variant,male,5yearly,2065,66.4285794462951
931,medium_variant,female,5yearly,2070,39.7250741897608
931,medium_variant,male,5yearly,2070,60.3424989086629
931,medium_variant,female,5yearly,2075,36.5380200667984
931,medium_variant,male,5yearly,2075,54.8666660654973
931,medium_variant,female,5yearly,2080,33.5392843773877
931,medium_variant,male,5yearly,2080,49.9306280541852
931,medium_variant,female,5yearly,2085,30.6767306796517
931,medium_variant,male,5yearly,2085,45.4645639524753
931,medium_variant,female,5yearly,2090,27.9612956625042
931,medium_variant,male,5yearly,2090,41.3749776340433
931,medium_variant,female,5yearly,2095,25.39980399046
931,medium_variant,male,5yearly,2095,37.6165548704503
931,estimates,female,5yearly,Regi,South America
931,estimates,male,5yearly,Regi,South America
931,medium_variant,female,5yearly,Regi,South America
931,medium_variant,male,5yearly,Regi,South America
