region,variant,gender,freq,year,mortality15to60per1000aliveat15
923,estimates,female,5yearly,1950,171.691622043322
923,estimates,male,5yearly,1950,294.191415286631
923,estimates,female,5yearly,1955,140.172923956425
923,estimates,male,5yearly,1955,253.630813282859
923,estimates,female,5yearly,1960,120.682206715183
923,estimates,male,5yearly,1960,232.968200625611
923,estimates,female,5yearly,1965,115.828896631839
923,estimates,male,5yearly,1965,245.922544311249
923,estimates,female,5yearly,1970,115.836567624938
923,estimates,male,5yearly,1970,264.181157211529
923,estimates,female,5yearly,1975,120.657694973773
923,estimates,male,5yearly,1975,290.309088976272
923,estimates,female,5yearly,1980,122.270925765787
923,estimates,male,5yearly,1980,306.535373333118
923,estimates,female,5yearly,1985,111.418352730424
923,estimates,male,5yearly,1985,274.185116643943
923,estimates,female,5yearly,1990,126.552906144135
923,estimates,male,5yearly,1990,335.876651107723
923,estimates,female,5yearly,1995,132.586955678936
923,estimates,male,5yearly,1995,355.77821235809
923,estimates,female,5yearly,2000,137.71861816579
923,estimates,male,5yearly,2000,370.49543577064
923,estimates,female,5yearly,2005,128.619992653638
923,estimates,male,5yearly,2005,343.24773949392
923,estimates,female,5yearly,2010,106.436522746163
923,estimates,male,5yearly,2010,277.368479614246
923,medium_variant,female,5yearly,2015,99.6284642867644
923,medium_variant,male,5yearly,2015,261.275234775654
923,medium_variant,female,5yearly,2020,92.5954458458595
923,medium_variant,male,5yearly,2020,243.137172737688
923,medium_variant,female,5yearly,2025,86.0716463077804
923,medium_variant,male,5yearly,2025,224.921093130227
923,medium_variant,female,5yearly,2030,80.6342791322151
923,medium_variant,male,5yearly,2030,208.947261297543
923,medium_variant,female,5yearly,2035,75.4644706078998
923,medium_variant,male,5yearly,2035,193.776447431607
923,medium_variant,female,5yearly,2040,70.8823503215391
923,medium_variant,male,5yearly,2040,180.163373461572
923,medium_variant,female,5yearly,2045,66.4522781176959
923,medium_variant,male,5yearly,2045,165.577394724233
923,medium_variant,female,5yearly,2050,62.1412732450624
923,medium_variant,male,5yearly,2050,151.532767832785
923,medium_variant,female,5yearly,2055,58.4839125761412
923,medium_variant,male,5yearly,2055,139.603682100726
923,medium_variant,female,5yearly,2060,54.9122588785196
923,medium_variant,male,5yearly,2060,128.487848847234
923,medium_variant,female,5yearly,2065,51.3685715778045
923,medium_variant,male,5yearly,2065,116.977659739304
923,medium_variant,female,5yearly,2070,47.9391857667896
923,medium_variant,male,5yearly,2070,105.947955124624
923,medium_variant,female,5yearly,2075,44.6493934507718
923,medium_variant,male,5yearly,2075,95.262681779323
923,medium_variant,female,5yearly,2080,41.5535895551749
923,medium_variant,male,5yearly,2080,85.7129608347629
923,medium_variant,female,5yearly,2085,38.6313294723919
923,medium_variant,male,5yearly,2085,77.7485343896634
923,medium_variant,female,5yearly,2090,35.7796594994272
923,medium_variant,male,5yearly,2090,70.5986276209736
923,medium_variant,female,5yearly,2095,33.0700594163418
923,medium_variant,male,5yearly,2095,64.6280717845639
923,estimates,female,5yearly,Regi,Eastern Europe
923,estimates,male,5yearly,Regi,Eastern Europe
923,medium_variant,female,5yearly,Regi,Eastern Europe
923,medium_variant,male,5yearly,Regi,Eastern Europe
