region,variant,gender,freq,year,mortality15to60per1000aliveat15
5501,estimates,female,5yearly,1950,549.554421238919
5501,estimates,male,5yearly,1950,532.514534433759
5501,estimates,female,5yearly,1955,505.47376346227
5501,estimates,male,5yearly,1955,484.380995016264
5501,estimates,female,5yearly,1960,455.104669902341
5501,estimates,male,5yearly,1960,435.845889244575
5501,estimates,female,5yearly,1965,393.435073274586
5501,estimates,male,5yearly,1965,384.712043811643
5501,estimates,female,5yearly,1970,333.211095191279
5501,estimates,male,5yearly,1970,338.75541620278
5501,estimates,female,5yearly,1975,286.324060218803
5501,estimates,male,5yearly,1975,309.282421218554
5501,estimates,female,5yearly,1980,261.291352659974
5501,estimates,male,5yearly,1980,307.069184139842
5501,estimates,female,5yearly,1985,245.331520356589
5501,estimates,male,5yearly,1985,287.074961919669
5501,estimates,female,5yearly,1990,218.839107093949
5501,estimates,male,5yearly,1990,261.548050367144
5501,estimates,female,5yearly,1995,196.315233088192
5501,estimates,male,5yearly,1995,246.584557228418
5501,estimates,female,5yearly,2000,179.925066492589
5501,estimates,male,5yearly,2000,233.306681223447
5501,estimates,female,5yearly,2005,163.65002392748
5501,estimates,male,5yearly,2005,219.550873860448
5501,estimates,female,5yearly,2010,142.115254361078
5501,estimates,male,5yearly,2010,207.77927959554
5501,medium_variant,female,5yearly,2015,130.030384950276
5501,medium_variant,male,5yearly,2015,196.208054574712
5501,medium_variant,female,5yearly,2020,120.13502838726
5501,medium_variant,male,5yearly,2020,186.126893158598
5501,medium_variant,female,5yearly,2025,111.409222316636
5501,medium_variant,male,5yearly,2025,177.316033396697
5501,medium_variant,female,5yearly,2030,103.260229354137
5501,medium_variant,male,5yearly,2030,169.864795754247
5501,medium_variant,female,5yearly,2035,95.9119625611755
5501,medium_variant,male,5yearly,2035,162.653052724963
5501,medium_variant,female,5yearly,2040,90.6264040289275
5501,medium_variant,male,5yearly,2040,155.385740737084
5501,medium_variant,female,5yearly,2045,86.1481056757733
5501,medium_variant,male,5yearly,2045,148.385535834512
5501,medium_variant,female,5yearly,2050,81.4311439389196
5501,medium_variant,male,5yearly,2050,141.185858622459
5501,medium_variant,female,5yearly,2055,76.6883195758737
5501,medium_variant,male,5yearly,2055,133.816491413134
5501,medium_variant,female,5yearly,2060,72.2673582209246
5501,medium_variant,male,5yearly,2060,126.086128693187
5501,medium_variant,female,5yearly,2065,68.2337420002862
5501,medium_variant,male,5yearly,2065,118.691185476374
5501,medium_variant,female,5yearly,2070,64.5520279991535
5501,medium_variant,male,5yearly,2070,110.791220622963
5501,medium_variant,female,5yearly,2075,60.8157803995322
5501,medium_variant,male,5yearly,2075,103.108872513793
5501,medium_variant,female,5yearly,2080,57.2543227324996
5501,medium_variant,male,5yearly,2080,95.5250029451163
5501,medium_variant,female,5yearly,2085,53.7976104289661
5501,medium_variant,male,5yearly,2085,87.8743689870568
5501,medium_variant,female,5yearly,2090,50.4473950681514
5501,medium_variant,male,5yearly,2090,80.5388961040168
5501,medium_variant,female,5yearly,2095,47.0788165594403
5501,medium_variant,male,5yearly,2095,73.1658961410959
