region,variant,gender,freq,year,mortality15to60per1000aliveat15
1502,estimates,female,5yearly,1950,352.982994435675
1502,estimates,male,5yearly,1950,448.855804505878
1502,estimates,female,5yearly,1955,329.082469646694
1502,estimates,male,5yearly,1955,437.464131336217
1502,estimates,female,5yearly,1960,314.679640821408
1502,estimates,male,5yearly,1960,420.279623230454
1502,estimates,female,5yearly,1965,236.171766576636
1502,estimates,male,5yearly,1965,302.040653822896
1502,estimates,female,5yearly,1970,182.771958059613
1502,estimates,male,5yearly,1970,255.283310082812
1502,estimates,female,5yearly,1975,157.735447040268
1502,estimates,male,5yearly,1975,228.02638222583
1502,estimates,female,5yearly,1980,142.770958762681
1502,estimates,male,5yearly,1980,229.266558647401
1502,estimates,female,5yearly,1985,126.238722718505
1502,estimates,male,5yearly,1985,202.303961076293
1502,estimates,female,5yearly,1990,121.87458273331
1502,estimates,male,5yearly,1990,202.715959153227
1502,estimates,female,5yearly,1995,116.098362423041
1502,estimates,male,5yearly,1995,197.344099387938
1502,estimates,female,5yearly,2000,110.002741047368
1502,estimates,male,5yearly,2000,182.961295845332
1502,estimates,female,5yearly,2005,100.538062971204
1502,estimates,male,5yearly,2005,168.901980287867
1502,estimates,female,5yearly,2010,87.5507529323008
1502,estimates,male,5yearly,2010,147.927775407218
1502,medium_variant,female,5yearly,2015,80.0140539677198
1502,medium_variant,male,5yearly,2015,136.558047301962
1502,medium_variant,female,5yearly,2020,74.9573587519012
1502,medium_variant,male,5yearly,2020,126.526763157017
1502,medium_variant,female,5yearly,2025,70.6517835923783
1502,medium_variant,male,5yearly,2025,118.278352680403
1502,medium_variant,female,5yearly,2030,66.7656760715185
1502,medium_variant,male,5yearly,2030,110.75063410254
1502,medium_variant,female,5yearly,2035,62.6293328992277
1502,medium_variant,male,5yearly,2035,102.424568748559
1502,medium_variant,female,5yearly,2040,58.7615501098097
1502,medium_variant,male,5yearly,2040,93.707234384582
1502,medium_variant,female,5yearly,2045,55.4209475116735
1502,medium_variant,male,5yearly,2045,86.0984100865334
1502,medium_variant,female,5yearly,2050,52.0558001812523
1502,medium_variant,male,5yearly,2050,79.3713962201641
1502,medium_variant,female,5yearly,2055,48.7487338284869
1502,medium_variant,male,5yearly,2055,73.1337164580375
1502,medium_variant,female,5yearly,2060,45.6726102010372
1502,medium_variant,male,5yearly,2060,67.3974353105392
1502,medium_variant,female,5yearly,2065,42.7152791539964
1502,medium_variant,male,5yearly,2065,62.1663051517621
1502,medium_variant,female,5yearly,2070,39.9045970503193
1502,medium_variant,male,5yearly,2070,57.481228701412
1502,medium_variant,female,5yearly,2075,37.2600184380067
1502,medium_variant,male,5yearly,2075,53.1084629085529
1502,medium_variant,female,5yearly,2080,34.8524286208534
1502,medium_variant,male,5yearly,2080,49.2073536829601
1502,medium_variant,female,5yearly,2085,32.4483592885454
1502,medium_variant,male,5yearly,2085,45.4497136738199
1502,medium_variant,female,5yearly,2090,29.9957373823418
1502,medium_variant,male,5yearly,2090,41.909243071752
1502,medium_variant,female,5yearly,2095,27.6725716081369
1502,medium_variant,male,5yearly,2095,38.5518320317061
