region,year,variant,gender,freq,agebroad,percentagetotaldeaths
947,1950,estimates,female,5yearly,0_4,51.1712030124439
947,1950,estimates,male,5yearly,0_4,53.8355806442934
947,1950,estimates,female,5yearly,0_14,59.5719487462247
947,1950,estimates,male,5yearly,0_14,61.5817698223367
947,1950,estimates,female,5yearly,0_19,62.3278598915932
947,1950,estimates,male,5yearly,0_19,64.2726094396274
947,1950,estimates,female,5yearly,0_24,65.3585799132669
947,1950,estimates,male,5yearly,0_24,67.4875828806096
947,1950,estimates,female,5yearly,5_14,8.4007457337808
947,1950,estimates,male,5yearly,5_14,7.74618917804327
947,1950,estimates,female,5yearly,15plus,40.4280512537753
947,1950,estimates,male,5yearly,15plus,38.4182301776633
947,1950,estimates,female,5yearly,15_24,5.78663116704221
947,1950,estimates,male,5yearly,15_24,5.90581305827284
947,1950,estimates,female,5yearly,15_49,18.9223110242806
947,1950,estimates,male,5yearly,15_49,19.5341696054863
947,1950,estimates,female,5yearly,15_59,24.0008893985097
947,1950,estimates,male,5yearly,15_59,25.0057437354218
947,1950,estimates,female,5yearly,15_64,27.2009035805524
947,1950,estimates,male,5yearly,15_64,28.0048249588799
947,1950,estimates,female,5yearly,20plus,37.6721401084068
947,1950,estimates,male,5yearly,20plus,35.7273905603726
947,1950,estimates,female,5yearly,20_64,24.4449924351839
947,1950,estimates,male,5yearly,20_64,25.3139853415892
947,1950,estimates,female,5yearly,20_69,28.0594338884681
947,1950,estimates,male,5yearly,20_69,28.4180643335222
947,1950,estimates,female,5yearly,25plus,34.6414200867331
947,1950,estimates,male,5yearly,25plus,32.5124171193905
947,1950,estimates,female,5yearly,25_69,25.0287138667944
947,1950,estimates,male,5yearly,25_69,25.20309089254
947,1950,estimates,female,5yearly,40plus,26.1889941624677
947,1950,estimates,male,5yearly,40plus,24.1267550456237
947,1950,estimates,female,5yearly,50plus,21.5057402294947
947,1950,estimates,male,5yearly,50plus,18.884060572177
947,1950,estimates,female,5yearly,60plus,16.4271618552656
947,1950,estimates,male,5yearly,60plus,13.4124864422415
947,1950,estimates,female,5yearly,65plus,13.2271476732228
947,1950,estimates,male,5yearly,65plus,10.4134052187834
947,1950,estimates,female,5yearly,70plus,9.61270621993868
947,1950,estimates,male,5yearly,70plus,7.30932622685046
947,1950,estimates,female,5yearly,80plus,2.93189089875357
947,1950,estimates,male,5yearly,80plus,2.02864975965499
947,1950,estimates,female,5yearly,90plus,0.247041008998284
947,1950,estimates,male,5yearly,90plus,0.139655508550003
947,1955,estimates,female,5yearly,0_4,51.5480414487124
947,1955,estimates,male,5yearly,0_4,54.1040463848815
947,1955,estimates,female,5yearly,0_14,59.9761925062142
947,1955,estimates,male,5yearly,0_14,61.8783600777767
947,1955,estimates,female,5yearly,0_19,62.737009175395
947,1955,estimates,male,5yearly,0_19,64.5765887137902
947,1955,estimates,female,5yearly,0_24,65.7643211147766
947,1955,estimates,male,5yearly,0_24,67.7739839713385
947,1955,estimates,female,5yearly,5_14,8.42815105750183
947,1955,estimates,male,5yearly,5_14,7.77431369289517
947,1955,estimates,female,5yearly,15plus,40.0238074937858
947,1955,estimates,male,5yearly,15plus,38.1216399222233
947,1955,estimates,female,5yearly,15_24,5.78812860856239
947,1955,estimates,male,5yearly,15_24,5.89562389356183
947,1955,estimates,female,5yearly,15_49,18.9423154700614
947,1955,estimates,male,5yearly,15_49,19.5122709564984
947,1955,estimates,female,5yearly,15_59,24.066485775936
947,1955,estimates,male,5yearly,15_59,25.0919189223369
947,1955,estimates,female,5yearly,15_64,27.29202953341
947,1955,estimates,male,5yearly,15_64,28.1204041894595
947,1955,estimates,female,5yearly,20plus,37.262990824605
947,1955,estimates,male,5yearly,20plus,35.4234112862098
947,1955,estimates,female,5yearly,20_64,24.5312128642292
947,1955,estimates,male,5yearly,20_64,25.422175553446
947,1955,estimates,female,5yearly,20_69,28.1248623878139
947,1955,estimates,male,5yearly,20_69,28.5207917279803
947,1955,estimates,female,5yearly,25plus,34.2356788852234
947,1955,estimates,male,5yearly,25plus,32.2260160286615
