region,year,variant,gender,freq,agebroad,percentagetotaldeaths
926,1950,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1950,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1950,estimates,female,5yearly,0_4,6.59118489452981
926,1950,estimates,male,5yearly,0_4,8.96740304521513
926,1950,estimates,female,5yearly,0_14,7.19211714406405
926,1950,estimates,male,5yearly,0_14,9.87523856015297
926,1950,estimates,female,5yearly,0_19,7.62354503878676
926,1950,estimates,male,5yearly,0_19,10.6614277922131
926,1950,estimates,female,5yearly,0_24,8.23605105152767
926,1950,estimates,male,5yearly,0_24,11.7506107975399
926,1950,estimates,female,5yearly,5_14,0.600932249534242
926,1950,estimates,male,5yearly,5_14,0.907835514937834
926,1950,estimates,female,5yearly,15plus,92.8078828559359
926,1950,estimates,male,5yearly,15plus,90.124761439847
926,1950,estimates,female,5yearly,15_24,1.04393390746361
926,1950,estimates,male,5yearly,15_24,1.8753722373869
926,1950,estimates,female,5yearly,15_49,9.14881564264907
926,1950,estimates,male,5yearly,15_49,12.1017522459566
926,1950,estimates,female,5yearly,15_59,18.8069501180573
926,1950,estimates,male,5yearly,15_59,24.8233133095977
926,1950,estimates,female,5yearly,15_64,26.443533953368
926,1950,estimates,male,5yearly,15_64,33.4000446386478
926,1950,estimates,female,5yearly,20plus,92.3764549612132
926,1950,estimates,male,5yearly,20plus,89.338572207787
926,1950,estimates,female,5yearly,20_64,26.0121060586453
926,1950,estimates,male,5yearly,20_64,32.6138554065877
926,1950,estimates,female,5yearly,20_69,36.8098655343587
926,1950,estimates,male,5yearly,20_69,43.8016611783409
926,1950,estimates,female,5yearly,25plus,91.7639489484723
926,1950,estimates,male,5yearly,25plus,88.2493892024601
926,1950,estimates,female,5yearly,25_69,36.1973595216178
926,1950,estimates,male,5yearly,25_69,42.7124781730142
926,1950,estimates,female,5yearly,40plus,88.7544042564102
926,1950,estimates,male,5yearly,40plus,84.5872775079699
926,1950,estimates,female,5yearly,50plus,83.6590672132869
926,1950,estimates,male,5yearly,50plus,78.0230091938905
926,1950,estimates,female,5yearly,60plus,74.0009327378787
926,1950,estimates,male,5yearly,60plus,65.3014481302494
926,1950,estimates,female,5yearly,65plus,66.364348902568
926,1950,estimates,male,5yearly,65plus,56.7247168011993
926,1950,estimates,female,5yearly,70plus,55.5665894268546
926,1950,estimates,male,5yearly,70plus,45.536911029446
926,1950,estimates,female,5yearly,80plus,24.0715961782164
926,1950,estimates,male,5yearly,80plus,16.964500339564
926,1950,estimates,female,5yearly,90plus,3.37297062364027
926,1950,estimates,male,5yearly,90plus,1.96390953393194
926,1955,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1955,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1955,estimates,female,5yearly,0_4,5.50624827725156
926,1955,estimates,male,5yearly,0_4,7.00518440627621
926,1955,estimates,female,5yearly,0_14,5.98348432320053
926,1955,estimates,male,5yearly,0_14,7.72674483132658
926,1955,estimates,female,5yearly,0_19,6.30096527059924
926,1955,estimates,male,5yearly,0_19,8.43448322419497
926,1955,estimates,female,5yearly,0_24,6.75761892671534
926,1955,estimates,male,5yearly,0_24,9.48461440763782
926,1955,estimates,female,5yearly,5_14,0.477236045948977
926,1955,estimates,male,5yearly,5_14,0.721560425050374
926,1955,estimates,female,5yearly,15plus,94.0165156767994
926,1955,estimates,male,5yearly,15plus,92.2732551686734
926,1955,estimates,female,5yearly,15_24,0.774134603514806
926,1955,estimates,male,5yearly,15_24,1.75786957631123
926,1955,estimates,female,5yearly,15_49,7.1256861702526
926,1955,estimates,male,5yearly,15_49,10.1674548352512
926,1955,estimates,female,5yearly,15_59,16.0974580990134
926,1955,estimates,male,5yearly,15_59,24.0439513162396
926,1955,estimates,female,5yearly,15_64,23.464310933235
926,1955,estimates,male,5yearly,15_64,33.6585706325296
926,1955,estimates,female,5yearly,20plus,93.6990347294008
926,1955,estimates,male,5yearly,20plus,91.565516775805
926,1955,estimates,female,5yearly,20_64,23.1468299858363
926,1955,estimates,male,5yearly,20_64,32.9508322396612
926,1955,estimates,female,5yearly,20_69,33.6913187489869
926,1955,estimates,male,5yearly,20_69,44.2868437824311
926,1955,estimates,female,5yearly,25plus,93.2423810732847
926,1955,estimates,male,5yearly,25plus,90.5153855923622
926,1955,estimates,female,5yearly,25_69,33.2346650928708
926,1955,estimates,male,5yearly,25_69,43.2367125989883
926,1955,estimates,female,5yearly,40plus,90.8652841517289
926,1955,estimates,male,5yearly,40plus,87.1537254839142
926,1955,estimates,female,5yearly,50plus,86.8908295065469
926,1955,estimates,male,5yearly,50plus,82.1058003334222
926,1955,estimates,female,5yearly,60plus,77.9190575777861
926,1955,estimates,male,5yearly,60plus,68.2293038524338
926,1955,estimates,female,5yearly,65plus,70.5522047435644
926,1955,estimates,male,5yearly,65plus,58.6146845361438
926,1955,estimates,female,5yearly,70plus,60.0077159804139
926,1955,estimates,male,5yearly,70plus,47.2786729933739
926,1955,estimates,female,5yearly,80plus,28.0134297677886
926,1955,estimates,male,5yearly,80plus,19.2284605711657
926,1955,estimates,female,5yearly,90plus,3.81407144553361
926,1955,estimates,male,5yearly,90plus,1.98481178351128
926,1960,estimates,female,5yearly,"Region, subregion, country or area *",Western Europe
926,1960,estimates,male,5yearly,"Region, subregion, country or area *",Western Europe
926,1960,estimates,female,5yearly,0_4,4.4328617959388
926,1960,estimates,male,5yearly,0_4,5.69084815751021
926,1960,estimates,female,5yearly,0_14,4.86262237475863
926,1960,estimates,male,5yearly,0_14,6.36499664076931
926,1960,estimates,female,5yearly,0_19,5.13954320210153
926,1960,estimates,male,5yearly,0_19,7.01612167607193
926,1960,estimates,female,5yearly,0_24,5.52041634603327
926,1960,estimates,male,5yearly,0_24,7.96981867170931
