region,year,variant,gender,freq,agebroad,percentagetotaldeaths
914,1950,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1950,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1950,estimates,female,5yearly,0_4,51.1193062446091
914,1950,estimates,male,5yearly,0_4,53.6566997489942
914,1950,estimates,female,5yearly,0_14,59.2119841243551
914,1950,estimates,male,5yearly,0_14,61.1711948405604
914,1950,estimates,female,5yearly,0_19,62.1482604021764
914,1950,estimates,male,5yearly,0_19,64.0140556389008
914,1950,estimates,female,5yearly,0_24,65.5050780485918
914,1950,estimates,male,5yearly,0_24,67.4353508218663
914,1950,estimates,female,5yearly,5_14,8.09267787974608
914,1950,estimates,male,5yearly,5_14,7.51449509156619
914,1950,estimates,female,5yearly,15plus,40.7880158756449
914,1950,estimates,male,5yearly,15plus,38.8288051594396
914,1950,estimates,female,5yearly,15_24,6.29309392423667
914,1950,estimates,male,5yearly,15_24,6.26415598130593
914,1950,estimates,female,5yearly,15_49,19.5104916975233
914,1950,estimates,male,5yearly,15_49,19.919263944599
914,1950,estimates,female,5yearly,15_59,24.5632800487217
914,1950,estimates,male,5yearly,15_59,25.4801245016042
914,1950,estimates,female,5yearly,15_64,27.8825126777724
914,1950,estimates,male,5yearly,15_64,28.6302170562405
914,1950,estimates,female,5yearly,20plus,37.8517395978237
914,1950,estimates,male,5yearly,20plus,35.9859443610991
914,1950,estimates,female,5yearly,20_64,24.9462363999512
914,1950,estimates,male,5yearly,20_64,25.7873562579001
914,1950,estimates,female,5yearly,20_69,28.6912660080992
914,1950,estimates,male,5yearly,20_69,29.0429345681939
914,1950,estimates,female,5yearly,25plus,34.4949219514082
914,1950,estimates,male,5yearly,25plus,32.5646491781336
914,1950,estimates,female,5yearly,25_69,25.3344483616837
914,1950,estimates,male,5yearly,25_69,25.6216393852284
914,1950,estimates,female,5yearly,40plus,25.7463660876921
914,1950,estimates,male,5yearly,40plus,24.0234694253055
914,1950,estimates,female,5yearly,50plus,21.2775241781215
914,1950,estimates,male,5yearly,50plus,18.9095412148406
914,1950,estimates,female,5yearly,60plus,16.2247358269231
914,1950,estimates,male,5yearly,60plus,13.3486806578354
914,1950,estimates,female,5yearly,65plus,12.9055031978724
914,1950,estimates,male,5yearly,65plus,10.1985881031991
914,1950,estimates,female,5yearly,70plus,9.16047358972447
914,1950,estimates,male,5yearly,70plus,6.94300979290526
914,1950,estimates,female,5yearly,80plus,2.38465924305515
914,1950,estimates,male,5yearly,80plus,1.60842242911633
914,1950,estimates,female,5yearly,90plus,0.0820911556032673
914,1950,estimates,male,5yearly,90plus,0.048900341378127
914,1955,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1955,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1955,estimates,female,5yearly,0_4,51.8620135202796
914,1955,estimates,male,5yearly,0_4,54.1651022844534
914,1955,estimates,female,5yearly,0_14,59.9409481744551
914,1955,estimates,male,5yearly,0_14,61.6364062016665
914,1955,estimates,female,5yearly,0_19,62.9222939469868
914,1955,estimates,male,5yearly,0_19,64.5113443432108
914,1955,estimates,female,5yearly,0_24,66.300992843549
914,1955,estimates,male,5yearly,0_24,67.9214108349365
914,1955,estimates,female,5yearly,5_14,8.07893465417555
914,1955,estimates,male,5yearly,5_14,7.47130391721306
914,1955,estimates,female,5yearly,15plus,40.0590518255448
914,1955,estimates,male,5yearly,15plus,38.3635937983335
914,1955,estimates,female,5yearly,15_24,6.36004466909389
914,1955,estimates,male,5yearly,15_24,6.28500463327002
914,1955,estimates,female,5yearly,15_49,19.6341287525028
914,1955,estimates,male,5yearly,15_49,19.9402987894127
914,1955,estimates,female,5yearly,15_59,24.7189033295073
914,1955,estimates,male,5yearly,15_59,25.5238361249333
914,1955,estimates,female,5yearly,15_64,28.1005270316934
914,1955,estimates,male,5yearly,15_64,28.7097110438469
914,1955,estimates,female,5yearly,20plus,37.0777060530132
914,1955,estimates,male,5yearly,20plus,35.4886556567892
914,1955,estimates,female,5yearly,20_64,25.1191812591617
914,1955,estimates,male,5yearly,20_64,25.8347729023026
914,1955,estimates,female,5yearly,20_69,28.8511235549404
914,1955,estimates,male,5yearly,20_69,29.0659179221361
914,1955,estimates,female,5yearly,25plus,33.699007156451
914,1955,estimates,male,5yearly,25plus,32.0785891650635
914,1955,estimates,female,5yearly,25_69,25.4724246583781
914,1955,estimates,male,5yearly,25_69,25.6558514304104
914,1955,estimates,female,5yearly,40plus,24.9787540291482
914,1955,estimates,male,5yearly,40plus,23.6163186907158
914,1955,estimates,female,5yearly,50plus,20.4249230730421
914,1955,estimates,male,5yearly,50plus,18.4232950089208
914,1955,estimates,female,5yearly,60plus,15.3401484960375
914,1955,estimates,male,5yearly,60plus,12.8397576734002
914,1955,estimates,female,5yearly,65plus,11.9585247938515
914,1955,estimates,male,5yearly,65plus,9.65388275448661
914,1955,estimates,female,5yearly,70plus,8.22658249807282
914,1955,estimates,male,5yearly,70plus,6.42273773465311
914,1955,estimates,female,5yearly,80plus,1.97471907698984
914,1955,estimates,male,5yearly,80plus,1.40686452601833
914,1955,estimates,female,5yearly,90plus,0.0841064417198661
914,1955,estimates,male,5yearly,90plus,0.0502794973332132
914,1960,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1960,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1960,estimates,female,5yearly,0_4,52.0938907431632
914,1960,estimates,male,5yearly,0_4,54.3133361173108
914,1960,estimates,female,5yearly,0_14,60.1317950112291
914,1960,estimates,male,5yearly,0_14,61.7445517768884
914,1960,estimates,female,5yearly,0_19,63.0766299356226
914,1960,estimates,male,5yearly,0_19,64.5836502544514
914,1960,estimates,female,5yearly,0_24,66.4560715409697
914,1960,estimates,male,5yearly,0_24,67.9816579472974
914,1960,estimates,female,5yearly,5_14,8.03790426806597
914,1960,estimates,male,5yearly,5_14,7.4312156595776
914,1960,estimates,female,5yearly,15plus,39.8682049887709
914,1960,estimates,male,5yearly,15plus,38.2554482231116
914,1960,estimates,female,5yearly,15_24,6.32427652974059
914,1960,estimates,male,5yearly,15_24,6.23710617040899
914,1960,estimates,female,5yearly,15_49,19.4725737493283
914,1960,estimates,male,5yearly,15_49,19.7532401522273
914,1960,estimates,female,5yearly,15_59,24.5801478233627
914,1960,estimates,male,5yearly,15_59,25.3903838439063
