region,year,variant,gender,freq,agebroad,percentagetotaldeaths
912,1950,estimates,female,5yearly,0_4,65.6433591523747
912,1950,estimates,male,5yearly,0_4,63.6927529240026
912,1950,estimates,female,5yearly,0_14,70.7296857952067
912,1950,estimates,male,5yearly,0_14,68.3710012244831
912,1950,estimates,female,5yearly,0_19,72.3688931441793
912,1950,estimates,male,5yearly,0_19,70.0405553524619
912,1950,estimates,female,5yearly,0_24,74.2038980449643
912,1950,estimates,male,5yearly,0_24,72.1045370073435
912,1950,estimates,female,5yearly,5_14,5.08632664283199
912,1950,estimates,male,5yearly,5_14,4.67824830048048
912,1950,estimates,female,5yearly,15plus,29.2703142047933
912,1950,estimates,male,5yearly,15plus,31.6289987755169
912,1950,estimates,female,5yearly,15_24,3.47421224975763
912,1950,estimates,male,5yearly,15_24,3.73353578286042
912,1950,estimates,female,5yearly,15_49,11.4687388713429
912,1950,estimates,male,5yearly,15_49,13.0664714474798
912,1950,estimates,female,5yearly,15_59,15.3471740142808
912,1950,estimates,male,5yearly,15_59,18.0658154187629
912,1950,estimates,female,5yearly,15_64,17.7785580133347
912,1950,estimates,male,5yearly,15_64,20.8867077362459
912,1950,estimates,female,5yearly,20plus,27.6311068558207
912,1950,estimates,male,5yearly,20plus,29.9594446475381
912,1950,estimates,female,5yearly,20_64,16.139350664362
912,1950,estimates,male,5yearly,20_64,19.217153608267
912,1950,estimates,female,5yearly,20_69,18.9769953744875
912,1950,estimates,male,5yearly,20_69,22.2777691034472
912,1950,estimates,female,5yearly,25plus,25.7961019550357
912,1950,estimates,male,5yearly,25plus,27.8954629926565
912,1950,estimates,female,5yearly,25_69,17.1419904737025
912,1950,estimates,male,5yearly,25_69,20.2137874485656
912,1950,estimates,female,5yearly,40plus,20.8383248736052
912,1950,estimates,male,5yearly,40plus,22.4375533899855
912,1950,estimates,female,5yearly,50plus,17.8015753334505
912,1950,estimates,male,5yearly,50plus,18.5625273280371
912,1950,estimates,female,5yearly,60plus,13.9231401905126
912,1950,estimates,male,5yearly,60plus,13.563183356754
912,1950,estimates,female,5yearly,65plus,11.4917561914587
912,1950,estimates,male,5yearly,65plus,10.742291039271
912,1950,estimates,female,5yearly,70plus,8.65411148133325
912,1950,estimates,male,5yearly,70plus,7.68167554409089
912,1950,estimates,female,5yearly,80plus,2.92306602730409
912,1950,estimates,male,5yearly,80plus,2.30641621017353
912,1950,estimates,female,5yearly,90plus,0.435591925965074
912,1950,estimates,male,5yearly,90plus,0.245332924445126
912,1955,estimates,female,5yearly,0_4,63.1713971411943
912,1955,estimates,male,5yearly,0_4,61.5120218425004
912,1955,estimates,female,5yearly,0_14,68.2613025092765
912,1955,estimates,male,5yearly,0_14,66.3100274085789
912,1955,estimates,female,5yearly,0_19,69.8373124939026
912,1955,estimates,male,5yearly,0_19,67.9123607821292
912,1955,estimates,female,5yearly,0_24,71.6289607982318
912,1955,estimates,male,5yearly,0_24,69.9226747448105
912,1955,estimates,female,5yearly,5_14,5.08990536808216
912,1955,estimates,male,5yearly,5_14,4.7980055660785
912,1955,estimates,female,5yearly,15plus,31.7386974907235
912,1955,estimates,male,5yearly,15plus,33.6899725914211
912,1955,estimates,female,5yearly,15_24,3.36765828895535
912,1955,estimates,male,5yearly,15_24,3.61264733623165
912,1955,estimates,female,5yearly,15_49,11.7476796173009
912,1955,estimates,male,5yearly,15_49,13.2723957430324
912,1955,estimates,female,5yearly,15_59,15.9719031006839
912,1955,estimates,male,5yearly,15_59,18.6145718607531
912,1955,estimates,female,5yearly,15_64,18.7412912059262
912,1955,estimates,male,5yearly,15_64,21.778018735347
912,1955,estimates,female,5yearly,20plus,30.1626875060974
912,1955,estimates,male,5yearly,20plus,32.0876392178708
912,1955,estimates,female,5yearly,20_64,17.1652812213001
912,1955,estimates,male,5yearly,20_64,20.1756853617967
912,1955,estimates,female,5yearly,20_69,20.3485199675701
912,1955,estimates,male,5yearly,20_69,23.5550325618383
912,1955,estimates,female,5yearly,25plus,28.3710392017682
912,1955,estimates,male,5yearly,25plus,30.0773252551895
912,1955,estimates,female,5yearly,25_69,18.5568716632409
912,1955,estimates,male,5yearly,25_69,21.5447185991571
912,1955,estimates,female,5yearly,40plus,23.1470411125726
912,1955,estimates,male,5yearly,40plus,24.3834000222693
912,1955,estimates,female,5yearly,50plus,19.9910178734227
912,1955,estimates,male,5yearly,50plus,20.4175768483887
912,1955,estimates,female,5yearly,60plus,15.7667943900396
912,1955,estimates,male,5yearly,60plus,15.075400730668
912,1955,estimates,female,5yearly,65plus,12.9974062847973
912,1955,estimates,male,5yearly,65plus,11.9119538560741
912,1955,estimates,female,5yearly,70plus,9.81416753852726
912,1955,estimates,male,5yearly,70plus,8.53260665603242
