region,year,variant,gender,freq,agebroad,percentagetotaldeaths
924,1950,estimates,female,5yearly,0_4,5.43367927476471
924,1950,estimates,male,5yearly,0_4,6.8808716423121
924,1950,estimates,female,5yearly,0_14,6.05047455200177
924,1950,estimates,male,5yearly,0_14,7.72062696676463
924,1950,estimates,female,5yearly,0_19,6.45017746366138
924,1950,estimates,male,5yearly,0_19,8.34174881217224
924,1950,estimates,female,5yearly,0_24,7.02233563319838
924,1950,estimates,male,5yearly,0_24,9.22346765921564
924,1950,estimates,female,5yearly,5_14,0.61679527723706
924,1950,estimates,male,5yearly,5_14,0.839755324452524
924,1950,estimates,female,5yearly,15plus,93.9495254479982
924,1950,estimates,male,5yearly,15plus,92.2793730332354
924,1950,estimates,female,5yearly,15_24,0.971861081196607
924,1950,estimates,male,5yearly,15_24,1.50284069245102
924,1950,estimates,female,5yearly,15_49,8.30508701466377
924,1950,estimates,male,5yearly,15_49,10.9493497637568
924,1950,estimates,female,5yearly,15_59,17.0365576527251
924,1950,estimates,male,5yearly,15_59,23.3805584586692
924,1950,estimates,female,5yearly,15_64,24.2233627944399
924,1950,estimates,male,5yearly,15_64,32.9230282323704
924,1950,estimates,female,5yearly,20plus,93.5498225363386
924,1950,estimates,male,5yearly,20plus,91.6582511878277
924,1950,estimates,female,5yearly,20_64,23.8236598827803
924,1950,estimates,male,5yearly,20_64,32.3019063869627
924,1950,estimates,female,5yearly,20_69,34.208642242583
924,1950,estimates,male,5yearly,20_69,44.3870923378222
924,1950,estimates,female,5yearly,25plus,92.9776643668016
924,1950,estimates,male,5yearly,25plus,90.7765323407843
924,1950,estimates,female,5yearly,25_69,33.636484073046
924,1950,estimates,male,5yearly,25_69,43.5053734907788
924,1950,estimates,female,5yearly,40plus,90.0751906770761
924,1950,estimates,male,5yearly,40plus,87.2042111629141
924,1950,estimates,female,5yearly,50plus,85.6444384333344
924,1950,estimates,male,5yearly,50plus,81.3300232694785
924,1950,estimates,female,5yearly,60plus,76.9129677952731
924,1950,estimates,male,5yearly,60plus,68.8988145745661
924,1950,estimates,female,5yearly,65plus,69.7261626535583
924,1950,estimates,male,5yearly,65plus,59.356344800865
924,1950,estimates,female,5yearly,70plus,59.3411802937556
924,1950,estimates,male,5yearly,70plus,47.2711588500055
924,1950,estimates,female,5yearly,80plus,28.2824314898869
924,1950,estimates,male,5yearly,80plus,18.5043266066806
924,1950,estimates,female,5yearly,90plus,4.5095018877296
924,1950,estimates,male,5yearly,90plus,2.06665940827025
924,1955,estimates,female,5yearly,0_4,4.23794960977658
924,1955,estimates,male,5yearly,0_4,5.39273762391053
924,1955,estimates,female,5yearly,0_14,4.71549704702055
924,1955,estimates,male,5yearly,0_14,6.10851842528224
924,1955,estimates,female,5yearly,0_19,4.99753879754269
924,1955,estimates,male,5yearly,0_19,6.68267461900428
924,1955,estimates,female,5yearly,0_24,5.3640308470708
924,1955,estimates,male,5yearly,0_24,7.42424535825128
924,1955,estimates,female,5yearly,5_14,0.477547437243972
924,1955,estimates,male,5yearly,5_14,0.715780801371708
924,1955,estimates,female,5yearly,15plus,95.2845029529794
924,1955,estimates,male,5yearly,15plus,93.8914815747178
924,1955,estimates,female,5yearly,15_24,0.648533800050244
924,1955,estimates,male,5yearly,15_24,1.31572693296905
924,1955,estimates,female,5yearly,15_49,6.72371774132994
924,1955,estimates,male,5yearly,15_49,9.53290285555347
924,1955,estimates,female,5yearly,15_59,15.1413545976282
924,1955,estimates,male,5yearly,15_59,22.754735050198
924,1955,estimates,female,5yearly,15_64,22.1870217225451
924,1955,estimates,male,5yearly,15_64,32.7332845114259
924,1955,estimates,female,5yearly,20plus,95.0024612024573
924,1955,estimates,male,5yearly,20plus,93.3173253809957
924,1955,estimates,female,5yearly,20_64,21.9049799720229
924,1955,estimates,male,5yearly,20_64,32.1591283177039
924,1955,estimates,female,5yearly,20_69,32.0315534498086
924,1955,estimates,male,5yearly,20_69,44.3856713569732
924,1955,estimates,female,5yearly,25plus,94.6359691529292
924,1955,estimates,male,5yearly,25plus,92.5757546417487
924,1955,estimates,female,5yearly,25_69,31.6650614002805
924,1955,estimates,male,5yearly,25_69,43.6441006177262
924,1955,estimates,female,5yearly,40plus,92.444942761979
924,1955,estimates,male,5yearly,40plus,89.5546790693089
924,1955,estimates,female,5yearly,50plus,88.5607852116495
924,1955,estimates,male,5yearly,50plus,84.3585787191643
924,1955,estimates,female,5yearly,60plus,80.1431483553513
924,1955,estimates,male,5yearly,60plus,71.1367465245198
924,1955,estimates,female,5yearly,65plus,73.0974812304344
924,1955,estimates,male,5yearly,65plus,61.1581970632919
924,1955,estimates,female,5yearly,70plus,62.9709077526487
