region,year,variant,gender,freq,agebroad,percentagetotaldeaths
916,1950,estimates,female,5yearly,0_4,52.6900999058794
916,1950,estimates,male,5yearly,0_4,54.0667731137003
916,1950,estimates,female,5yearly,0_14,58.2865021476927
916,1950,estimates,male,5yearly,0_14,59.2828161380899
916,1950,estimates,female,5yearly,0_19,60.2492294571131
916,1950,estimates,male,5yearly,0_19,61.3478436173034
916,1950,estimates,female,5yearly,0_24,62.7252620489275
916,1950,estimates,male,5yearly,0_24,63.9116534593816
916,1950,estimates,female,5yearly,5_14,5.59640224181329
916,1950,estimates,male,5yearly,5_14,5.21604302438959
916,1950,estimates,female,5yearly,15plus,41.7134978523073
916,1950,estimates,male,5yearly,15plus,40.7171838619101
916,1950,estimates,female,5yearly,15_24,4.4387599012348
916,1950,estimates,male,5yearly,15_24,4.62883732129171
916,1950,estimates,female,5yearly,15_49,16.8035968222455
916,1950,estimates,male,5yearly,15_49,17.6018490026169
916,1950,estimates,female,5yearly,15_59,22.3059369678662
916,1950,estimates,male,5yearly,15_59,23.7178485937108
916,1950,estimates,female,5yearly,15_64,25.4754435337866
916,1950,estimates,male,5yearly,15_64,26.9860873346538
916,1950,estimates,female,5yearly,20plus,39.7507705428869
916,1950,estimates,male,5yearly,20plus,38.6521563826966
916,1950,estimates,female,5yearly,20_64,23.5127162243662
916,1950,estimates,male,5yearly,20_64,24.9210598554403
916,1950,estimates,female,5yearly,20_69,26.9458657427367
916,1950,estimates,male,5yearly,20_69,28.2803684098277
916,1950,estimates,female,5yearly,25plus,37.2747379510725
916,1950,estimates,male,5yearly,25plus,36.0883465406184
916,1950,estimates,female,5yearly,25_69,24.4698331509223
916,1950,estimates,male,5yearly,25_69,25.7165585677495
916,1950,estimates,female,5yearly,40plus,29.7222184849568
916,1950,estimates,male,5yearly,40plus,28.4122250457036
916,1950,estimates,female,5yearly,50plus,24.9099010300618
916,1950,estimates,male,5yearly,50plus,23.1153348592932
916,1950,estimates,female,5yearly,60plus,19.4075608844411
916,1950,estimates,male,5yearly,60plus,16.9993352681993
916,1950,estimates,female,5yearly,65plus,16.2380543185207
916,1950,estimates,male,5yearly,65plus,13.7310965272563
916,1950,estimates,female,5yearly,70plus,12.8049048001502
916,1950,estimates,male,5yearly,70plus,10.371787972869
916,1950,estimates,female,5yearly,80plus,6.32386258276499
