region,year,variant,gender,freq,agebroad,percentagetotaldeaths
922,1950,estimates,female,5yearly,"Region, subregion, country or area *",Western Asia
922,1950,estimates,male,5yearly,"Region, subregion, country or area *",Western Asia
922,1950,estimates,female,5yearly,0_4,52.7225557450676
922,1950,estimates,male,5yearly,0_4,56.0200355555171
922,1950,estimates,female,5yearly,0_14,58.2095656330179
922,1950,estimates,male,5yearly,0_14,61.4123856554264
922,1950,estimates,female,5yearly,0_19,59.9677253638672
922,1950,estimates,male,5yearly,0_19,63.2361571024137
922,1950,estimates,female,5yearly,0_24,62.2426796670865
922,1950,estimates,male,5yearly,0_24,65.5109940264385
922,1950,estimates,female,5yearly,5_14,5.48700988795039
922,1950,estimates,male,5yearly,5_14,5.39235009990921
922,1950,estimates,female,5yearly,15plus,41.790434366982
922,1950,estimates,male,5yearly,15plus,38.5876143445737
922,1950,estimates,female,5yearly,15_24,4.03311403406854
922,1950,estimates,male,5yearly,15_24,4.09860837101216
922,1950,estimates,female,5yearly,15_49,14.1638749297076
922,1950,estimates,male,5yearly,15_49,15.1088413093494
922,1950,estimates,female,5yearly,15_59,19.7558095596271
922,1950,estimates,male,5yearly,15_59,21.3657541532629
922,1950,estimates,female,5yearly,15_64,23.3744440508029
922,1950,estimates,male,5yearly,15_64,24.8090642799174
922,1950,estimates,female,5yearly,20plus,40.0322746361328
922,1950,estimates,male,5yearly,20plus,36.7638428975863
922,1950,estimates,female,5yearly,20_64,21.6162843199536
922,1950,estimates,male,5yearly,20_64,22.9852928329301
922,1950,estimates,female,5yearly,20_69,25.8838077349733
922,1950,estimates,male,5yearly,20_69,26.7072004089594
922,1950,estimates,female,5yearly,25plus,37.7573203329135
922,1950,estimates,male,5yearly,25plus,34.4890059735615
922,1950,estimates,female,5yearly,25_69,23.608853431754
922,1950,estimates,male,5yearly,25_69,24.4323634849346
922,1950,estimates,female,5yearly,40plus,31.8751713740994
922,1950,estimates,male,5yearly,40plus,28.6430590956897
922,1950,estimates,female,5yearly,50plus,27.6265594372745
922,1950,estimates,male,5yearly,50plus,23.4787730352243
