region,year,variant,gender,freq,agebroad,percentagetotaldeaths
954,1950,estimates,female,5yearly,"Region, subregion, country or area *",Micronesia
954,1950,estimates,male,5yearly,"Region, subregion, country or area *",Micronesia
954,1950,estimates,female,5yearly,0_4,43.5516271595018
954,1950,estimates,male,5yearly,0_4,42.2958272446826
954,1950,estimates,female,5yearly,0_14,48.2924869425472
954,1950,estimates,male,5yearly,0_14,46.4523461600909
954,1950,estimates,female,5yearly,0_19,50.6428284451587
954,1950,estimates,male,5yearly,0_19,49.2612437083942
954,1950,estimates,female,5yearly,0_24,53.5355564483728
954,1950,estimates,male,5yearly,0_24,53.3852898197759
954,1950,estimates,female,5yearly,5_14,4.7408597830454
954,1950,estimates,male,5yearly,5_14,4.15651891540834
954,1950,estimates,female,5yearly,15plus,51.7075130574528
954,1950,estimates,male,5yearly,15plus,53.5476538399091
954,1950,estimates,female,5yearly,15_24,5.24306950582563
954,1950,estimates,male,5yearly,15_24,6.93294365968501
954,1950,estimates,female,5yearly,15_49,18.7826436319807
954,1950,estimates,male,5yearly,15_49,24.5169670401039
954,1950,estimates,female,5yearly,15_59,24.5881880273202
954,1950,estimates,male,5yearly,15_59,31.4336742977756
954,1950,estimates,female,5yearly,15_64,28.4652470871836
954,1950,estimates,male,5yearly,15_64,35.4278291930508
954,1950,estimates,female,5yearly,20plus,49.3571715548413
954,1950,estimates,male,5yearly,20plus,50.7387562916058
954,1950,estimates,female,5yearly,20_64,26.1149055845721
954,1950,estimates,male,5yearly,20_64,32.6189316447475
954,1950,estimates,female,5yearly,20_69,30.5343511450382
954,1950,estimates,male,5yearly,20_69,36.7916869621692
954,1950,estimates,female,5yearly,25plus,46.4644435516272
954,1950,estimates,male,5yearly,25plus,46.6147101802241
954,1950,estimates,female,5yearly,25_69,27.641623141824
954,1950,estimates,male,5yearly,25_69,32.6676408507875
954,1950,estimates,female,5yearly,40plus,37.7059059863399
954,1950,estimates,male,5yearly,40plus,35.4765383990908
