region,year,variant,gender,freq,agebroad,percentagetotaldeaths
902,1950,estimates,female,5yearly,0_4,45.3384868198872
902,1950,estimates,male,5yearly,0_4,45.7209331493287
902,1950,estimates,female,5yearly,0_14,51.5672496940751
902,1950,estimates,male,5yearly,0_14,51.7673302973955
902,1950,estimates,female,5yearly,0_19,53.9624102453301
902,1950,estimates,male,5yearly,0_19,54.2528795181106
902,1950,estimates,female,5yearly,0_24,56.6424443521573
902,1950,estimates,male,5yearly,0_24,57.0356764584057
902,1950,estimates,female,5yearly,5_14,6.22876287418784
902,1950,estimates,male,5yearly,5_14,6.04639714806685
902,1950,estimates,female,5yearly,15plus,48.4327503059249
902,1950,estimates,male,5yearly,15plus,48.2326697026045
902,1950,estimates,female,5yearly,15_24,5.0751946580822
902,1950,estimates,male,5yearly,15_24,5.26834616101022
902,1950,estimates,female,5yearly,15_49,19.8606109166009
902,1950,estimates,male,5yearly,15_49,20.0517786586283
902,1950,estimates,female,5yearly,15_59,26.5242329299914
902,1950,estimates,male,5yearly,15_59,28.2123560890368
902,1950,estimates,female,5yearly,15_64,30.9758137142999
902,1950,estimates,male,5yearly,15_64,33.0621567817581
902,1950,estimates,female,5yearly,20plus,46.0375897546699
902,1950,estimates,male,5yearly,20plus,45.7471204818893
902,1950,estimates,female,5yearly,20_64,28.5806531630449
902,1950,estimates,male,5yearly,20_64,30.576607561043
902,1950,estimates,female,5yearly,20_69,33.4660504199675
902,1950,estimates,male,5yearly,20_69,35.4437679947586
902,1950,estimates,female,5yearly,25plus,43.3575556478427
902,1950,estimates,male,5yearly,25plus,42.9643235415942
902,1950,estimates,female,5yearly,25_69,30.7860163131404
902,1950,estimates,male,5yearly,25_69,32.6609710544635
902,1950,estimates,female,5yearly,40plus,34.7931494358878
902,1950,estimates,male,5yearly,40plus,34.9193883839176
902,1950,estimates,female,5yearly,50plus,28.572139389324
902,1950,estimates,male,5yearly,50plus,28.1808910439762
902,1950,estimates,female,5yearly,60plus,21.9085173759334
902,1950,estimates,male,5yearly,60plus,20.0203136135676
902,1950,estimates,female,5yearly,65plus,17.456936591625
902,1950,estimates,male,5yearly,65plus,15.1705129208463
902,1950,estimates,female,5yearly,70plus,12.5715393347023
902,1950,estimates,male,5yearly,70plus,10.3033524871307
902,1950,estimates,female,5yearly,80plus,3.98536946284013
902,1950,estimates,male,5yearly,80plus,2.75936005513261
902,1950,estimates,female,5yearly,90plus,0.450251504715765
902,1950,estimates,male,5yearly,90plus,0.246516737190443
902,1955,estimates,female,5yearly,0_4,45.2028742845433
902,1955,estimates,male,5yearly,0_4,45.6023630161465
902,1955,estimates,female,5yearly,0_14,51.5421035262409
902,1955,estimates,male,5yearly,0_14,51.5533408836501
902,1955,estimates,female,5yearly,0_19,53.7257486216497
902,1955,estimates,male,5yearly,0_19,53.8353101006657
902,1955,estimates,female,5yearly,0_24,56.2323670875218
902,1955,estimates,male,5yearly,0_24,56.451673012725
902,1955,estimates,female,5yearly,5_14,6.33922924169766
902,1955,estimates,male,5yearly,5_14,5.9509778675036
902,1955,estimates,female,5yearly,15plus,48.4578964737591
902,1955,estimates,male,5yearly,15plus,48.44665911635
902,1955,estimates,female,5yearly,15_24,4.69026356128088
902,1955,estimates,male,5yearly,15_24,4.8983321290749
902,1955,estimates,female,5yearly,15_49,18.8863370691377
902,1955,estimates,male,5yearly,15_49,19.1763327039739
902,1955,estimates,female,5yearly,15_59,25.8132803224102
902,1955,estimates,male,5yearly,15_59,27.7817038990477
902,1955,estimates,female,5yearly,15_64,30.2716361417805
902,1955,estimates,male,5yearly,15_64,32.7813981124074
902,1955,estimates,female,5yearly,20plus,46.2742513783503
902,1955,estimates,male,5yearly,20plus,46.1646898993344
902,1955,estimates,female,5yearly,20_64,28.0879910463718
902,1955,estimates,male,5yearly,20_64,30.4994288953919
902,1955,estimates,female,5yearly,20_69,33.033729491839
902,1955,estimates,male,5yearly,20_69,35.5346942636317
902,1955,estimates,female,5yearly,25plus,43.7676329124782
902,1955,estimates,male,5yearly,25plus,43.5483269872751
902,1955,estimates,female,5yearly,25_69,30.5271110259669
902,1955,estimates,male,5yearly,25_69,32.9183313515723
902,1955,estimates,female,5yearly,40plus,35.4813769370204
902,1955,estimates,male,5yearly,40plus,35.8099424208825
902,1955,estimates,female,5yearly,50plus,29.5715594046214
902,1955,estimates,male,5yearly,50plus,29.2703264123761
902,1955,estimates,female,5yearly,60plus,22.6446161513488
902,1955,estimates,male,5yearly,60plus,20.6649552173023
902,1955,estimates,female,5yearly,65plus,18.1862603319785
902,1955,estimates,male,5yearly,65plus,15.6652610039425
902,1955,estimates,female,5yearly,70plus,13.2405218865113
902,1955,estimates,male,5yearly,70plus,10.6299956357028
902,1955,estimates,female,5yearly,80plus,4.19207740567393
902,1955,estimates,male,5yearly,80plus,2.75067160051759
902,1955,estimates,female,5yearly,90plus,0.430661588385867
902,1955,estimates,male,5yearly,90plus,0.209936660386344
902,1960,estimates,female,5yearly,0_4,46.0649309068887
902,1960,estimates,male,5yearly,0_4,46.3662802780725
902,1960,estimates,female,5yearly,0_14,52.7801633061308
902,1960,estimates,male,5yearly,0_14,52.7046716806565
902,1960,estimates,female,5yearly,0_19,54.8570815879782
902,1960,estimates,male,5yearly,0_19,54.8722849588904
902,1960,estimates,female,5yearly,0_24,57.1274959155387
902,1960,estimates,male,5yearly,0_24,57.2044157957756
902,1960,estimates,female,5yearly,5_14,6.71523239924209
902,1960,estimates,male,5yearly,5_14,6.33839140258401
902,1960,estimates,female,5yearly,15plus,47.2198366938692
902,1960,estimates,male,5yearly,15plus,47.2953283193435
902,1960,estimates,female,5yearly,15_24,4.34733260940791
902,1960,estimates,male,5yearly,15_24,4.49974411511906
902,1960,estimates,female,5yearly,15_49,17.9366362575015
902,1960,estimates,male,5yearly,15_49,18.2112658402329
902,1960,estimates,female,5yearly,15_59,24.9230282255453
902,1960,estimates,male,5yearly,15_59,26.9498579647242
902,1960,estimates,female,5yearly,15_64,29.4438315438006
902,1960,estimates,male,5yearly,15_64,31.9940803627732
902,1960,estimates,female,5yearly,20plus,45.1429184120218
902,1960,estimates,male,5yearly,20plus,45.1277150411096
902,1960,estimates,female,5yearly,20_64,27.3669132619533
902,1960,estimates,male,5yearly,20_64,29.8264670845393
902,1960,estimates,female,5yearly,20_69,32.289178402287
902,1960,estimates,male,5yearly,20_69,34.8369566320059
902,1960,estimates,female,5yearly,25plus,42.8725040844612
902,1960,estimates,male,5yearly,25plus,42.7955842042244
902,1960,estimates,female,5yearly,25_69,30.0187640747265
902,1960,estimates,male,5yearly,25_69,32.5048257951208
902,1960,estimates,female,5yearly,40plus,35.0029456307584
902,1960,estimates,male,5yearly,40plus,35.5008676098147
902,1960,estimates,female,5yearly,50plus,29.2832004363676
902,1960,estimates,male,5yearly,50plus,29.0840624791106
902,1960,estimates,female,5yearly,60plus,22.2968084683239
902,1960,estimates,male,5yearly,60plus,20.3454703546193
902,1960,estimates,female,5yearly,65plus,17.7760051500686
902,1960,estimates,male,5yearly,65plus,15.3012479565703
902,1960,estimates,female,5yearly,70plus,12.8537400097348
902,1960,estimates,male,5yearly,70plus,10.2907584091036
902,1960,estimates,female,5yearly,80plus,4.03492261533808
902,1960,estimates,male,5yearly,80plus,2.62550833363453
902,1960,estimates,female,5yearly,90plus,0.434210813854845
902,1960,estimates,male,5yearly,90plus,0.213721286521276
902,1965,estimates,female,5yearly,0_4,46.2389336952487
902,1965,estimates,male,5yearly,0_4,48.0466152981685
902,1965,estimates,female,5yearly,0_14,52.2687837625668
902,1965,estimates,male,5yearly,0_14,53.6628105287278
