region,year,variant,gender,freq,agebroad,percentagetotaldeaths
901,1950,estimates,female,5yearly,0_4,14.9145135215119
901,1950,estimates,male,5yearly,0_4,17.1774107451128
901,1950,estimates,female,5yearly,0_14,16.321112421781
901,1950,estimates,male,5yearly,0_14,18.8560373119813
901,1950,estimates,female,5yearly,0_19,17.2031086808603
901,1950,estimates,male,5yearly,0_19,20.0914746415718
901,1950,estimates,female,5yearly,0_24,18.4541500537742
901,1950,estimates,male,5yearly,0_24,21.8731014685741
901,1950,estimates,female,5yearly,5_14,1.40659890026904
901,1950,estimates,male,5yearly,5_14,1.6786265668685
901,1950,estimates,female,5yearly,15plus,83.678887578219
901,1950,estimates,male,5yearly,15plus,81.1439626880187
901,1950,estimates,female,5yearly,15_24,2.13303763199318
901,1950,estimates,male,5yearly,15_24,3.01706415659278
901,1950,estimates,female,5yearly,15_49,12.3028477780934
901,1950,estimates,male,5yearly,15_49,15.508689890746
901,1950,estimates,female,5yearly,15_59,21.4240045793981
901,1950,estimates,male,5yearly,15_59,27.7961604570485
901,1950,estimates,female,5yearly,15_64,28.3632959822826
901,1950,estimates,male,5yearly,15_64,36.2187797598439
901,1950,estimates,female,5yearly,20plus,82.7968913191397
901,1950,estimates,male,5yearly,20plus,79.9085253584282
901,1950,estimates,female,5yearly,20_64,27.4812997232033
901,1950,estimates,male,5yearly,20_64,34.9833424302534
901,1950,estimates,female,5yearly,20_69,36.9951039862102
901,1950,estimates,male,5yearly,20_69,45.0520334978468
901,1950,estimates,female,5yearly,25plus,81.5458499462258
901,1950,estimates,male,5yearly,25plus,78.1268985314259
901,1950,estimates,female,5yearly,25_69,35.7440626132963
901,1950,estimates,male,5yearly,25_69,43.2704066708445
901,1950,estimates,female,5yearly,40plus,76.8864349598388
901,1950,estimates,male,5yearly,40plus,72.6860901904678
901,1950,estimates,female,5yearly,50plus,71.3760398001256
901,1950,estimates,male,5yearly,50plus,65.6352727972726
901,1950,estimates,female,5yearly,60plus,62.2548829988209
901,1950,estimates,male,5yearly,60plus,53.3478022309701
901,1950,estimates,female,5yearly,65plus,55.3155915959364
901,1950,estimates,male,5yearly,65plus,44.9251829281747
901,1950,estimates,female,5yearly,70plus,45.8017873329295
901,1950,estimates,male,5yearly,70plus,34.8564918605814
901,1950,estimates,female,5yearly,80plus,20.534154903341
901,1950,estimates,male,5yearly,80plus,13.1622372478205
901,1950,estimates,female,5yearly,90plus,3.64420063978921
901,1950,estimates,male,5yearly,90plus,1.72573528045287
901,1955,estimates,female,5yearly,0_4,10.7191861008461
901,1955,estimates,male,5yearly,0_4,12.4003790807557
901,1955,estimates,female,5yearly,0_14,11.7385044140836
901,1955,estimates,male,5yearly,0_14,13.7431116973452
901,1955,estimates,female,5yearly,0_19,12.3296413928855
901,1955,estimates,male,5yearly,0_19,14.7663844898457
901,1955,estimates,female,5yearly,0_24,13.181695567592
901,1955,estimates,male,5yearly,0_24,16.2703610041213
901,1955,estimates,female,5yearly,5_14,1.01931831323756
901,1955,estimates,male,5yearly,5_14,1.34273261658951
901,1955,estimates,female,5yearly,15plus,88.2614955859164
901,1955,estimates,male,5yearly,15plus,86.2568883026548
901,1955,estimates,female,5yearly,15_24,1.44319115350837
901,1955,estimates,male,5yearly,15_24,2.52724930677608
901,1955,estimates,female,5yearly,15_49,10.1280973694593
901,1955,estimates,male,5yearly,15_49,13.957415922224
901,1955,estimates,female,5yearly,15_59,19.4176305414629
901,1955,estimates,male,5yearly,15_59,27.2967361391294
901,1955,estimates,female,5yearly,15_64,26.5180144509693
901,1955,estimates,male,5yearly,15_64,36.4804579425856
901,1955,estimates,female,5yearly,20plus,87.6703586071145
901,1955,estimates,male,5yearly,20plus,85.2336155101543
901,1955,estimates,female,5yearly,20_64,25.9268774721674
901,1955,estimates,male,5yearly,20_64,35.4571851500851
901,1955,estimates,female,5yearly,20_69,35.7411833035574
901,1955,estimates,male,5yearly,20_69,46.2451916568589
901,1955,estimates,female,5yearly,25plus,86.818304432408
901,1955,estimates,male,5yearly,25plus,83.7296389958787
901,1955,estimates,female,5yearly,25_69,34.8891291288509
901,1955,estimates,male,5yearly,25_69,44.7412151425834
901,1955,estimates,female,5yearly,40plus,83.0335649064514
901,1955,estimates,male,5yearly,40plus,78.587010481296
901,1955,estimates,female,5yearly,50plus,78.1333982164571
901,1955,estimates,male,5yearly,50plus,72.2994723804308
901,1955,estimates,female,5yearly,60plus,68.8438650444535
901,1955,estimates,male,5yearly,60plus,58.9601521635253
901,1955,estimates,female,5yearly,65plus,61.7434811349471
901,1955,estimates,male,5yearly,65plus,49.7764303600692
901,1955,estimates,female,5yearly,70plus,51.929175303557
901,1955,estimates,male,5yearly,70plus,38.9884238532953
901,1955,estimates,female,5yearly,80plus,24.3912249724375
901,1955,estimates,male,5yearly,80plus,15.42009427261
901,1955,estimates,female,5yearly,90plus,3.90589843465604
901,1955,estimates,male,5yearly,90plus,1.87138364387304
901,1960,estimates,female,5yearly,0_4,7.37010127566211
901,1960,estimates,male,5yearly,0_4,8.8394792652391
901,1960,estimates,female,5yearly,0_14,8.15342650710094
901,1960,estimates,male,5yearly,0_14,9.9781874437384
901,1960,estimates,female,5yearly,0_19,8.62087531362651
901,1960,estimates,male,5yearly,0_19,10.914543099069
901,1960,estimates,female,5yearly,0_24,9.25685937290148
901,1960,estimates,male,5yearly,0_24,12.2245275200389
901,1960,estimates,female,5yearly,5_14,0.783325231438837
901,1960,estimates,male,5yearly,5_14,1.1387081784993
901,1960,estimates,female,5yearly,15plus,91.8465734928991
901,1960,estimates,male,5yearly,15plus,90.0218125562616
901,1960,estimates,female,5yearly,15_24,1.10343286580054
901,1960,estimates,male,5yearly,15_24,2.24634007630045
901,1960,estimates,female,5yearly,15_49,8.62976560763614
901,1960,estimates,male,5yearly,15_49,13.1977971336568
901,1960,estimates,female,5yearly,15_59,17.7555240459871
901,1960,estimates,male,5yearly,15_59,26.7393908474785
901,1960,estimates,female,5yearly,15_64,25.0965345681492
901,1960,estimates,male,5yearly,15_64,36.9067329650522
901,1960,estimates,female,5yearly,20plus,91.3791246863735
901,1960,estimates,male,5yearly,20plus,89.085456900931
901,1960,estimates,female,5yearly,20_64,24.6290857616236
901,1960,estimates,male,5yearly,20_64,35.9703773097215
901,1960,estimates,female,5yearly,20_69,34.5472261213002
901,1960,estimates,male,5yearly,20_69,47.4243835877914
901,1960,estimates,female,5yearly,25plus,90.7431406270985
901,1960,estimates,male,5yearly,25plus,87.7754724799612
901,1960,estimates,female,5yearly,25_69,33.9112420620253
901,1960,estimates,male,5yearly,25_69,46.1143991668216
901,1960,estimates,female,5yearly,40plus,87.5120845005806
901,1960,estimates,male,5yearly,40plus,82.5417117723685
901,1960,estimates,female,5yearly,50plus,83.2168078852629
901,1960,estimates,male,5yearly,50plus,76.8240154226048
901,1960,estimates,female,5yearly,60plus,74.091049446912
901,1960,estimates,male,5yearly,60plus,63.2824217087831
901,1960,estimates,female,5yearly,65plus,66.7500389247498
901,1960,estimates,male,5yearly,65plus,53.1150795912095
901,1960,estimates,female,5yearly,70plus,56.8318985650733
901,1960,estimates,male,5yearly,70plus,41.6610733131396
901,1960,estimates,female,5yearly,80plus,27.9979414452908
901,1960,estimates,male,5yearly,80plus,17.068320924716
901,1960,estimates,female,5yearly,90plus,4.62242992653622
901,1960,estimates,male,5yearly,90plus,2.1586357129975
901,1965,estimates,female,5yearly,0_4,5.17283465982873
901,1965,estimates,male,5yearly,0_4,6.24648420207513
901,1965,estimates,female,5yearly,0_14,5.83218202652415
901,1965,estimates,male,5yearly,0_14,7.24983726644296
901,1965,estimates,female,5yearly,0_19,6.29538299299619
901,1965,estimates,male,5yearly,0_19,8.26764234765912
901,1965,estimates,female,5yearly,0_24,6.84607472459449
901,1965,estimates,male,5yearly,0_24,9.56221726272333
901,1965,estimates,female,5yearly,5_14,0.659347366695416
901,1965,estimates,male,5yearly,5_14,1.00335306436783
901,1965,estimates,female,5yearly,15plus,94.1678179734759
901,1965,estimates,male,5yearly,15plus,92.750162733557
901,1965,estimates,female,5yearly,15_24,1.01389269807035
901,1965,estimates,male,5yearly,15_24,2.31237999628037
901,1965,estimates,female,5yearly,15_49,7.91743936221992
901,1965,estimates,male,5yearly,15_49,13.7309221917492
901,1965,estimates,female,5yearly,15_59,16.4431279193128
901,1965,estimates,male,5yearly,15_59,26.4178202085609
901,1965,estimates,female,5yearly,15_64,23.8038888895641
901,1965,estimates,male,5yearly,15_64,37.1150139878824
901,1965,estimates,female,5yearly,20plus,93.7046170070038
901,1965,estimates,male,5yearly,20plus,91.7323576523408
901,1965,estimates,female,5yearly,20_64,23.340687923092
901,1965,estimates,male,5yearly,20_64,36.0972089066662
901,1965,estimates,female,5yearly,20_69,33.5462243776
901,1965,estimates,male,5yearly,20_69,48.6287896945455
901,1965,estimates,female,5yearly,25plus,93.1539252754055
901,1965,estimates,male,5yearly,25plus,90.4377827372766
