region,year,variant,gender,freq,agebroad,percentagetotaldeaths
906,1950,estimates,female,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1950,estimates,male,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1950,estimates,female,5yearly,0_4,36.2652942440749
906,1950,estimates,male,5yearly,0_4,35.8818417489028
906,1950,estimates,female,5yearly,0_14,41.5361779137801
906,1950,estimates,male,5yearly,0_14,41.9667810650668
906,1950,estimates,female,5yearly,0_19,43.4683416899189
906,1950,estimates,male,5yearly,0_19,44.3388266987007
906,1950,estimates,female,5yearly,0_24,45.6909682486714
906,1950,estimates,male,5yearly,0_24,46.8088293583449
906,1950,estimates,female,5yearly,5_14,5.27088366970517
906,1950,estimates,male,5yearly,5_14,6.08493931616401
906,1950,estimates,female,5yearly,15plus,58.4638220862199
906,1950,estimates,male,5yearly,15plus,58.0332189349332
906,1950,estimates,female,5yearly,15_24,4.15479033489133
906,1950,estimates,male,5yearly,15_24,4.84204829327807
906,1950,estimates,female,5yearly,15_49,19.4331898976242
906,1950,estimates,male,5yearly,15_49,20.3598571797909
906,1950,estimates,female,5yearly,15_59,27.2932235710428
906,1950,estimates,male,5yearly,15_59,31.3695460014241
906,1950,estimates,female,5yearly,15_64,33.7057117139227
906,1950,estimates,male,5yearly,15_64,38.5378802244005
906,1950,estimates,female,5yearly,20plus,56.5316583100811
906,1950,estimates,male,5yearly,20plus,55.6611733012993
906,1950,estimates,female,5yearly,20_64,31.773547937784
906,1950,estimates,male,5yearly,20_64,36.1658345907666
906,1950,estimates,female,5yearly,20_69,39.1222732636295
906,1950,estimates,male,5yearly,20_69,43.343536373471
906,1950,estimates,female,5yearly,25plus,54.3090317513286
906,1950,estimates,male,5yearly,25plus,53.1911706416551
906,1950,estimates,female,5yearly,25_69,36.899646704877
906,1950,estimates,male,5yearly,25_69,40.8735337138268
906,1950,estimates,female,5yearly,40plus,46.1859637086402
906,1950,estimates,male,5yearly,40plus,45.8028019320282
906,1950,estimates,female,5yearly,50plus,39.0306321885957
906,1950,estimates,male,5yearly,50plus,37.6733617551423
906,1950,estimates,female,5yearly,60plus,31.170598515177
906,1950,estimates,male,5yearly,60plus,26.6636729335091
906,1950,estimates,female,5yearly,65plus,24.7581103722972
906,1950,estimates,male,5yearly,65plus,19.4953387105327
906,1950,estimates,female,5yearly,70plus,17.4093850464516
906,1950,estimates,male,5yearly,70plus,12.3176369278283
906,1950,estimates,female,5yearly,80plus,4.8089663100934
906,1950,estimates,male,5yearly,80plus,2.34320531070483
906,1950,estimates,female,5yearly,90plus,0.301505352684484
906,1950,estimates,male,5yearly,90plus,0.0892445764614683
906,1955,estimates,female,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1955,estimates,male,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1955,estimates,female,5yearly,0_4,35.3591746749566
906,1955,estimates,male,5yearly,0_4,34.5064952053438
906,1955,estimates,female,5yearly,0_14,40.993585211407
906,1955,estimates,male,5yearly,0_14,40.392056415752
906,1955,estimates,female,5yearly,0_19,42.6761058080309
906,1955,estimates,male,5yearly,0_19,42.5193309517408
906,1955,estimates,female,5yearly,0_24,44.6772851697966
906,1955,estimates,male,5yearly,0_24,44.8579404320882
906,1955,estimates,female,5yearly,5_14,5.63441053645033
906,1955,estimates,male,5yearly,5_14,5.88556121040815
906,1955,estimates,female,5yearly,15plus,59.006414788593
906,1955,estimates,male,5yearly,15plus,59.607943584248
906,1955,estimates,female,5yearly,15_24,3.68369995838961
906,1955,estimates,male,5yearly,15_24,4.46588401633625
906,1955,estimates,female,5yearly,15_49,17.7461338516818
