region,year,variant,gender,freq,agebroad,percentagetotaldeaths
941,1950,estimates,female,5yearly,0_4,53.5563367721493
941,1950,estimates,male,5yearly,0_4,55.2985321638129
941,1950,estimates,female,5yearly,0_14,61.125961122133
941,1950,estimates,male,5yearly,0_14,62.0528290460435
941,1950,estimates,female,5yearly,0_19,63.6487318103476
941,1950,estimates,male,5yearly,0_19,64.403796498458
941,1950,estimates,female,5yearly,0_24,66.4427105521952
941,1950,estimates,male,5yearly,0_24,67.238743927693
941,1950,estimates,female,5yearly,5_14,7.56962434998375
941,1950,estimates,male,5yearly,5_14,6.75429688223056
941,1950,estimates,female,5yearly,15plus,38.874038877867
941,1950,estimates,male,5yearly,15plus,37.9471709539565
941,1950,estimates,female,5yearly,15_24,5.31674943006215
941,1950,estimates,male,5yearly,15_24,5.18591488164952
941,1950,estimates,female,5yearly,15_49,18.0518623866541
941,1950,estimates,male,5yearly,15_49,18.3337578306148
941,1950,estimates,female,5yearly,15_59,23.046065130534
941,1950,estimates,male,5yearly,15_59,23.749564694016
941,1950,estimates,female,5yearly,15_64,26.1684559665192
941,1950,estimates,male,5yearly,15_64,26.7813576716787
941,1950,estimates,female,5yearly,20plus,36.3512681896524
941,1950,estimates,male,5yearly,20plus,35.596203501542
941,1950,estimates,female,5yearly,20_64,23.6456852783045
941,1950,estimates,male,5yearly,20_64,24.4303902192642
941,1950,estimates,female,5yearly,20_69,27.1345589836734
941,1950,estimates,male,5yearly,20_69,27.6272826735911
941,1950,estimates,female,5yearly,25plus,33.5572894478048
941,1950,estimates,male,5yearly,25plus,32.761256072307
941,1950,estimates,female,5yearly,25_69,24.3405802418259
941,1950,estimates,male,5yearly,25_69,24.7923352443562
941,1950,estimates,female,5yearly,40plus,25.5123857985496
941,1950,estimates,male,5yearly,40plus,24.8575921642866
941,1950,estimates,female,5yearly,50plus,20.8221764912129
941,1950,estimates,male,5yearly,50plus,19.6134131233418
941,1950,estimates,female,5yearly,60plus,15.827973747333
941,1950,estimates,male,5yearly,60plus,14.1976062599405
941,1950,estimates,female,5yearly,65plus,12.7055829113478
941,1950,estimates,male,5yearly,65plus,11.1658132822778
941,1950,estimates,female,5yearly,70plus,9.21670920597892
941,1950,estimates,male,5yearly,70plus,7.96892082795082
941,1950,estimates,female,5yearly,80plus,2.69834141633434
941,1950,estimates,male,5yearly,80plus,2.20262671708266
941,1950,estimates,female,5yearly,90plus,0.193181452376512
941,1950,estimates,male,5yearly,90plus,0.116800332998711
941,1955,estimates,female,5yearly,0_4,53.7970517606312
941,1955,estimates,male,5yearly,0_4,55.6967805598226
941,1955,estimates,female,5yearly,0_14,61.4751063285239
941,1955,estimates,male,5yearly,0_14,62.5785233538908
941,1955,estimates,female,5yearly,0_19,63.9950831754667
941,1955,estimates,male,5yearly,0_19,64.9436740752186
941,1955,estimates,female,5yearly,0_24,66.7638568667016
941,1955,estimates,male,5yearly,0_24,67.7600792587289
941,1955,estimates,female,5yearly,5_14,7.67805456789266
941,1955,estimates,male,5yearly,5_14,6.88174279406827
941,1955,estimates,female,5yearly,15plus,38.5248936714761
941,1955,estimates,male,5yearly,15plus,37.4214766461092
941,1955,estimates,female,5yearly,15_24,5.2887505381777
941,1955,estimates,male,5yearly,15_24,5.18155590483803
941,1955,estimates,female,5yearly,15_49,18.05202073995
941,1955,estimates,male,5yearly,15_49,18.26641008601
941,1955,estimates,female,5yearly,15_59,23.1880212197525
941,1955,estimates,male,5yearly,15_59,23.8579602233955
941,1955,estimates,female,5yearly,15_64,26.3798868998038
941,1955,estimates,male,5yearly,15_64,26.9404011202129
941,1955,estimates,female,5yearly,20plus,36.0049168245333
941,1955,estimates,male,5yearly,20plus,35.0563259247815
941,1955,estimates,female,5yearly,20_64,23.859910052861
941,1955,estimates,male,5yearly,20_64,24.5752503988852
941,1955,estimates,female,5yearly,20_69,27.3103455318361
941,1955,estimates,male,5yearly,20_69,27.7289739711931
941,1955,estimates,female,5yearly,25plus,33.2361431332984
941,1955,estimates,male,5yearly,25plus,32.2399207412712
941,1955,estimates,female,5yearly,25_69,24.5415718406012
941,1955,estimates,male,5yearly,25_69,24.9125687876828
941,1955,estimates,female,5yearly,40plus,25.2095270414922
941,1955,estimates,male,5yearly,40plus,24.3911937240081
941,1955,estimates,female,5yearly,50plus,20.4728729315261
941,1955,estimates,male,5yearly,50plus,19.1550665600992
941,1955,estimates,female,5yearly,60plus,15.3368724517236
941,1955,estimates,male,5yearly,60plus,13.5635164227137
941,1955,estimates,female,5yearly,65plus,12.1450067716724
941,1955,estimates,male,5yearly,65plus,10.4810755258963
941,1955,estimates,female,5yearly,70plus,8.69457129269725
941,1955,estimates,male,5yearly,70plus,7.32735195358835
941,1955,estimates,female,5yearly,80plus,2.57533534933782
941,1955,estimates,male,5yearly,80plus,2.02948960851642
941,1955,estimates,female,5yearly,90plus,0.191554225551595
941,1955,estimates,male,5yearly,90plus,0.115593349371275
941,1960,estimates,female,5yearly,0_4,53.7111677955237
941,1960,estimates,male,5yearly,0_4,55.7135885606564
941,1960,estimates,female,5yearly,0_14,61.5006901384279
941,1960,estimates,male,5yearly,0_14,62.7407815786495
941,1960,estimates,female,5yearly,0_19,64.01371461971
941,1960,estimates,male,5yearly,0_19,65.1142085953915
941,1960,estimates,female,5yearly,0_24,66.742822521933
941,1960,estimates,male,5yearly,0_24,67.9058929366285
941,1960,estimates,female,5yearly,5_14,7.78952234290419
941,1960,estimates,male,5yearly,5_14,7.0271930179931
941,1960,estimates,female,5yearly,15plus,38.4993098615721
941,1960,estimates,male,5yearly,15plus,37.2592184213505
941,1960,estimates,female,5yearly,15_24,5.24213238350505
941,1960,estimates,male,5yearly,15_24,5.16511135797905
941,1960,estimates,female,5yearly,15_49,17.8495271219408
941,1960,estimates,male,5yearly,15_49,18.0287102007572
941,1960,estimates,female,5yearly,15_59,23.054639783084
941,1960,estimates,male,5yearly,15_59,23.7062070052099
941,1960,estimates,female,5yearly,15_64,26.3391622632405
941,1960,estimates,male,5yearly,15_64,26.9154552777781
941,1960,estimates,female,5yearly,20plus,35.98628538029
941,1960,estimates,male,5yearly,20plus,34.8857914046085
941,1960,estimates,female,5yearly,20_64,23.8261377819584
941,1960,estimates,male,5yearly,20_64,24.5420282610361
941,1960,estimates,female,5yearly,20_69,27.370049773366
941,1960,estimates,male,5yearly,20_69,27.7770412258832
941,1960,estimates,female,5yearly,25plus,33.257177478067
941,1960,estimates,male,5yearly,25plus,32.0941070633714
941,1960,estimates,female,5yearly,25_69,24.640941871143
941,1960,estimates,male,5yearly,25_69,24.9853568846461
941,1960,estimates,female,5yearly,40plus,25.3842070930766
941,1960,estimates,male,5yearly,40plus,24.4105018503646
941,1960,estimates,female,5yearly,50plus,20.6497827396313
941,1960,estimates,male,5yearly,50plus,19.2305082205933
941,1960,estimates,female,5yearly,60plus,15.4446700784881
941,1960,estimates,male,5yearly,60plus,13.5530114161406
941,1960,estimates,female,5yearly,65plus,12.1601475983315
941,1960,estimates,male,5yearly,65plus,10.3437631435724
941,1960,estimates,female,5yearly,70plus,8.61623560692403
941,1960,estimates,male,5yearly,70plus,7.1087501787253
941,1960,estimates,female,5yearly,80plus,2.54542721562864
941,1960,estimates,male,5yearly,80plus,1.91866382623721
941,1960,estimates,female,5yearly,90plus,0.202393108520243
941,1960,estimates,male,5yearly,90plus,0.117941040907693
941,1965,estimates,female,5yearly,0_4,53.4681266444139
941,1965,estimates,male,5yearly,0_4,55.5157517844967
941,1965,estimates,female,5yearly,0_14,61.3155689102526
941,1965,estimates,male,5yearly,0_14,62.6538567048065
941,1965,estimates,female,5yearly,0_19,63.8385914640563
941,1965,estimates,male,5yearly,0_19,65.0593177191468
941,1965,estimates,female,5yearly,0_24,66.5244160130636
941,1965,estimates,male,5yearly,0_24,67.8221229367841
941,1965,estimates,female,5yearly,5_14,7.84744226583874
941,1965,estimates,male,5yearly,5_14,7.13810492030981
941,1965,estimates,female,5yearly,15plus,38.6844310897474
941,1965,estimates,male,5yearly,15plus,37.3461432951935
941,1965,estimates,female,5yearly,15_24,5.20884710281096
941,1965,estimates,male,5yearly,15_24,5.16826623197763
941,1965,estimates,female,5yearly,15_49,17.5188487234735
941,1965,estimates,male,5yearly,15_49,17.6521490956516
941,1965,estimates,female,5yearly,15_59,22.7350735194209
941,1965,estimates,male,5yearly,15_59,23.299939603709
941,1965,estimates,female,5yearly,15_64,26.071194806266
941,1965,estimates,male,5yearly,15_64,26.6179962281406
941,1965,estimates,female,5yearly,20plus,36.1614085359437
941,1965,estimates,male,5yearly,20plus,34.9406822808531
941,1965,estimates,female,5yearly,20_64,23.5481722524624
941,1965,estimates,male,5yearly,20_64,24.2125352138002
941,1965,estimates,female,5yearly,20_69,27.2164584791463
941,1965,estimates,male,5yearly,20_69,27.6140279423219
941,1965,estimates,female,5yearly,25plus,33.4755839869364
941,1965,estimates,male,5yearly,25plus,32.1778770632159
941,1965,estimates,female,5yearly,25_69,24.530633930139
941,1965,estimates,male,5yearly,25_69,24.8512227246847
941,1965,estimates,female,5yearly,40plus,25.8502487592077
941,1965,estimates,male,5yearly,40plus,24.7460098596463
941,1965,estimates,female,5yearly,50plus,21.1655823662739
941,1965,estimates,male,5yearly,50plus,19.693994199542
941,1965,estimates,female,5yearly,60plus,15.9493575703265
941,1965,estimates,male,5yearly,60plus,14.0462036914845
941,1965,estimates,female,5yearly,65plus,12.6132362834813
941,1965,estimates,male,5yearly,65plus,10.7281470670529
941,1965,estimates,female,5yearly,70plus,8.94495005679744
941,1965,estimates,male,5yearly,70plus,7.3266543385312
941,1965,estimates,female,5yearly,80plus,2.63841966438044
941,1965,estimates,male,5yearly,80plus,1.93646424669611
941,1965,estimates,female,5yearly,90plus,0.221040546329989
941,1965,estimates,male,5yearly,90plus,0.123741777639485
941,1970,estimates,female,5yearly,0_4,53.8023150330713
941,1970,estimates,male,5yearly,0_4,55.3932809023428
941,1970,estimates,female,5yearly,0_14,62.1639068567479
941,1970,estimates,male,5yearly,0_14,63.2103511691594
941,1970,estimates,female,5yearly,0_19,64.6208033364422
941,1970,estimates,male,5yearly,0_19,65.6226647172598
941,1970,estimates,female,5yearly,0_24,67.2267613025142
941,1970,estimates,male,5yearly,0_24,68.3400841116247
941,1970,estimates,female,5yearly,5_14,8.36159182367668
941,1970,estimates,male,5yearly,5_14,7.8170702668166
941,1970,estimates,female,5yearly,15plus,37.8360931432521
941,1970,estimates,male,5yearly,15plus,36.7896488308406
941,1970,estimates,female,5yearly,15_24,5.06285444576626
941,1970,estimates,male,5yearly,15_24,5.12973294246529
941,1970,estimates,female,5yearly,15_49,16.6817034081197
941,1970,estimates,male,5yearly,15_49,16.9649910445035
941,1970,estimates,female,5yearly,15_59,21.7602475594153
941,1970,estimates,male,5yearly,15_59,22.4594776905942
941,1970,estimates,female,5yearly,15_64,25.0013879354891
941,1970,estimates,male,5yearly,15_64,25.7087141228722
941,1970,estimates,female,5yearly,20plus,35.3791966635578
941,1970,estimates,male,5yearly,20plus,34.3773352827402
941,1970,estimates,female,5yearly,20_64,22.5444914557949
941,1970,estimates,male,5yearly,20_64,23.2964005747717
941,1970,estimates,female,5yearly,20_69,26.1722608358151
941,1970,estimates,male,5yearly,20_69,26.7498382744548
941,1970,estimates,female,5yearly,25plus,32.7732386974858
941,1970,estimates,male,5yearly,25plus,31.6599158883753
941,1970,estimates,female,5yearly,25_69,23.5663028697431
941,1970,estimates,male,5yearly,25_69,24.03241888009
941,1970,estimates,female,5yearly,40plus,25.6183368652191
941,1970,estimates,male,5yearly,40plus,24.62236934621
941,1970,estimates,female,5yearly,50plus,21.1543897351324
941,1970,estimates,male,5yearly,50plus,19.8246577863371
941,1970,estimates,female,5yearly,60plus,16.0758455838368
941,1970,estimates,male,5yearly,60plus,14.3301711402464
941,1970,estimates,female,5yearly,65plus,12.834705207763
941,1970,estimates,male,5yearly,65plus,11.0809347079684
941,1970,estimates,female,5yearly,70plus,9.20693582774276
941,1970,estimates,male,5yearly,70plus,7.62749700828536
941,1970,estimates,female,5yearly,80plus,2.74938106123188
941,1970,estimates,male,5yearly,80plus,2.01495372587146
941,1970,estimates,female,5yearly,90plus,0.23859493023837
941,1970,estimates,male,5yearly,90plus,0.130212224873684
941,1975,estimates,female,5yearly,0_4,52.0635215809168
941,1975,estimates,male,5yearly,0_4,53.2499766811289
941,1975,estimates,female,5yearly,0_14,60.1648348877154
941,1975,estimates,male,5yearly,0_14,60.9608722821384
941,1975,estimates,female,5yearly,0_19,62.9268300497944
941,1975,estimates,male,5yearly,0_19,63.9447226833578
941,1975,estimates,female,5yearly,0_24,65.7502085520492
941,1975,estimates,male,5yearly,0_24,67.0570991539967
941,1975,estimates,female,5yearly,5_14,8.10131330679856
941,1975,estimates,male,5yearly,5_14,7.71089560100953
941,1975,estimates,female,5yearly,15plus,39.8351651122846
941,1975,estimates,male,5yearly,15plus,39.0391277178616
941,1975,estimates,female,5yearly,15_24,5.58537366433382
941,1975,estimates,male,5yearly,15_24,6.09622687185835
941,1975,estimates,female,5yearly,15_49,17.514473740658
941,1975,estimates,male,5yearly,15_49,18.2846314890488
941,1975,estimates,female,5yearly,15_59,22.6445426353728
941,1975,estimates,male,5yearly,15_59,23.7873081719569
941,1975,estimates,female,5yearly,15_64,25.9500399540571
941,1975,estimates,male,5yearly,15_64,27.0888289936869
941,1975,estimates,female,5yearly,20plus,37.0731699502056
941,1975,estimates,male,5yearly,20plus,36.0552773166422
941,1975,estimates,female,5yearly,20_64,23.1880447919781
941,1975,estimates,male,5yearly,20_64,24.1049785924675
941,1975,estimates,female,5yearly,20_69,26.9370864375334
941,1975,estimates,male,5yearly,20_69,27.6681991523253
941,1975,estimates,female,5yearly,25plus,34.2497914479508
941,1975,estimates,male,5yearly,25plus,32.9429008460032
941,1975,estimates,female,5yearly,25_69,24.1137079352786
941,1975,estimates,male,5yearly,25_69,24.5558226816864
941,1975,estimates,female,5yearly,40plus,26.8424570021421
941,1975,estimates,male,5yearly,40plus,25.4812772379242
941,1975,estimates,female,5yearly,50plus,22.3206913716266
941,1975,estimates,male,5yearly,50plus,20.7544962288128
941,1975,estimates,female,5yearly,60plus,17.1906224769118
941,1975,estimates,male,5yearly,60plus,15.2518195459047
941,1975,estimates,female,5yearly,65plus,13.8851251582275
941,1975,estimates,male,5yearly,65plus,11.9502987241747
941,1975,estimates,female,5yearly,70plus,10.1360835126722
941,1975,estimates,male,5yearly,70plus,8.3870781643169
941,1975,estimates,female,5yearly,80plus,3.13394438188756
941,1975,estimates,male,5yearly,80plus,2.25461942793552
941,1975,estimates,female,5yearly,90plus,0.279485557173523
941,1975,estimates,male,5yearly,90plus,0.147315957494416
941,1980,estimates,female,5yearly,0_4,51.951953618253
941,1980,estimates,male,5yearly,0_4,53.7993278199057
941,1980,estimates,female,5yearly,0_14,59.5736560863456
941,1980,estimates,male,5yearly,0_14,60.8395001153707
941,1980,estimates,female,5yearly,0_19,62.042163387346
941,1980,estimates,male,5yearly,0_19,63.2730379223658
941,1980,estimates,female,5yearly,0_24,64.6553128453204
941,1980,estimates,male,5yearly,0_24,66.03927489634
941,1980,estimates,female,5yearly,5_14,7.6217024680926
941,1980,estimates,male,5yearly,5_14,7.04017229546493
941,1980,estimates,female,5yearly,15plus,40.4263439136544
941,1980,estimates,male,5yearly,15plus,39.1604998846293
941,1980,estimates,female,5yearly,15_24,5.08165675897485
941,1980,estimates,male,5yearly,15_24,5.19977478096933
941,1980,estimates,female,5yearly,15_49,16.6207704478621
941,1980,estimates,male,5yearly,15_49,16.9775825683355
941,1980,estimates,female,5yearly,15_59,21.7710218398326
941,1980,estimates,male,5yearly,15_59,22.5248203008443
941,1980,estimates,female,5yearly,15_64,25.1781670245437
941,1980,estimates,male,5yearly,15_64,25.9380479736342
941,1980,estimates,female,5yearly,20plus,37.957836612654
941,1980,estimates,male,5yearly,20plus,36.7269620776343
941,1980,estimates,female,5yearly,20_64,22.7096597235433
941,1980,estimates,male,5yearly,20_64,23.5045101666392
941,1980,estimates,female,5yearly,20_69,26.6487345592716
941,1980,estimates,male,5yearly,20_69,27.2423042763789
941,1980,estimates,female,5yearly,25plus,35.3446871546795
941,1980,estimates,male,5yearly,25plus,33.96072510366
941,1980,estimates,female,5yearly,25_69,24.0355851012971
