region,year,variant,gender,freq,agebroad,percentagetotaldeaths
911,1950,estimates,female,5yearly,0_4,49.0503971163998
911,1950,estimates,male,5yearly,0_4,53.0886601791028
911,1950,estimates,female,5yearly,0_14,57.6894665993155
911,1950,estimates,male,5yearly,0_14,61.1311380479401
911,1950,estimates,female,5yearly,0_19,60.2909847854629
911,1950,estimates,male,5yearly,0_19,63.7045338338299
911,1950,estimates,female,5yearly,0_24,63.0482212388575
911,1950,estimates,male,5yearly,0_24,66.7315388832875
911,1950,estimates,female,5yearly,5_14,8.63906948291572
911,1950,estimates,male,5yearly,5_14,8.04247786883731
911,1950,estimates,female,5yearly,15plus,42.3105334006845
911,1950,estimates,male,5yearly,15plus,38.8688619520599
911,1950,estimates,female,5yearly,15_24,5.35875463954194
911,1950,estimates,male,5yearly,15_24,5.60040083534744
911,1950,estimates,female,5yearly,15_49,18.8789248957995
911,1950,estimates,male,5yearly,15_49,18.9435770858531
911,1950,estimates,female,5yearly,15_59,24.1529370864989
911,1950,estimates,male,5yearly,15_59,24.3663023144545
911,1950,estimates,female,5yearly,15_64,27.3163159211349
911,1950,estimates,male,5yearly,15_64,27.2284658807392
911,1950,estimates,female,5yearly,20plus,39.7090152145371
911,1950,estimates,male,5yearly,20plus,36.2954661661701
911,1950,estimates,female,5yearly,20_64,24.7147977349875
911,1950,estimates,male,5yearly,20_64,24.6550700948493
911,1950,estimates,female,5yearly,20_69,28.2710879869812
911,1950,estimates,male,5yearly,20_69,27.6315600339232
911,1950,estimates,female,5yearly,25plus,36.9517787611425
911,1950,estimates,male,5yearly,25plus,33.2684611167125
911,1950,estimates,female,5yearly,25_69,25.5138515335866
911,1950,estimates,male,5yearly,25_69,24.6045549844656
911,1950,estimates,female,5yearly,40plus,28.4598033139547
911,1950,estimates,male,5yearly,40plus,25.129573311594
911,1950,estimates,female,5yearly,50plus,23.431608504885
911,1950,estimates,male,5yearly,50plus,19.9252848662068
911,1950,estimates,female,5yearly,60plus,18.1575963141856
911,1950,estimates,male,5yearly,60plus,14.5025596376054
911,1950,estimates,female,5yearly,65plus,14.9942174795496
911,1950,estimates,male,5yearly,65plus,11.6403960713208
911,1950,estimates,female,5yearly,70plus,11.437927227556
911,1950,estimates,male,5yearly,70plus,8.66390613224692
911,1950,estimates,female,5yearly,80plus,4.28136849948549
911,1950,estimates,male,5yearly,80plus,3.07315655782645
911,1950,estimates,female,5yearly,90plus,0.449370672149035
911,1950,estimates,male,5yearly,90plus,0.243437655934601
911,1955,estimates,female,5yearly,0_4,49.9130703190425
911,1955,estimates,male,5yearly,0_4,53.8731629624267
911,1955,estimates,female,5yearly,0_14,58.6842414640854
911,1955,estimates,male,5yearly,0_14,62.0838122515121
911,1955,estimates,female,5yearly,0_19,61.2726588156329
911,1955,estimates,male,5yearly,0_19,64.6788958981464
911,1955,estimates,female,5yearly,0_24,64.0142194895464
911,1955,estimates,male,5yearly,0_24,67.7422202035208
911,1955,estimates,female,5yearly,5_14,8.77117114504283
911,1955,estimates,male,5yearly,5_14,8.21064928908543
911,1955,estimates,female,5yearly,15plus,41.3157585359146
911,1955,estimates,male,5yearly,15plus,37.9161877484879
911,1955,estimates,female,5yearly,15_24,5.32997802546105
911,1955,estimates,male,5yearly,15_24,5.65840795200868
911,1955,estimates,female,5yearly,15_49,18.8870204172107
911,1955,estimates,male,5yearly,15_49,19.0839679515723
911,1955,estimates,female,5yearly,15_59,24.183593828899
911,1955,estimates,male,5yearly,15_59,24.5220652770023
911,1955,estimates,female,5yearly,15_64,27.3983606362103
911,1955,estimates,male,5yearly,15_64,27.4330117846103
911,1955,estimates,female,5yearly,20plus,38.7273411843671
911,1955,estimates,male,5yearly,20plus,35.3211041018536
911,1955,estimates,female,5yearly,20_64,24.8099432846627
911,1955,estimates,male,5yearly,20_64,24.837928137976
911,1955,estimates,female,5yearly,20_69,28.3522306772436
911,1955,estimates,male,5yearly,20_69,27.7910227510515
911,1955,estimates,female,5yearly,25plus,35.9857805104536
911,1955,estimates,male,5yearly,25plus,32.2577797964792
911,1955,estimates,female,5yearly,25_69,25.6106700033301
911,1955,estimates,male,5yearly,25_69,24.727698445677
911,1955,estimates,female,5yearly,40plus,27.4992477488139
911,1955,estimates,male,5yearly,40plus,24.0643864376322
911,1955,estimates,female,5yearly,50plus,22.4287381187039
911,1955,estimates,male,5yearly,50plus,18.8322197969155
911,1955,estimates,female,5yearly,60plus,17.1321647070156
911,1955,estimates,male,5yearly,60plus,13.3941224714856
911,1955,estimates,female,5yearly,65plus,13.9173978997043
911,1955,estimates,male,5yearly,65plus,10.4831759638776
911,1955,estimates,female,5yearly,70plus,10.3751105071235
911,1955,estimates,male,5yearly,70plus,7.53008135080215
911,1955,estimates,female,5yearly,80plus,3.68310467141513
911,1955,estimates,male,5yearly,80plus,2.39748341100155
911,1955,estimates,female,5yearly,90plus,0.414942272166292
911,1955,estimates,male,5yearly,90plus,0.219070976417887
911,1960,estimates,female,5yearly,0_4,50.2621570553927
911,1960,estimates,male,5yearly,0_4,54.0946158392407
911,1960,estimates,female,5yearly,0_14,59.2216859277054
911,1960,estimates,male,5yearly,0_14,62.49487639434
911,1960,estimates,female,5yearly,0_19,61.7803387883385
911,1960,estimates,male,5yearly,0_19,65.0841073181361
911,1960,estimates,female,5yearly,0_24,64.4880695716711
911,1960,estimates,male,5yearly,0_24,68.1429883368104
911,1960,estimates,female,5yearly,5_14,8.95952887231261
911,1960,estimates,male,5yearly,5_14,8.40026055509934
911,1960,estimates,female,5yearly,15plus,40.7783140722947
911,1960,estimates,male,5yearly,15plus,37.5051236056599
911,1960,estimates,female,5yearly,15_24,5.2663836439658
911,1960,estimates,male,5yearly,15_24,5.64811194247034
911,1960,estimates,female,5yearly,15_49,18.7037770848333
911,1960,estimates,male,5yearly,15_49,19.0283049438019
911,1960,estimates,female,5yearly,15_59,23.9990288468988
911,1960,estimates,male,5yearly,15_59,24.4640201425506
911,1960,estimates,female,5yearly,15_64,27.2147398143657
911,1960,estimates,male,5yearly,15_64,27.3733319686107
911,1960,estimates,female,5yearly,20plus,38.2196612116615
911,1960,estimates,male,5yearly,20plus,34.9158926818638
911,1960,estimates,female,5yearly,20_64,24.6560869537326
911,1960,estimates,male,5yearly,20_64,24.7841010448146
911,1960,estimates,female,5yearly,20_69,28.2537453299034
911,1960,estimates,male,5yearly,20_69,27.7878428688607
911,1960,estimates,female,5yearly,25plus,35.5119304283289
911,1960,estimates,male,5yearly,25plus,31.8570116631896
911,1960,estimates,female,5yearly,25_69,25.5460145465707
911,1960,estimates,male,5yearly,25_69,24.7289618501865
911,1960,estimates,female,5yearly,40plus,27.1348466806846
911,1960,estimates,male,5yearly,40plus,23.6816944949009
911,1960,estimates,female,5yearly,50plus,22.0745369874614
911,1960,estimates,male,5yearly,50plus,18.4768186618581
911,1960,estimates,female,5yearly,60plus,16.7792852253959
911,1960,estimates,male,5yearly,60plus,13.0411034631093
911,1960,estimates,female,5yearly,65plus,13.563574257929
911,1960,estimates,male,5yearly,65plus,10.1317916370492
911,1960,estimates,female,5yearly,70plus,9.96591588175816
911,1960,estimates,male,5yearly,70plus,7.12804981300313
911,1960,estimates,female,5yearly,80plus,3.37233901336174
911,1960,estimates,male,5yearly,80plus,2.10580782221878
911,1960,estimates,female,5yearly,90plus,0.369561258886816
911,1960,estimates,male,5yearly,90plus,0.176313352882827
911,1965,estimates,female,5yearly,0_4,50.3550478832943
911,1965,estimates,male,5yearly,0_4,54.0266862142461
911,1965,estimates,female,5yearly,0_14,59.3638181064552
911,1965,estimates,male,5yearly,0_14,62.477888969091
911,1965,estimates,female,5yearly,0_19,61.9571949948353
911,1965,estimates,male,5yearly,0_19,65.1227787470319
911,1965,estimates,female,5yearly,0_24,64.616928946248
911,1965,estimates,male,5yearly,0_24,68.1592631256418
911,1965,estimates,female,5yearly,5_14,9.00877022316087
911,1965,estimates,male,5yearly,5_14,8.45120275484491
911,1965,estimates,female,5yearly,15plus,40.6361818935449
911,1965,estimates,male,5yearly,15plus,37.522111030909
911,1965,estimates,female,5yearly,15_24,5.25311083979281
911,1965,estimates,male,5yearly,15_24,5.68137415655081
911,1965,estimates,female,5yearly,15_49,18.4668134793189
911,1965,estimates,male,5yearly,15_49,18.944583240433
911,1965,estimates,female,5yearly,15_59,23.7609980252664
911,1965,estimates,male,5yearly,15_59,24.374958222881
911,1965,estimates,female,5yearly,15_64,26.9654050365575
911,1965,estimates,male,5yearly,15_64,27.2913039440741
911,1965,estimates,female,5yearly,20plus,38.0428050051648
911,1965,estimates,male,5yearly,20plus,34.8772212529681
911,1965,estimates,female,5yearly,20_64,24.3720281481774
911,1965,estimates,male,5yearly,20_64,24.6464141661332
911,1965,estimates,female,5yearly,20_69,27.9876421718874
911,1965,estimates,male,5yearly,20_69,27.670651400055
911,1965,estimates,female,5yearly,25plus,35.383071053752
911,1965,estimates,male,5yearly,25plus,31.8407368743582
911,1965,estimates,female,5yearly,25_69,25.3279082204746
911,1965,estimates,male,5yearly,25_69,24.6341670214451
911,1965,estimates,female,5yearly,40plus,27.1844021426
911,1965,estimates,male,5yearly,40plus,23.7270259491425
911,1965,estimates,female,5yearly,50plus,22.169368414226
911,1965,estimates,male,5yearly,50plus,18.577527790476
911,1965,estimates,female,5yearly,60plus,16.8751838682784
911,1965,estimates,male,5yearly,60plus,13.147152808028
911,1965,estimates,female,5yearly,65plus,13.6707768569874
911,1965,estimates,male,5yearly,65plus,10.2308070868349
911,1965,estimates,female,5yearly,70plus,10.0551628332774
911,1965,estimates,male,5yearly,70plus,7.20656985291314
911,1965,estimates,female,5yearly,80plus,3.30624536510953
911,1965,estimates,male,5yearly,80plus,2.05272014466884
911,1965,estimates,female,5yearly,90plus,0.341889258896875
911,1965,estimates,male,5yearly,90plus,0.153874381979022
911,1970,estimates,female,5yearly,0_4,50.3340728168471
911,1970,estimates,male,5yearly,0_4,53.8283664386064
911,1970,estimates,female,5yearly,0_14,59.2748020655129
911,1970,estimates,male,5yearly,0_14,62.2345236818527
911,1970,estimates,female,5yearly,0_19,61.8994959539945
911,1970,estimates,male,5yearly,0_19,64.9357840734931
911,1970,estimates,female,5yearly,0_24,64.5735637569363
911,1970,estimates,male,5yearly,0_24,68.01808018328
911,1970,estimates,female,5yearly,5_14,8.94072924866585
911,1970,estimates,male,5yearly,5_14,8.40615724324631
911,1970,estimates,female,5yearly,15plus,40.7251979344871
911,1970,estimates,male,5yearly,15plus,37.7654763181473
911,1970,estimates,female,5yearly,15_24,5.29876169142339
911,1970,estimates,male,5yearly,15_24,5.78355650142728
911,1970,estimates,female,5yearly,15_49,18.1669450419273
911,1970,estimates,male,5yearly,15_49,18.8465701017277
911,1970,estimates,female,5yearly,15_59,23.4393319713874
911,1970,estimates,male,5yearly,15_59,24.2487917988877
911,1970,estimates,female,5yearly,15_64,26.6489514681876
911,1970,estimates,male,5yearly,15_64,27.1876974769522
911,1970,estimates,female,5yearly,20plus,38.1005040460055
911,1970,estimates,male,5yearly,20plus,35.0642159265068
911,1970,estimates,female,5yearly,20_64,24.024257579706
911,1970,estimates,male,5yearly,20_64,24.4864370853117
911,1970,estimates,female,5yearly,20_69,27.6544330078796
911,1970,estimates,male,5yearly,20_69,27.5485235186371
911,1970,estimates,female,5yearly,25plus,35.4264362430637
