variant,region,year,gender,oldagedependencyratio2069
estimates,5500,1950,male,6.562
estimates,5500,1951,male,6.675
estimates,5500,1952,male,6.768
estimates,5500,1953,male,6.833
estimates,5500,1954,male,6.861
estimates,5500,1955,male,6.843
estimates,5500,1956,male,6.948
estimates,5500,1957,male,6.997
estimates,5500,1958,male,6.987
estimates,5500,1959,male,6.92
estimates,5500,1960,male,6.806
estimates,5500,1961,male,6.818
estimates,5500,1962,male,6.785
estimates,5500,1963,male,6.72
estimates,5500,1964,male,6.633
estimates,5500,1965,male,6.525
estimates,5500,1966,male,6.537
estimates,5500,1967,male,6.511
estimates,5500,1968,male,6.445
estimates,5500,1969,male,6.342
estimates,5500,1970,male,6.21
estimates,5500,1971,male,6.27
estimates,5500,1972,male,6.286
estimates,5500,1973,male,6.259
estimates,5500,1974,male,6.181
estimates,5500,1975,male,6.051
estimates,5500,1976,male,6.027
estimates,5500,1977,male,5.949
estimates,5500,1978,male,5.831
estimates,5500,1979,male,5.688
estimates,5500,1980,male,5.53
estimates,5500,1981,male,5.451
estimates,5500,1982,male,5.355
estimates,5500,1983,male,5.227
estimates,5500,1984,male,5.051
estimates,5500,1985,male,4.823
estimates,5500,1986,male,4.659
estimates,5500,1987,male,4.466
estimates,5500,1988,male,4.262
estimates,5500,1989,male,4.06
estimates,5500,1990,male,3.871
estimates,5500,1991,male,3.805
estimates,5500,1992,male,3.728
estimates,5500,1993,male,3.668
estimates,5500,1994,male,3.668
estimates,5500,1995,male,3.741
estimates,5500,1996,male,3.965
estimates,5500,1997,male,4.229
estimates,5500,1998,male,4.474
estimates,5500,1999,male,4.634
estimates,5500,2000,male,4.681
estimates,5500,2001,male,4.757
estimates,5500,2002,male,4.75
estimates,5500,2003,male,4.709
estimates,5500,2004,male,4.689
estimates,5500,2005,male,4.702
estimates,5500,2006,male,4.8
estimates,5500,2007,male,4.905
estimates,5500,2008,male,4.975
estimates,5500,2009,male,4.963
estimates,5500,2010,male,4.856
estimates,5500,2011,male,4.797
estimates,5500,2012,male,4.686
estimates,5500,2013,male,4.548
estimates,5500,2014,male,4.402
estimates,5500,2015,male,4.252
medium_variant,5500,2015,male,4.252
medium_variant,5500,2016,male,4.145
medium_variant,5500,2017,male,4.026
medium_variant,5500,2018,male,3.919
medium_variant,5500,2019,male,3.857
medium_variant,5500,2020,male,3.854
medium_variant,5500,2021,male,4.006
medium_variant,5500,2022,male,4.192
medium_variant,5500,2023,male,4.395
medium_variant,5500,2024,male,4.595
medium_variant,5500,2025,male,4.784
medium_variant,5500,2026,male,5.055
medium_variant,5500,2027,male,5.302
medium_variant,5500,2028,male,5.531
medium_variant,5500,2029,male,5.752
medium_variant,5500,2030,male,5.97
medium_variant,5500,2031,male,6.266
medium_variant,5500,2032,male,6.544
medium_variant,5500,2033,male,6.788
medium_variant,5500,2034,male,6.978
medium_variant,5500,2035,male,7.111
medium_variant,5500,2036,male,7.283
medium_variant,5500,2037,male,7.401
medium_variant,5500,2038,male,7.486
medium_variant,5500,2039,male,7.555
medium_variant,5500,2040,male,7.62
medium_variant,5500,2041,male,7.781
medium_variant,5500,2042,male,7.93
medium_variant,5500,2043,male,8.065
medium_variant,5500,2044,male,8.18
medium_variant,5500,2045,male,8.279
medium_variant,5500,2046,male,8.487
medium_variant,5500,2047,male,8.676
medium_variant,5500,2048,male,8.852
medium_variant,5500,2049,male,9.022
medium_variant,5500,2050,male,9.194
medium_variant,5500,2051,male,9.496
medium_variant,5500,2052,male,9.781
medium_variant,5500,2053,male,10.065
medium_variant,5500,2054,male,10.372
medium_variant,5500,2055,male,10.714
medium_variant,5500,2056,male,11.207
medium_variant,5500,2057,male,11.706
medium_variant,5500,2058,male,12.193
medium_variant,5500,2059,male,12.651
medium_variant,5500,2060,male,13.069
medium_variant,5500,2061,male,13.566
medium_variant,5500,2062,male,14.013
medium_variant,5500,2063,male,14.394
medium_variant,5500,2064,male,14.686
medium_variant,5500,2065,male,14.881
medium_variant,5500,2066,male,15.105
medium_variant,5500,2067,male,15.24
medium_variant,5500,2068,male,15.296
medium_variant,5500,2069,male,15.285
medium_variant,5500,2070,male,15.219
medium_variant,5500,2071,male,15.237
medium_variant,5500,2072,male,15.195
medium_variant,5500,2073,male,15.134
medium_variant,5500,2074,male,15.101
medium_variant,5500,2075,male,15.129
medium_variant,5500,2076,male,15.361
medium_variant,5500,2077,male,15.626
medium_variant,5500,2078,male,15.93
medium_variant,5500,2079,male,16.278
