variant,region,year,gender,oldagedependencyratio2069
estimates,1500,1950,male,3.28
estimates,1500,1951,male,3.31
estimates,1500,1952,male,3.303
estimates,1500,1953,male,3.256
estimates,1500,1954,male,3.165
estimates,1500,1955,male,3.031
estimates,1500,1956,male,3.067
estimates,1500,1957,male,3.068
estimates,1500,1958,male,3.034
estimates,1500,1959,male,2.968
estimates,1500,1960,male,2.872
estimates,1500,1961,male,2.921
estimates,1500,1962,male,2.941
estimates,1500,1963,male,2.932
estimates,1500,1964,male,2.895
estimates,1500,1965,male,2.831
estimates,1500,1966,male,2.886
estimates,1500,1967,male,2.916
estimates,1500,1968,male,2.924
estimates,1500,1969,male,2.913
estimates,1500,1970,male,2.886
estimates,1500,1971,male,2.969
estimates,1500,1972,male,3.031
estimates,1500,1973,male,3.07
estimates,1500,1974,male,3.084
estimates,1500,1975,male,3.074
estimates,1500,1976,male,3.162
estimates,1500,1977,male,3.224
estimates,1500,1978,male,3.263
estimates,1500,1979,male,3.282
estimates,1500,1980,male,3.287
estimates,1500,1981,male,3.359
estimates,1500,1982,male,3.407
estimates,1500,1983,male,3.431
estimates,1500,1984,male,3.428
estimates,1500,1985,male,3.399
estimates,1500,1986,male,3.477
estimates,1500,1987,male,3.534
estimates,1500,1988,male,3.571
estimates,1500,1989,male,3.59
estimates,1500,1990,male,3.593
estimates,1500,1991,male,3.653
estimates,1500,1992,male,3.692
estimates,1500,1993,male,3.71
estimates,1500,1994,male,3.709
estimates,1500,1995,male,3.69
estimates,1500,1996,male,3.726
estimates,1500,1997,male,3.735
estimates,1500,1998,male,3.723
estimates,1500,1999,male,3.694
estimates,1500,2000,male,3.654
estimates,1500,2001,male,3.7
estimates,1500,2002,male,3.732
estimates,1500,2003,male,3.749
estimates,1500,2004,male,3.752
estimates,1500,2005,male,3.743
estimates,1500,2006,male,3.8
estimates,1500,2007,male,3.838
estimates,1500,2008,male,3.861
estimates,1500,2009,male,3.872
estimates,1500,2010,male,3.874
estimates,1500,2011,male,3.915
estimates,1500,2012,male,3.939
estimates,1500,2013,male,3.947
estimates,1500,2014,male,3.939
estimates,1500,2015,male,3.916
medium_variant,1500,2015,male,3.916
medium_variant,1500,2016,male,3.94
medium_variant,1500,2017,male,3.947
medium_variant,1500,2018,male,3.938
medium_variant,1500,2019,male,3.914
medium_variant,1500,2020,male,3.879
medium_variant,1500,2021,male,3.89
medium_variant,1500,2022,male,3.884
medium_variant,1500,2023,male,3.87
medium_variant,1500,2024,male,3.853
medium_variant,1500,2025,male,3.838
medium_variant,1500,2026,male,3.877
medium_variant,1500,2027,male,3.909
medium_variant,1500,2028,male,3.932
medium_variant,1500,2029,male,3.946
medium_variant,1500,2030,male,3.949
medium_variant,1500,2031,male,3.992
medium_variant,1500,2032,male,4.021
medium_variant,1500,2033,male,4.043
medium_variant,1500,2034,male,4.061
medium_variant,1500,2035,male,4.08
medium_variant,1500,2036,male,4.142
medium_variant,1500,2037,male,4.196
medium_variant,1500,2038,male,4.246
medium_variant,1500,2039,male,4.292
medium_variant,1500,2040,male,4.339
medium_variant,1500,2041,male,4.427
medium_variant,1500,2042,male,4.508
medium_variant,1500,2043,male,4.582
medium_variant,1500,2044,male,4.649
medium_variant,1500,2045,male,4.71
medium_variant,1500,2046,male,4.804
medium_variant,1500,2047,male,4.886
medium_variant,1500,2048,male,4.962
medium_variant,1500,2049,male,5.038
medium_variant,1500,2050,male,5.118
medium_variant,1500,2051,male,5.237
medium_variant,1500,2052,male,5.351
medium_variant,1500,2053,male,5.462
medium_variant,1500,2054,male,5.568
medium_variant,1500,2055,male,5.672
medium_variant,1500,2056,male,5.809
medium_variant,1500,2057,male,5.936
medium_variant,1500,2058,male,6.059
medium_variant,1500,2059,male,6.181
medium_variant,1500,2060,male,6.305
medium_variant,1500,2061,male,6.465
medium_variant,1500,2062,male,6.618
medium_variant,1500,2063,male,6.769
medium_variant,1500,2064,male,6.923
medium_variant,1500,2065,male,7.083
medium_variant,1500,2066,male,7.282
medium_variant,1500,2067,male,7.477
medium_variant,1500,2068,male,7.67
medium_variant,1500,2069,male,7.862
medium_variant,1500,2070,male,8.056
medium_variant,1500,2071,male,8.283
medium_variant,1500,2072,male,8.501
medium_variant,1500,2073,male,8.713
medium_variant,1500,2074,male,8.924
medium_variant,1500,2075,male,9.136
medium_variant,1500,2076,male,9.379
medium_variant,1500,2077,male,9.612
medium_variant,1500,2078,male,9.838
medium_variant,1500,2079,male,10.059
medium_variant,1500,2080,male,10.279
medium_variant,1500,2081,male,10.529
medium_variant,1500,2082,male,10.766
medium_variant,1500,2083,male,10.994
medium_variant,1500,2084,male,11.218
medium_variant,1500,2085,male,11.441
medium_variant,1500,2086,male,11.695
medium_variant,1500,2087,male,11.936
medium_variant,1500,2088,male,12.169
medium_variant,1500,2089,male,12.397
medium_variant,1500,2090,male,12.626
medium_variant,1500,2091,male,12.89
medium_variant,1500,2092,male,13.141
medium_variant,1500,2093,male,13.383
medium_variant,1500,2094,male,13.622
medium_variant,1500,2095,male,13.863
medium_variant,1500,2096,male,14.142
medium_variant,1500,2097,male,14.406
medium_variant,1500,2098,male,14.664
medium_variant,1500,2099,male,14.918
medium_variant,1500,2100,male,15.176
estimates,1500,1950,female,3.891
estimates,1500,1951,female,3.92
estimates,1500,1952,female,3.919
estimates,1500,1953,female,3.883
estimates,1500,1954,female,3.808
estimates,1500,1955,female,3.695
estimates,1500,1956,female,3.745
estimates,1500,1957,female,3.759
estimates,1500,1958,female,3.741
estimates,1500,1959,female,3.695
estimates,1500,1960,female,3.624
estimates,1500,1961,female,3.686
estimates,1500,1962,female,3.72
estimates,1500,1963,female,3.729
estimates,1500,1964,female,3.711
estimates,1500,1965,female,3.671
estimates,1500,1966,female,3.743
estimates,1500,1967,female,3.788
estimates,1500,1968,female,3.809
estimates,1500,1969,female,3.811
estimates,1500,1970,female,3.796
estimates,1500,1971,female,3.884
estimates,1500,1972,female,3.95
estimates,1500,1973,female,3.993
estimates,1500,1974,female,4.013
estimates,1500,1975,female,4.01
estimates,1500,1976,female,4.101
estimates,1500,1977,female,4.164
estimates,1500,1978,female,4.201
estimates,1500,1979,female,4.215
estimates,1500,1980,female,4.213
estimates,1500,1981,female,4.285
estimates,1500,1982,female,4.332
estimates,1500,1983,female,4.356
estimates,1500,1984,female,4.356
estimates,1500,1985,female,4.333
estimates,1500,1986,female,4.397
estimates,1500,1987,female,4.435
estimates,1500,1988,female,4.453
estimates,1500,1989,female,4.455
estimates,1500,1990,female,4.446
estimates,1500,1991,female,4.509
estimates,1500,1992,female,4.554
estimates,1500,1993,female,4.58
estimates,1500,1994,female,4.589
estimates,1500,1995,female,4.582
estimates,1500,1996,female,4.646
