variant,region,year,gender,oldagedependencyratio2069
estimates,1517,1950,male,3.764
estimates,1517,1951,male,3.803
estimates,1517,1952,male,3.806
estimates,1517,1953,male,3.772
estimates,1517,1954,male,3.701
estimates,1517,1955,male,3.595
estimates,1517,1956,male,3.65
estimates,1517,1957,male,3.668
estimates,1517,1958,male,3.647
estimates,1517,1959,male,3.589
estimates,1517,1960,male,3.496
estimates,1517,1961,male,3.58
estimates,1517,1962,male,3.632
estimates,1517,1963,male,3.651
estimates,1517,1964,male,3.638
estimates,1517,1965,male,3.592
estimates,1517,1966,male,3.704
estimates,1517,1967,male,3.792
estimates,1517,1968,male,3.854
estimates,1517,1969,male,3.89
estimates,1517,1970,male,3.9
estimates,1517,1971,male,3.996
estimates,1517,1972,male,4.061
estimates,1517,1973,male,4.102
estimates,1517,1974,male,4.124
estimates,1517,1975,male,4.132
estimates,1517,1976,male,4.223
estimates,1517,1977,male,4.293
estimates,1517,1978,male,4.344
estimates,1517,1979,male,4.377
estimates,1517,1980,male,4.395
estimates,1517,1981,male,4.49
estimates,1517,1982,male,4.561
estimates,1517,1983,male,4.607
estimates,1517,1984,male,4.625
estimates,1517,1985,male,4.615
estimates,1517,1986,male,4.675
estimates,1517,1987,male,4.709
estimates,1517,1988,male,4.72
estimates,1517,1989,male,4.715
estimates,1517,1990,male,4.697
estimates,1517,1991,male,4.76
estimates,1517,1992,male,4.8
estimates,1517,1993,male,4.827
estimates,1517,1994,male,4.851
estimates,1517,1995,male,4.877
estimates,1517,1996,male,4.995
estimates,1517,1997,male,5.102
estimates,1517,1998,male,5.193
estimates,1517,1999,male,5.261
estimates,1517,2000,male,5.306
estimates,1517,2001,male,5.428
estimates,1517,2002,male,5.522
estimates,1517,2003,male,5.595
estimates,1517,2004,male,5.651
estimates,1517,2005,male,5.695
estimates,1517,2006,male,5.81
estimates,1517,2007,male,5.905
estimates,1517,2008,male,5.978
estimates,1517,2009,male,6.022
estimates,1517,2010,male,6.038
estimates,1517,2011,male,6.111
estimates,1517,2012,male,6.159
estimates,1517,2013,male,6.194
estimates,1517,2014,male,6.225
estimates,1517,2015,male,6.261
medium_variant,1517,2015,male,6.261
medium_variant,1517,2016,male,6.373
medium_variant,1517,2017,male,6.476
medium_variant,1517,2018,male,6.584
medium_variant,1517,2019,male,6.718
medium_variant,1517,2020,male,6.889
medium_variant,1517,2021,male,7.165
medium_variant,1517,2022,male,7.461
medium_variant,1517,2023,male,7.76
medium_variant,1517,2024,male,8.035
medium_variant,1517,2025,male,8.278
medium_variant,1517,2026,male,8.561
medium_variant,1517,2027,male,8.806
medium_variant,1517,2028,male,9.03
medium_variant,1517,2029,male,9.255
medium_variant,1517,2030,male,9.492
medium_variant,1517,2031,male,9.805
medium_variant,1517,2032,male,10.111
medium_variant,1517,2033,male,10.414
medium_variant,1517,2034,male,10.717
medium_variant,1517,2035,male,11.024
medium_variant,1517,2036,male,11.399
medium_variant,1517,2037,male,11.763
medium_variant,1517,2038,male,12.116
medium_variant,1517,2039,male,12.453
medium_variant,1517,2040,male,12.773
medium_variant,1517,2041,male,13.147
medium_variant,1517,2042,male,13.496
medium_variant,1517,2043,male,13.815
medium_variant,1517,2044,male,14.098
medium_variant,1517,2045,male,14.344
medium_variant,1517,2046,male,14.635
medium_variant,1517,2047,male,14.878
medium_variant,1517,2048,male,15.091
medium_variant,1517,2049,male,15.298
medium_variant,1517,2050,male,15.516
medium_variant,1517,2051,male,15.823
medium_variant,1517,2052,male,16.115
medium_variant,1517,2053,male,16.41
medium_variant,1517,2054,male,16.729
medium_variant,1517,2055,male,17.084
medium_variant,1517,2056,male,17.557
medium_variant,1517,2057,male,18.044
medium_variant,1517,2058,male,18.525
medium_variant,1517,2059,male,18.967
medium_variant,1517,2060,male,19.352
medium_variant,1517,2061,male,19.766
medium_variant,1517,2062,male,20.107
medium_variant,1517,2063,male,20.388
medium_variant,1517,2064,male,20.624
medium_variant,1517,2065,male,20.829
medium_variant,1517,2066,male,21.073
medium_variant,1517,2067,male,21.262
medium_variant,1517,2068,male,21.412
medium_variant,1517,2069,male,21.544
medium_variant,1517,2070,male,21.674
medium_variant,1517,2071,male,21.867
medium_variant,1517,2072,male,22.036
medium_variant,1517,2073,male,22.194
medium_variant,1517,2074,male,22.35
medium_variant,1517,2075,male,22.513
medium_variant,1517,2076,male,22.748
medium_variant,1517,2077,male,22.966
medium_variant,1517,2078,male,23.176
