variant,region,year,gender,oldagedependencyratio2069
estimates,911,1950,male,4.246
estimates,911,1951,male,4.181
estimates,911,1952,male,4.078
estimates,911,1953,male,3.937
estimates,911,1954,male,3.76
estimates,911,1955,male,3.55
estimates,911,1956,male,3.548
estimates,911,1957,male,3.513
estimates,911,1958,male,3.449
estimates,911,1959,male,3.361
estimates,911,1960,male,3.255
estimates,911,1961,male,3.301
estimates,911,1962,male,3.323
estimates,911,1963,male,3.318
estimates,911,1964,male,3.289
estimates,911,1965,male,3.237
estimates,911,1966,male,3.306
estimates,911,1967,male,3.349
estimates,911,1968,male,3.367
estimates,911,1969,male,3.357
estimates,911,1970,male,3.323
estimates,911,1971,male,3.388
estimates,911,1972,male,3.425
estimates,911,1973,male,3.437
estimates,911,1974,male,3.427
estimates,911,1975,male,3.398
estimates,911,1976,male,3.462
estimates,911,1977,male,3.501
estimates,911,1978,male,3.519
estimates,911,1979,male,3.516
estimates,911,1980,male,3.493
estimates,911,1981,male,3.552
estimates,911,1982,male,3.587
estimates,911,1983,male,3.6
estimates,911,1984,male,3.593
estimates,911,1985,male,3.568
estimates,911,1986,male,3.622
estimates,911,1987,male,3.652
estimates,911,1988,male,3.661
estimates,911,1989,male,3.649
estimates,911,1990,male,3.619
estimates,911,1991,male,3.655
estimates,911,1992,male,3.668
estimates,911,1993,male,3.662
estimates,911,1994,male,3.64
estimates,911,1995,male,3.606
estimates,911,1996,male,3.641
estimates,911,1997,male,3.653
estimates,911,1998,male,3.643
estimates,911,1999,male,3.613
estimates,911,2000,male,3.565
estimates,911,2001,male,3.599
estimates,911,2002,male,3.612
estimates,911,2003,male,3.607
estimates,911,2004,male,3.586
estimates,911,2005,male,3.552
estimates,911,2006,male,3.586
estimates,911,2007,male,3.603
estimates,911,2008,male,3.604
estimates,911,2009,male,3.591
estimates,911,2010,male,3.567
estimates,911,2011,male,3.602
estimates,911,2012,male,3.621
estimates,911,2013,male,3.627
estimates,911,2014,male,3.619
estimates,911,2015,male,3.6
medium_variant,911,2015,male,3.6
medium_variant,911,2016,male,3.626
medium_variant,911,2017,male,3.636
medium_variant,911,2018,male,3.635
medium_variant,911,2019,male,3.628
medium_variant,911,2020,male,3.616
medium_variant,911,2021,male,3.65
medium_variant,911,2022,male,3.673
medium_variant,911,2023,male,3.686
medium_variant,911,2024,male,3.689
medium_variant,911,2025,male,3.682
medium_variant,911,2026,male,3.712
medium_variant,911,2027,male,3.729
medium_variant,911,2028,male,3.736
medium_variant,911,2029,male,3.737
medium_variant,911,2030,male,3.734
medium_variant,911,2031,male,3.767
medium_variant,911,2032,male,3.791
medium_variant,911,2033,male,3.808
medium_variant,911,2034,male,3.821
medium_variant,911,2035,male,3.832
medium_variant,911,2036,male,3.877
medium_variant,911,2037,male,3.913
medium_variant,911,2038,male,3.945
medium_variant,911,2039,male,3.973
medium_variant,911,2040,male,4.001
medium_variant,911,2041,male,4.059
medium_variant,911,2042,male,4.111
medium_variant,911,2043,male,4.158
medium_variant,911,2044,male,4.202
medium_variant,911,2045,male,4.247
medium_variant,911,2046,male,4.32
medium_variant,911,2047,male,4.387
medium_variant,911,2048,male,4.449
medium_variant,911,2049,male,4.508
medium_variant,911,2050,male,4.567
medium_variant,911,2051,male,4.654
medium_variant,911,2052,male,4.732
medium_variant,911,2053,male,4.806
medium_variant,911,2054,male,4.878
medium_variant,911,2055,male,4.949
medium_variant,911,2056,male,5.048
medium_variant,911,2057,male,5.139
medium_variant,911,2058,male,5.226
medium_variant,911,2059,male,5.309
medium_variant,911,2060,male,5.391
medium_variant,911,2061,male,5.501
medium_variant,911,2062,male,5.603
medium_variant,911,2063,male,5.701
medium_variant,911,2064,male,5.795
medium_variant,911,2065,male,5.89
medium_variant,911,2066,male,6.013
medium_variant,911,2067,male,6.129
medium_variant,911,2068,male,6.243
medium_variant,911,2069,male,6.359
medium_variant,911,2070,male,6.481
medium_variant,911,2071,male,6.64
medium_variant,911,2072,male,6.794
medium_variant,911,2073,male,6.95
medium_variant,911,2074,male,7.11
medium_variant,911,2075,male,7.278
medium_variant,911,2076,male,7.484
medium_variant,911,2077,male,7.687
medium_variant,911,2078,male,7.889
medium_variant,911,2079,male,8.093
medium_variant,911,2080,male,8.3
medium_variant,911,2081,male,8.54
medium_variant,911,2082,male,8.772
medium_variant,911,2083,male,8.998
medium_variant,911,2084,male,9.221
medium_variant,911,2085,male,9.441
medium_variant,911,2086,male,9.689
medium_variant,911,2087,male,9.923
medium_variant,911,2088,male,10.15
medium_variant,911,2089,male,10.373
medium_variant,911,2090,male,10.595
medium_variant,911,2091,male,10.85
medium_variant,911,2092,male,11.092
medium_variant,911,2093,male,11.328
medium_variant,911,2094,male,11.561
medium_variant,911,2095,male,11.797
medium_variant,911,2096,male,12.069
medium_variant,911,2097,male,12.331
medium_variant,911,2098,male,12.586
medium_variant,911,2099,male,12.84
medium_variant,911,2100,male,13.096
estimates,911,1950,female,5.199
estimates,911,1951,female,5.147
estimates,911,1952,female,5.055
estimates,911,1953,female,4.924
estimates,911,1954,female,4.756
estimates,911,1955,female,4.558
estimates,911,1956,female,4.561
estimates,911,1957,female,4.528
estimates,911,1958,female,4.466
estimates,911,1959,female,4.379
estimates,911,1960,female,4.273
estimates,911,1961,female,4.323
estimates,911,1962,female,4.345
estimates,911,1963,female,4.34
estimates,911,1964,female,4.31
estimates,911,1965,female,4.257
estimates,911,1966,female,4.334
estimates,911,1967,female,4.383
estimates,911,1968,female,4.405
estimates,911,1969,female,4.399
estimates,911,1970,female,4.368
estimates,911,1971,female,4.445
estimates,911,1972,female,4.491
estimates,911,1973,female,4.509
estimates,911,1974,female,4.504
estimates,911,1975,female,4.478
estimates,911,1976,female,4.547
estimates,911,1977,female,4.59
estimates,911,1978,female,4.609
estimates,911,1979,female,4.606
estimates,911,1980,female,4.584
estimates,911,1981,female,4.649
estimates,911,1982,female,4.687
estimates,911,1983,female,4.702
estimates,911,1984,female,4.695
estimates,911,1985,female,4.669
estimates,911,1986,female,4.727
estimates,911,1987,female,4.76
estimates,911,1988,female,4.769
estimates,911,1989,female,4.757
estimates,911,1990,female,4.728
estimates,911,1991,female,4.765
estimates,911,1992,female,4.778
estimates,911,1993,female,4.771
estimates,911,1994,female,4.749
estimates,911,1995,female,4.714
estimates,911,1996,female,4.75
estimates,911,1997,female,4.76
estimates,911,1998,female,4.746
estimates,911,1999,female,4.708
estimates,911,2000,female,4.651
estimates,911,2001,female,4.679
estimates,911,2002,female,4.683
estimates,911,2003,female,4.666
estimates,911,2004,female,4.633
estimates,911,2005,female,4.587
estimates,911,2006,female,4.612
estimates,911,2007,female,4.617
estimates,911,2008,female,4.605
estimates,911,2009,female,4.58
estimates,911,2010,female,4.545
estimates,911,2011,female,4.569
estimates,911,2012,female,4.577
estimates,911,2013,female,4.572
