country,year,variant,age1yearinterval,population
192,1950,estimates,"Region, subregion, country or area *",Cuba
192,1950,estimates,0,161.598
192,1950,estimates,1,158.009
192,1950,estimates,2,154.841
192,1950,estimates,3,152.032
192,1950,estimates,4,149.517
192,1950,estimates,5,147.234
192,1950,estimates,6,145.117
192,1950,estimates,7,143.105
192,1950,estimates,8,141.132
192,1950,estimates,9,139.135
192,1950,estimates,10,137.212
192,1950,estimates,11,135.462
192,1950,estimates,12,133.011
192,1950,estimates,13,129.471
192,1950,estimates,14,125.264
192,1950,estimates,15,121.168
192,1950,estimates,16,116.989
192,1950,estimates,17,113.317
192,1950,estimates,18,110.511
192,1950,estimates,19,108.277
192,1950,estimates,20,105.986
192,1950,estimates,21,103.792
192,1950,estimates,22,101.512
192,1950,estimates,23,99.0
192,1950,estimates,24,96.394
192,1950,estimates,25,93.963
192,1950,estimates,26,91.639
192,1950,estimates,27,89.566
192,1950,estimates,28,87.838
192,1950,estimates,29,86.373
192,1950,estimates,30,84.942
192,1950,estimates,31,83.525
192,1950,estimates,32,82.359
192,1950,estimates,33,81.517
192,1950,estimates,34,80.859
192,1950,estimates,35,80.199
192,1950,estimates,36,79.602
192,1950,estimates,37,78.67
192,1950,estimates,38,77.194
192,1950,estimates,39,75.353
192,1950,estimates,40,73.475
192,1950,estimates,41,71.425
192,1950,estimates,42,69.559
192,1950,estimates,43,68.063
192,1950,estimates,44,66.717
192,1950,estimates,45,65.226
192,1950,estimates,46,63.788
192,1950,estimates,47,61.558
192,1950,estimates,48,58.13
192,1950,estimates,49,53.967
192,1950,estimates,50,49.968
192,1950,estimates,51,45.988
192,1950,estimates,52,42.401
192,1950,estimates,53,39.494
192,1950,estimates,54,37.125
192,1950,estimates,55,34.724
192,1950,estimates,56,32.24
192,1950,estimates,57,30.626
192,1950,estimates,58,30.248
192,1950,estimates,59,30.633
192,1950,estimates,60,31.011
192,1950,estimates,61,31.623
192,1950,estimates,62,31.454
192,1950,estimates,63,29.949
192,1950,estimates,64,27.596
192,1950,estimates,65,25.436
192,1950,estimates,66,23.259
192,1950,estimates,67,21.288
192,1950,estimates,68,19.739
192,1950,estimates,69,18.465
192,1950,estimates,70,17.11
192,1950,estimates,71,15.751
192,1950,estimates,72,14.424
192,1950,estimates,73,13.112
192,1950,estimates,74,11.835
192,1950,estimates,75,10.624
192,1950,estimates,76,9.468
192,1950,estimates,77,8.415
192,1950,estimates,78,7.491
192,1950,estimates,79,6.671
192,1950,estimates,80plus,37.232
192,1951,estimates,"Region, subregion, country or area *",Cuba
192,1951,estimates,0,167.251
192,1951,estimates,1,161.194
192,1951,estimates,2,157.486
192,1951,estimates,3,154.303
192,1951,estimates,4,151.56
192,1951,estimates,5,149.171
192,1951,estimates,6,147.077
192,1951,estimates,7,145.22
192,1951,estimates,8,143.381
192,1951,estimates,9,141.422
192,1951,estimates,10,139.337
192,1951,estimates,11,137.358
192,1951,estimates,12,135.559
192,1951,estimates,13,133.061
192,1951,estimates,14,129.489
192,1951,estimates,15,125.258
192,1951,estimates,16,121.13
192,1951,estimates,17,116.912
192,1951,estimates,18,113.208
192,1951,estimates,19,110.382
192,1951,estimates,20,108.138
192,1951,estimates,21,105.834
192,1951,estimates,22,103.629
192,1951,estimates,23,101.339
192,1951,estimates,24,98.821
192,1951,estimates,25,96.21
192,1951,estimates,26,93.774
192,1951,estimates,27,91.447
192,1951,estimates,28,89.37
192,1951,estimates,29,87.634
192,1951,estimates,30,86.16
192,1951,estimates,31,84.719
192,1951,estimates,32,83.294
192,1951,estimates,33,82.118
192,1951,estimates,34,81.263
192,1951,estimates,35,80.592
192,1951,estimates,36,79.918
192,1951,estimates,37,79.307
192,1951,estimates,38,78.361
192,1951,estimates,39,76.875
192,1951,estimates,40,75.025
192,1951,estimates,41,73.138
192,1951,estimates,42,71.081
192,1951,estimates,43,69.203
192,1951,estimates,44,67.689
192,1951,estimates,45,66.32
192,1951,estimates,46,64.808
192,1951,estimates,47,63.349
192,1951,estimates,48,61.106
192,1951,estimates,49,57.677
192,1951,estimates,50,53.521
192,1951,estimates,51,49.527
192,1951,estimates,52,45.55
