country,year,variant,age1yearinterval,population
498,1950,estimates,0,46.256
498,1950,estimates,1,42.049
498,1950,estimates,2,39.281
498,1950,estimates,3,37.769
498,1950,estimates,4,37.331
498,1950,estimates,5,37.784
498,1950,estimates,6,38.944
498,1950,estimates,7,40.63
498,1950,estimates,8,42.658
498,1950,estimates,9,44.846
498,1950,estimates,10,47.353
498,1950,estimates,11,50.336
498,1950,estimates,12,51.907
498,1950,estimates,13,51.199
498,1950,estimates,14,49.055
498,1950,estimates,15,47.095
498,1950,estimates,16,44.894
498,1950,estimates,17,43.488
498,1950,estimates,18,43.523
498,1950,estimates,19,44.426
498,1950,estimates,20,44.947
498,1950,estimates,21,45.3
498,1950,estimates,22,45.372
498,1950,estimates,23,44.967
498,1950,estimates,24,44.165
498,1950,estimates,25,43.5
498,1950,estimates,26,43.18
498,1950,estimates,27,41.653
498,1950,estimates,28,38.299
498,1950,estimates,29,33.97
498,1950,estimates,30,29.798
498,1950,estimates,31,25.155
498,1950,estimates,32,23
498,1950,estimates,33,24.792
498,1950,estimates,34,29
498,1950,estimates,35,32.828
498,1950,estimates,36,37.071
498,1950,estimates,37,39.341
498,1950,estimates,38,38.241
498,1950,estimates,39,35.028
498,1950,estimates,40,32.252
498,1950,estimates,41,29.281
498,1950,estimates,42,27.258
498,1950,estimates,43,26.971
498,1950,estimates,44,27.727
498,1950,estimates,45,28.125
498,1950,estimates,46,28.537
498,1950,estimates,47,28.271
498,1950,estimates,48,26.871
498,1950,estimates,49,24.77
498,1950,estimates,50,22.866
498,1950,estimates,51,20.993
498,1950,estimates,52,19.377
498,1950,estimates,53,18.225
498,1950,estimates,54,17.417
498,1950,estimates,55,16.56
498,1950,estimates,56,15.65
498,1950,estimates,57,15.166
498,1950,estimates,58,15.281
498,1950,estimates,59,15.765
498,1950,estimates,60,16.242
498,1950,estimates,61,16.82
498,1950,estimates,62,17.031
498,1950,estimates,63,16.613
498,1950,estimates,64,15.787
498,1950,estimates,65,15.032
498,1950,estimates,66,14.257
498,1950,estimates,67,13.515
498,1950,estimates,68,12.884
498,1950,estimates,69,12.314
498,1950,estimates,70,11.679
498,1950,estimates,71,10.995
498,1950,estimates,72,10.331
498,1950,estimates,73,9.706
498,1950,estimates,74,9.096
498,1950,estimates,75,8.489
498,1950,estimates,76,7.919
498,1950,estimates,77,7.226
498,1950,estimates,78,6.34
498,1950,estimates,79,5.352
498,1950,estimates,80plus,25.575
498,1951,estimates,0,56.842
498,1951,estimates,1,46.097
498,1951,estimates,2,42.135
498,1951,estimates,3,39.524
498,1951,estimates,4,38.096
498,1951,estimates,5,37.682
498,1951,estimates,6,38.099
498,1951,estimates,7,39.163
498,1951,estimates,8,40.785
498,1951,estimates,9,42.826
498,1951,estimates,10,45.072
498,1951,estimates,11,47.606
498,1951,estimates,12,50.603
498,1951,estimates,13,52.175
498,1951,estimates,14,51.453
498,1951,estimates,15,49.283
498,1951,estimates,16,47.298
498,1951,estimates,17,45.07
498,1951,estimates,18,43.643
498,1951,estimates,19,43.667
498,1951,estimates,20,44.565
498,1951,estimates,21,45.08
498,1951,estimates,22,45.426
498,1951,estimates,23,45.491
498,1951,estimates,24,45.083
498,1951,estimates,25,44.279
498,1951,estimates,26,43.611
498,1951,estimates,27,43.291
498,1951,estimates,28,41.757
498,1951,estimates,29,38.391
498,1951,estimates,30,34.044
498,1951,estimates,31,29.855
498,1951,estimates,32,25.194
498,1951,estimates,33,23.023
498,1951,estimates,34,24.804
498,1951,estimates,35,29.003
498,1951,estimates,36,32.821
498,1951,estimates,37,37.053
498,1951,estimates,38,39.309
498,1951,estimates,39,38.192
498,1951,estimates,40,34.959
498,1951,estimates,41,32.162
498,1951,estimates,42,29.172
498,1951,estimates,43,27.127
498,1951,estimates,44,26.813
498,1951,estimates,45,27.539
498,1951,estimates,46,27.907
498,1951,estimates,47,28.289
498,1951,estimates,48,28
498,1951,estimates,49,26.589
498,1951,estimates,50,24.484
498,1951,estimates,51,22.575
498,1951,estimates,52,20.696
498,1951,estimates,53,19.075
498,1951,estimates,54,17.916
498,1951,estimates,55,17.1
498,1951,estimates,56,16.236
498,1951,estimates,57,15.319
498,1951,estimates,58,14.818
498,1951,estimates,59,14.901
498,1951,estimates,60,15.344
498,1951,estimates,61,15.781
498,1951,estimates,62,16.317
498,1951,estimates,63,16.492
498,1951,estimates,64,16.05
498,1951,estimates,65,15.206
498,1951,estimates,66,14.434
498,1951,estimates,67,13.642
498,1951,estimates,68,12.886
498,1951,estimates,69,12.242
498,1951,estimates,70,11.662
498,1951,estimates,71,11.02
498,1951,estimates,72,10.335
498,1951,estimates,73,9.668
498,1951,estimates,74,9.034
498,1951,estimates,75,8.415
498,1951,estimates,76,7.802
498,1951,estimates,77,7.226
498,1951,estimates,78,6.548
498,1951,estimates,79,5.708
498,1951,estimates,80plus,26.56
498,1952,estimates,0,65.674
498,1952,estimates,1,55.304
498,1952,estimates,2,45.993
498,1952,estimates,3,42.27
498,1952,estimates,4,39.812
498,1952,estimates,5,38.465
498,1952,estimates,6,38.075
498,1952,estimates,7,38.458
498,1952,estimates,8,39.427
498,1952,estimates,9,40.986
498,1952,estimates,10,43.043
498,1952,estimates,11,45.35
498,1952,estimates,12,47.914
498,1952,estimates,13,50.927
498,1952,estimates,14,52.503
498,1952,estimates,15,51.765
498,1952,estimates,16,49.567
498,1952,estimates,17,47.556
498,1952,estimates,18,45.299
498,1952,estimates,19,43.849
498,1952,estimates,20,43.862
498,1952,estimates,21,44.757
498,1952,estimates,22,45.266
498,1952,estimates,23,45.604
498,1952,estimates,24,45.664
498,1952,estimates,25,45.252
498,1952,estimates,26,44.444
498,1952,estimates,27,43.774
498,1952,estimates,28,43.451
498,1952,estimates,29,41.911
498,1952,estimates,30,38.528
498,1952,estimates,31,34.159
498,1952,estimates,32,29.948
498,1952,estimates,33,25.263
498,1952,estimates,34,23.074
498,1952,estimates,35,24.845
498,1952,estimates,36,29.041
498,1952,estimates,37,32.853
498,1952,estimates,38,37.079
498,1952,estimates,39,39.324
498,1952,estimates,40,38.189
498,1952,estimates,41,34.931
498,1952,estimates,42,32.111
498,1952,estimates,43,29.099
498,1952,estimates,44,27.029
498,1952,estimates,45,26.687
498,1952,estimates,46,27.384
498,1952,estimates,47,27.724
