country,year,variant,age1yearinterval,population
630,1950,estimates,0,77.445
630,1950,estimates,1,75.34
630,1950,estimates,2,73.302
630,1950,estimates,3,71.322
630,1950,estimates,4,69.391
630,1950,estimates,5,67.497
630,1950,estimates,6,65.634
630,1950,estimates,7,63.79
630,1950,estimates,8,61.956
630,1950,estimates,9,60.123
630,1950,estimates,10,58.335
630,1950,estimates,11,56.634
630,1950,estimates,12,54.748
630,1950,estimates,13,52.561
630,1950,estimates,14,50.222
630,1950,estimates,15,47.948
630,1950,estimates,16,45.642
630,1950,estimates,17,43.741
630,1950,estimates,18,42.469
630,1950,estimates,19,41.6
630,1950,estimates,20,40.71
630,1950,estimates,21,39.914
630,1950,estimates,22,38.898
630,1950,estimates,23,37.472
630,1950,estimates,24,35.805
630,1950,estimates,25,34.284
630,1950,estimates,26,32.865
630,1950,estimates,27,31.483
630,1950,estimates,28,30.153
630,1950,estimates,29,28.914
630,1950,estimates,30,27.673
630,1950,estimates,31,26.313
630,1950,estimates,32,25.57
630,1950,estimates,33,25.76
630,1950,estimates,34,26.484
630,1950,estimates,35,27.141
630,1950,estimates,36,27.985
630,1950,estimates,37,27.924
630,1950,estimates,38,26.394
630,1950,estimates,39,23.957
630,1950,estimates,40,21.708
630,1950,estimates,41,19.397
630,1950,estimates,42,17.599
630,1950,estimates,43,16.699
630,1950,estimates,44,16.396
630,1950,estimates,45,15.957
630,1950,estimates,46,15.471
630,1950,estimates,47,15.155
630,1950,estimates,48,15.025
630,1950,estimates,49,14.991
630,1950,estimates,50,15.023
630,1950,estimates,51,15.215
630,1950,estimates,52,14.938
630,1950,estimates,53,13.902
630,1950,estimates,54,12.423
630,1950,estimates,55,11.032
630,1950,estimates,56,9.537
630,1950,estimates,57,8.621
630,1950,estimates,58,8.65
630,1950,estimates,59,9.26
630,1950,estimates,60,9.757
630,1950,estimates,61,10.323
630,1950,estimates,62,10.486
630,1950,estimates,63,9.953
630,1950,estimates,64,8.981
630,1950,estimates,65,8.124
630,1950,estimates,66,7.282
630,1950,estimates,67,6.527
630,1950,estimates,68,5.954
630,1950,estimates,69,5.513
630,1950,estimates,70,5.025
630,1950,estimates,71,4.484
630,1950,estimates,72,4.137
630,1950,estimates,73,4.075
630,1950,estimates,74,4.18
630,1950,estimates,75,4.279
630,1950,estimates,76,4.45
630,1950,estimates,77,4.352
630,1950,estimates,78,3.813
630,1950,estimates,79,3.007
630,1950,estimates,80plus,10.9
630,1951,estimates,0,74.765
630,1951,estimates,1,74.371
630,1951,estimates,2,72.493
630,1951,estimates,3,70.706
630,1951,estimates,4,68.985
630,1951,estimates,5,67.306
630,1951,estimates,6,65.678
630,1951,estimates,7,64.109
630,1951,estimates,8,62.413
630,1951,estimates,9,60.501
630,1951,estimates,10,58.448
630,1951,estimates,11,56.45
630,1951,estimates,12,54.512
630,1951,estimates,13,52.474
630,1951,estimates,14,50.289
630,1951,estimates,15,48.048
630,1951,estimates,16,45.85
630,1951,estimates,17,43.632
630,1951,estimates,18,41.766
630,1951,estimates,19,40.434
630,1951,estimates,20,39.452
630,1951,estimates,21,38.478
630,1951,estimates,22,37.606
630,1951,estimates,23,36.584
630,1951,estimates,24,35.261
630,1951,estimates,25,33.772
630,1951,estimates,26,32.411
630,1951,estimates,27,31.126
630,1951,estimates,28,29.951
630,1951,estimates,29,28.936
630,1951,estimates,30,28.059
630,1951,estimates,31,27.176
630,1951,estimates,32,26.232
630,1951,estimates,33,25.635
630,1951,estimates,34,25.548
630,1951,estimates,35,25.743
630,1951,estimates,36,25.909
630,1951,estimates,37,26.202
630,1951,estimates,38,25.883
630,1951,estimates,39,24.584
630,1951,estimates,40,22.68
630,1951,estimates,41,20.898
630,1951,estimates,42,19.073
630,1951,estimates,43,17.605
630,1951,estimates,44,16.761
630,1951,estimates,45,16.335
630,1951,estimates,46,15.821
630,1951,estimates,47,15.28
630,1951,estimates,48,14.874
630,1951,estimates,49,14.619
630,1951,estimates,50,14.449
