country,year,variant,age1yearinterval,population
32,1950,estimates,"Region, subregion, country or area *",Argentina
32,1950,estimates,0,413.113
32,1950,estimates,1,400.532
32,1950,estimates,2,388.678
32,1950,estimates,3,377.573
32,1950,estimates,4,367.237
32,1950,estimates,5,357.691
32,1950,estimates,6,348.957
32,1950,estimates,7,341.056
32,1950,estimates,8,334.009
32,1950,estimates,9,327.838
32,1950,estimates,10,322.385
32,1950,estimates,11,317.491
32,1950,estimates,12,314.074
32,1950,estimates,13,312.51
32,1950,estimates,14,312.285
32,1950,estimates,15,312.278
32,1950,estimates,16,312.44
32,1950,estimates,17,313.142
32,1950,estimates,18,314.365
32,1950,estimates,19,315.742
32,1950,estimates,20,317.055
32,1950,estimates,21,318.504
32,1950,estimates,22,318.145
32,1950,estimates,23,315.036
32,1950,estimates,24,310.02
32,1950,estimates,25,305.06
32,1950,estimates,26,299.97
32,1950,estimates,27,294.308
32,1950,estimates,28,288.117
32,1950,estimates,29,281.656
32,1950,estimates,30,274.978
32,1950,estimates,31,267.873
32,1950,estimates,32,262.164
32,1950,estimates,33,258.702
32,1950,estimates,34,256.643
32,1950,estimates,35,254.287
32,1950,estimates,36,251.962
32,1950,estimates,37,249.064
32,1950,estimates,38,245.117
32,1950,estimates,39,240.421
32,1950,estimates,40,235.782
32,1950,estimates,41,231.07
32,1950,estimates,42,225.94
32,1950,estimates,43,220.31
32,1950,estimates,44,214.279
32,1950,estimates,45,208.083
32,1950,estimates,46,201.743
32,1950,estimates,47,195.099
32,1950,estimates,48,188.12
32,1950,estimates,49,180.921
32,1950,estimates,50,173.662
32,1950,estimates,51,166.324
32,1950,estimates,52,159.159
32,1950,estimates,53,152.313
32,1950,estimates,54,145.709
32,1950,estimates,55,139.072
32,1950,estimates,56,132.402
32,1950,estimates,57,126.045
32,1950,estimates,58,120.128
32,1950,estimates,59,114.488
32,1950,estimates,60,108.899
32,1950,estimates,61,103.481
32,1950,estimates,62,97.695
32,1950,estimates,63,91.27
32,1950,estimates,64,84.493
32,1950,estimates,65,77.927
32,1950,estimates,66,71.472
32,1950,estimates,67,65.345
32,1950,estimates,68,59.715
32,1950,estimates,69,54.487
32,1950,estimates,70,49.4
32,1950,estimates,71,44.506
32,1950,estimates,72,39.919
32,1950,estimates,73,35.668
32,1950,estimates,74,31.735
32,1950,estimates,75,28.046
32,1950,estimates,76,24.585
32,1950,estimates,77,21.499
32,1950,estimates,78,18.843
32,1950,estimates,79,16.537
32,1950,estimates,80plus,81.687
32,1951,estimates,"Region, subregion, country or area *",Argentina
32,1951,estimates,0,420.752
32,1951,estimates,1,412.013
32,1951,estimates,2,400.159
32,1951,estimates,3,388.859
32,1951,estimates,4,378.157
32,1951,estimates,5,368.099
32,1951,estimates,6,358.709
32,1951,estimates,7,350.008
32,1951,estimates,8,342.157
32,1951,estimates,9,335.246
32,1951,estimates,10,329.253
32,1951,estimates,11,323.906
32,1951,estimates,12,319.071
32,1951,estimates,13,315.698
32,1951,estimates,14,314.172
32,1951,estimates,15,313.973
32,1951,estimates,16,313.973
32,1951,estimates,17,314.126
32,1951,estimates,18,314.791
32,1951,estimates,19,315.941
32,1951,estimates,20,317.22
32,1951,estimates,21,318.426
