country,year,variant,age1yearinterval,population
51,1950,estimates,0,47.763
51,1950,estimates,1,35.73
51,1950,estimates,2,27.083
51,1950,estimates,3,21.424
51,1950,estimates,4,18.356
51,1950,estimates,5,17.479
51,1950,estimates,6,18.395
51,1950,estimates,7,20.707
51,1950,estimates,8,24.016
51,1950,estimates,9,27.923
51,1950,estimates,10,32.708
51,1950,estimates,11,38.651
51,1950,estimates,12,41.964
51,1950,estimates,13,40.895
51,1950,estimates,14,37.078
51,1950,estimates,15,33.681
51,1950,estimates,16,29.806
51,1950,estimates,17,27.552
51,1950,estimates,18,28.198
51,1950,estimates,19,30.524
51,1950,estimates,20,32.247
51,1950,estimates,21,34.08
51,1950,estimates,22,34.134
51,1950,estimates,23,31.321
51,1950,estimates,24,26.723
51,1950,estimates,25,22.529
51,1950,estimates,26,18.327
51,1950,estimates,27,14.859
51,1950,estimates,28,12.724
51,1950,estimates,29,11.559
51,1950,estimates,30,10.26
51,1950,estimates,31,8.878
51,1950,estimates,32,8.437
51,1950,estimates,33,9.28
51,1950,estimates,34,10.945
51,1950,estimates,35,12.656
51,1950,estimates,36,14.609
51,1950,estimates,37,15.952
51,1950,estimates,38,16.193
51,1950,estimates,39,15.718
51,1950,estimates,40,15.392
51,1950,estimates,41,15.031
51,1950,estimates,42,14.71
51,1950,estimates,43,14.549
51,1950,estimates,44,14.454
51,1950,estimates,45,14.25
51,1950,estimates,46,14.022
51,1950,estimates,47,13.554
51,1950,estimates,48,12.74
51,1950,estimates,49,11.718
51,1950,estimates,50,10.75
51,1950,estimates,51,9.8
51,1950,estimates,52,9.001
51,1950,estimates,53,8.452
51,1950,estimates,54,8.107
51,1950,estimates,55,7.75
51,1950,estimates,56,7.335
51,1950,estimates,57,7.336
51,1950,estimates,58,7.938
51,1950,estimates,59,8.895
51,1950,estimates,60,9.816
51,1950,estimates,61,10.833
51,1950,estimates,62,11.367
51,1950,estimates,63,11.109
51,1950,estimates,64,10.339
51,1950,estimates,65,9.638
51,1950,estimates,66,8.881
51,1950,estimates,67,8.248
51,1950,estimates,68,7.885
51,1950,estimates,69,7.682
51,1950,estimates,70,7.391
51,1950,estimates,71,7.067
51,1950,estimates,72,6.691
51,1950,estimates,73,6.23
51,1950,estimates,74,5.714
51,1950,estimates,75,5.215
51,1950,estimates,76,4.73
51,1950,estimates,77,4.237
51,1950,estimates,78,3.738
51,1950,estimates,79,3.247
51,1951,estimates,0,44.47
51,1951,estimates,1,45.285
51,1951,estimates,2,35.048
51,1951,estimates,3,27.535
51,1951,estimates,4,22.456
51,1951,estimates,5,19.522
51,1951,estimates,6,18.338
51,1951,estimates,7,18.51
51,1951,estimates,8,20.276
51,1951,estimates,9,23.562
51,1951,estimates,10,27.76
51,1951,estimates,11,32.615
51,1951,estimates,12,38.512
51,1951,estimates,13,41.8
51,1951,estimates,14,40.738
51,1951,estimates,15,36.949
51,1951,estimates,16,33.577
51,1951,estimates,17,29.73
51,1951,estimates,18,27.489
51,1951,estimates,19,28.121
51,1951,estimates,20,30.417
51,1951,estimates,21,32.116
51,1951,estimates,22,33.923
51,1951,estimates,23,33.966
51,1951,estimates,24,31.168
51,1951,estimates,25,26.601
51,1951,estimates,26,22.434
51,1951,estimates,27,18.259
51,1951,estimates,28,14.813
51,1951,estimates,29,12.69
51,1951,estimates,30,11.529
51,1951,estimates,31,10.235
51,1951,estimates,32,8.86
51,1951,estimates,33,8.418
51,1951,estimates,34,9.248
51,1951,estimates,35,10.893
51,1951,estimates,36,12.583
51,1951,estimates,37,14.515
51,1951,estimates,38,15.841
51,1951,estimates,39,16.076
51,1951,estimates,40,15.601
51,1951,estimates,41,15.273
51,1951,estimates,42,14.911
51,1951,estimates,43,14.588
51,1951,estimates,44,14.421
51,1951,estimates,45,14.319
51,1951,estimates,46,14.108
51,1951,estimates,47,13.873
51,1951,estimates,48,13.402
51,1951,estimates,49,12.589
51,1951,estimates,50,11.572
51,1951,estimates,51,10.607
51,1951,estimates,52,9.658
51,1951,estimates,53,8.86
51,1951,estimates,54,8.312
51,1951,estimates,55,7.968
51,1951,estimates,56,7.61
51,1951,estimates,57,7.196
51,1951,estimates,58,7.184
51,1951,estimates,59,7.752
51,1951,estimates,60,8.661
51,1951,estimates,61,9.537
51,1951,estimates,62,10.505
51,1951,estimates,63,11.005
51,1951,estimates,64,10.736
51,1951,estimates,65,9.97
51,1951,estimates,66,9.271
51,1951,estimates,67,8.519
51,1951,estimates,68,7.884
51,1951,estimates,69,7.509
51,1951,estimates,70,7.287
51,1951,estimates,71,6.982
51,1951,estimates,72,6.648
51,1951,estimates,73,6.263
51,1951,estimates,74,5.795
51,1951,estimates,75,5.276
51,1951,estimates,76,4.776
51,1951,estimates,77,4.288
51,1951,estimates,78,3.808
51,1951,estimates,79,3.343
51,1952,estimates,0,44.19
51,1952,estimates,1,38.402
51,1952,estimates,2,43.304
51,1952,estimates,3,34.744
51,1952,estimates,4,28.278
51,1952,estimates,5,23.722
51,1952,estimates,6,20.891
51,1952,estimates,7,19.389
51,1952,estimates,8,18.821
51,1952,estimates,9,20.065
51,1952,estimates,10,23.363
51,1952,estimates,11,27.893
51,1952,estimates,12,32.871
51,1952,estimates,13,38.785
51,1952,estimates,14,42.083
51,1952,estimates,15,41.018
51,1952,estimates,16,37.216
51,1952,estimates,17,33.832
51,1952,estimates,18,29.972
51,1952,estimates,19,27.72
51,1952,estimates,20,28.345
51,1952,estimates,21,30.637
51,1952,estimates,22,32.329
51,1952,estimates,23,34.129
51,1952,estimates,24,34.163
51,1952,estimates,25,31.35
51,1952,estimates,26,26.764
51,1952,estimates,27,22.58
51,1952,estimates,28,18.387
51,1952,estimates,29,14.926
51,1952,estimates,30,12.792
51,1952,estimates,31,11.623
51,1952,estimates,32,10.32
51,1952,estimates,33,8.937
51,1952,estimates,34,8.488
51,1952,estimates,35,9.315
51,1952,estimates,36,10.957
51,1952,estimates,37,12.646
51,1952,estimates,38,14.576
51,1952,estimates,39,15.9
51,1952,estimates,40,16.131
51,1952,estimates,41,15.651
51,1952,estimates,42,15.319
51,1952,estimates,43,14.952
51,1952,estimates,44,14.622
51,1952,estimates,45,14.448
51,1952,estimates,46,14.337
51,1952,estimates,47,14.118
51,1952,estimates,48,13.873
51,1952,estimates,49,13.393
51,1952,estimates,50,12.573
51,1952,estimates,51,11.55
51,1952,estimates,52,10.578
51,1952,estimates,53,9.62
51,1952,estimates,54,8.814
51,1952,estimates,55,8.262
51,1952,estimates,56,7.914
51,1952,estimates,57,7.551
51,1952,estimates,58,7.134
51,1952,estimates,59,7.109
51,1952,estimates,60,7.649
51,1952,estimates,61,8.522
51,1952,estimates,62,9.361
51,1952,estimates,63,10.291
51,1952,estimates,64,10.762
51,1952,estimates,65,10.48
51,1952,estimates,66,9.71
51,1952,estimates,67,9.006
51,1952,estimates,68,8.249
51,1952,estimates,69,7.607
51,1952,estimates,70,7.215
51,1952,estimates,71,6.972
51,1952,estimates,72,6.65
51,1952,estimates,73,6.302
51,1952,estimates,74,5.904
51,1952,estimates,75,5.424
51,1952,estimates,76,4.897
51,1952,estimates,77,4.39
51,1952,estimates,78,3.895
51,1952,estimates,79,3.422
51,1953,estimates,0,45.878
51,1953,estimates,1,41.878
51,1953,estimates,2,38.153
51,1953,estimates,3,41.361
51,1953,estimates,4,34.479
51,1953,estimates,5,29.059
51,1953,estimates,6,25.022
51,1953,estimates,7,22.292
51,1953,estimates,8,20.469
51,1953,estimates,9,19.156
51,1953,estimates,10,19.875
51,1953,estimates,11,23.19
51,1953,estimates,12,28.06
51,1953,estimates,13,33.166
51,1953,estimates,14,39.105
51,1953,estimates,15,42.416
51,1953,estimates,16,41.346
51,1953,estimates,17,37.528
51,1953,estimates,18,34.128
51,1953,estimates,19,30.25
51,1953,estimates,20,27.984
51,1953,estimates,21,28.603
51,1953,estimates,22,30.893
51,1953,estimates,23,32.58
51,1953,estimates,24,34.376
51,1953,estimates,25,34.4
51,1953,estimates,26,31.568
51,1953,estimates,27,26.959
51,1953,estimates,28,22.752
51,1953,estimates,29,18.537
51,1953,estimates,30,15.057
51,1953,estimates,31,12.909
51,1953,estimates,32,11.73
51,1953,estimates,33,10.418
51,1953,estimates,34,9.025
51,1953,estimates,35,8.569
51,1953,estimates,36,9.393
51,1953,estimates,37,11.035
51,1953,estimates,38,12.724
