country,year,variant,age1yearinterval,population
196,1950,estimates,0,15.46
196,1950,estimates,1,14.178
196,1950,estimates,2,13.126
196,1950,estimates,3,12.28
196,1950,estimates,4,11.617
196,1950,estimates,5,11.115
196,1950,estimates,6,10.75
196,1950,estimates,7,10.5
196,1950,estimates,8,10.342
196,1950,estimates,9,10.253
196,1950,estimates,10,10.239
196,1950,estimates,11,10.307
196,1950,estimates,12,10.287
196,1950,estimates,13,10.099
196,1950,estimates,14,9.808
196,1950,estimates,15,9.554
196,1950,estimates,16,9.307
196,1950,estimates,17,9.092
196,1950,estimates,18,8.935
196,1950,estimates,19,8.812
196,1950,estimates,20,8.679
196,1950,estimates,21,8.548
196,1950,estimates,22,8.391
196,1950,estimates,23,8.19
196,1950,estimates,24,7.963
196,1950,estimates,25,7.746
196,1950,estimates,26,7.533
196,1950,estimates,27,7.332
196,1950,estimates,28,7.148
196,1950,estimates,29,6.98
196,1950,estimates,30,6.814
196,1950,estimates,31,6.647
196,1950,estimates,32,6.511
196,1950,estimates,33,6.42
196,1950,estimates,34,6.358
196,1950,estimates,35,6.296
196,1950,estimates,36,6.238
196,1950,estimates,37,6.166
196,1950,estimates,38,6.065
196,1950,estimates,39,5.945
196,1950,estimates,40,5.832
196,1950,estimates,41,5.724
196,1950,estimates,42,5.596
196,1950,estimates,43,5.437
196,1950,estimates,44,5.261
196,1950,estimates,45,5.084
196,1950,estimates,46,4.894
196,1950,estimates,47,4.748
196,1950,estimates,48,4.677
196,1950,estimates,49,4.647
196,1950,estimates,50,4.61
196,1950,estimates,51,4.587
196,1950,estimates,52,4.497
196,1950,estimates,53,4.299
196,1950,estimates,54,4.037
196,1950,estimates,55,3.787
196,1950,estimates,56,3.527
196,1950,estimates,57,3.331
196,1950,estimates,58,3.243
196,1950,estimates,59,3.222
196,1950,estimates,60,3.189
196,1950,estimates,61,3.162
196,1950,estimates,62,3.101
196,1950,estimates,63,2.976
196,1950,estimates,64,2.813
196,1950,estimates,65,2.658
196,1950,estimates,66,2.5
196,1950,estimates,67,2.364
196,1950,estimates,68,2.266
196,1950,estimates,69,2.191
196,1950,estimates,70,2.108
196,1950,estimates,71,2.027
196,1950,estimates,72,1.917
196,1950,estimates,73,1.759
196,1950,estimates,74,1.572
196,1950,estimates,75,1.393
196,1950,estimates,76,1.217
196,1950,estimates,77,1.049
196,1950,estimates,78,0.897
196,1950,estimates,79,0.758
196,1951,estimates,0,13.124
196,1951,estimates,1,15.082
196,1951,estimates,2,14.008
196,1951,estimates,3,13.09
196,1951,estimates,4,12.315
196,1951,estimates,5,11.672
196,1951,estimates,6,11.141
196,1951,estimates,7,10.698
196,1951,estimates,8,10.386
196,1951,estimates,9,10.214
196,1951,estimates,10,10.139
196,1951,estimates,11,10.117
196,1951,estimates,12,10.162
196,1951,estimates,13,10.125
196,1951,estimates,14,9.926
196,1951,estimates,15,9.628
196,1951,estimates,16,9.368
196,1951,estimates,17,9.115
196,1951,estimates,18,8.899
196,1951,estimates,19,8.747
196,1951,estimates,20,8.635
196,1951,estimates,21,8.512
196,1951,estimates,22,8.394
196,1951,estimates,23,8.249
196,1951,estimates,24,8.06
196,1951,estimates,25,7.844
196,1951,estimates,26,7.638
196,1951,estimates,27,7.436
196,1951,estimates,28,7.246
196,1951,estimates,29,7.074
196,1951,estimates,30,6.917
196,1951,estimates,31,6.762
196,1951,estimates,32,6.606
196,1951,estimates,33,6.476
196,1951,estimates,34,6.383
196,1951,estimates,35,6.314
196,1951,estimates,36,6.244
196,1951,estimates,37,6.177
196,1951,estimates,38,6.101
196,1951,estimates,39,6.008
196,1951,estimates,40,5.9
196,1951,estimates,41,5.798
196,1951,estimates,42,5.702
196,1951,estimates,43,5.58
196,1951,estimates,44,5.419
196,1951,estimates,45,5.237
196,1951,estimates,46,5.053
196,1951,estimates,47,4.856
196,1951,estimates,48,4.707
196,1951,estimates,49,4.635
196,1951,estimates,50,4.609
196,1951,estimates,51,4.574
196,1951,estimates,52,4.553
196,1951,estimates,53,4.465
196,1951,estimates,54,4.269
196,1951,estimates,55,4.008
196,1951,estimates,56,3.761
196,1951,estimates,57,3.504
196,1951,estimates,58,3.308
196,1951,estimates,59,3.214
196,1951,estimates,60,3.184
196,1951,estimates,61,3.141
196,1951,estimates,62,3.103
196,1951,estimates,63,3.036
196,1951,estimates,64,2.918
196,1951,estimates,65,2.767
196,1951,estimates,66,2.625
