country,year,variant,age1yearinterval,population
70,1950,estimates,0,102.526
70,1950,estimates,1,86.03
70,1950,estimates,2,73.426
70,1950,estimates,3,64.296
70,1950,estimates,4,58.221
70,1950,estimates,5,54.785
70,1950,estimates,6,53.569
70,1950,estimates,7,54.155
70,1950,estimates,8,56.126
70,1950,estimates,9,59.065
70,1950,estimates,10,63.073
70,1950,estimates,11,68.256
70,1950,estimates,12,71.589
70,1950,estimates,13,71.612
70,1950,estimates,14,69.47
70,1950,estimates,15,67.737
70,1950,estimates,16,65.86
70,1950,estimates,17,64.101
70,1950,estimates,18,62.838
70,1950,estimates,19,61.764
70,1950,estimates,20,60.3
70,1950,estimates,21,58.681
70,1950,estimates,22,56.344
70,1950,estimates,23,52.99
70,1950,estimates,24,48.985
70,1950,estimates,25,45.112
70,1950,estimates,26,41.351
70,1950,estimates,27,37.601
70,1950,estimates,28,33.937
70,1950,estimates,29,30.5
70,1950,estimates,30,27.197
70,1950,estimates,31,23.857
70,1950,estimates,32,21.945
70,1950,estimates,33,22.121
70,1950,estimates,34,23.68
70,1950,estimates,35,25.214
70,1950,estimates,36,26.951
70,1950,estimates,37,28.431
70,1950,estimates,38,29.265
70,1950,estimates,39,29.64
70,1950,estimates,40,30.19
70,1950,estimates,41,30.862
70,1950,estimates,42,30.972
70,1950,estimates,43,30.264
70,1950,estimates,44,29.012
70,1950,estimates,45,27.711
70,1950,estimates,46,26.228
70,1950,estimates,47,24.967
70,1950,estimates,48,24.169
70,1950,estimates,49,23.625
70,1950,estimates,50,22.96
70,1950,estimates,51,22.335
70,1950,estimates,52,21.309
70,1950,estimates,53,19.654
70,1950,estimates,54,17.642
70,1950,estimates,55,15.714
70,1950,estimates,56,13.709
70,1950,estimates,57,12.26
70,1950,estimates,58,11.703
70,1950,estimates,59,11.714
70,1950,estimates,60,11.672
70,1950,estimates,61,11.749
70,1950,estimates,62,11.514
70,1950,estimates,63,10.704
70,1950,estimates,64,9.562
70,1950,estimates,65,8.549
70,1950,estimates,66,7.523
70,1950,estimates,67,6.836
70,1950,estimates,68,6.696
70,1950,estimates,69,6.895
70,1950,estimates,70,7.033
70,1950,estimates,71,7.209
70,1950,estimates,72,7.173
70,1950,estimates,73,6.766
