variant,continent,year,oldagedependencyratio2564
estimates,909,1950,8.743
estimates,909,1951,8.889
estimates,909,1952,8.996
estimates,909,1953,9.069
estimates,909,1954,9.117
estimates,909,1955,9.149
estimates,909,1956,9.355
estimates,909,1957,9.536
estimates,909,1958,9.685
estimates,909,1959,9.791
estimates,909,1960,9.85
estimates,909,1961,9.999
estimates,909,1962,10.092
estimates,909,1963,10.135
estimates,909,1964,10.14
estimates,909,1965,10.115
estimates,909,1966,10.141
estimates,909,1967,10.124
estimates,909,1968,10.065
estimates,909,1969,9.963
estimates,909,1970,9.825
estimates,909,1971,9.901
estimates,909,1972,9.941
estimates,909,1973,9.962
estimates,909,1974,9.981
estimates,909,1975,10.001
estimates,909,1976,10.156
estimates,909,1977,10.289
estimates,909,1978,10.406
estimates,909,1979,10.518
estimates,909,1980,10.629
estimates,909,1981,10.825
estimates,909,1982,11.013
estimates,909,1983,11.182
estimates,909,1984,11.313
estimates,909,1985,11.4
estimates,909,1986,11.496
estimates,909,1987,11.547
estimates,909,1988,11.579
estimates,909,1989,11.625
estimates,909,1990,11.702
estimates,909,1991,11.89
estimates,909,1992,12.091
estimates,909,1993,12.292
estimates,909,1994,12.475
estimates,909,1995,12.628
estimates,909,1996,12.797
estimates,909,1997,12.94
estimates,909,1998,13.058
estimates,909,1999,13.153
estimates,909,2000,13.226
estimates,909,2001,13.308
estimates,909,2002,13.363
estimates,909,2003,13.406
estimates,909,2004,13.447
estimates,909,2005,13.492
estimates,909,2006,13.553
estimates,909,2007,13.62
estimates,909,2008,13.687
estimates,909,2009,13.756
estimates,909,2010,13.831
estimates,909,2011,13.936
estimates,909,2012,14.045
estimates,909,2013,14.184
estimates,909,2014,14.387
estimates,909,2015,14.663
medium_variant,909,2015,14.663
medium_variant,909,2016,15.025
medium_variant,909,2017,15.456
medium_variant,909,2018,15.923
medium_variant,909,2019,16.38
medium_variant,909,2020,16.803
medium_variant,909,2021,17.207
medium_variant,909,2022,17.59
medium_variant,909,2023,17.966
medium_variant,909,2024,18.356
medium_variant,909,2025,18.774
medium_variant,909,2026,19.188
medium_variant,909,2027,19.621
medium_variant,909,2028,20.072
medium_variant,909,2029,20.541
medium_variant,909,2030,21.025
medium_variant,909,2031,21.469
medium_variant,909,2032,21.933
medium_variant,909,2033,22.391
medium_variant,909,2034,22.809
medium_variant,909,2035,23.17
medium_variant,909,2036,23.408
medium_variant,909,2037,23.587
medium_variant,909,2038,23.75
medium_variant,909,2039,23.951
medium_variant,909,2040,24.208
medium_variant,909,2041,24.442
medium_variant,909,2042,24.751
medium_variant,909,2043,25.079
medium_variant,909,2044,25.351
medium_variant,909,2045,25.536
medium_variant,909,2046,25.593
medium_variant,909,2047,25.584
medium_variant,909,2048,25.558
medium_variant,909,2049,25.585
medium_variant,909,2050,25.698
medium_variant,909,2051,25.805
medium_variant,909,2052,25.998
medium_variant,909,2053,26.259
medium_variant,909,2054,26.546
medium_variant,909,2055,26.832
medium_variant,909,2056,27.058
medium_variant,909,2057,27.313
medium_variant,909,2058,27.582
medium_variant,909,2059,27.861
medium_variant,909,2060,28.159
medium_variant,909,2061,28.4
medium_variant,909,2062,28.653
medium_variant,909,2063,28.931
medium_variant,909,2064,29.226
medium_variant,909,2065,29.515
medium_variant,909,2066,29.693
medium_variant,909,2067,29.895
medium_variant,909,2068,30.089
medium_variant,909,2069,30.268
medium_variant,909,2070,30.453
medium_variant,909,2071,30.552
medium_variant,909,2072,30.645
medium_variant,909,2073,30.776
medium_variant,909,2074,30.975
medium_variant,909,2075,31.235
medium_variant,909,2076,31.402
medium_variant,909,2077,31.648
medium_variant,909,2078,31.944
medium_variant,909,2079,32.255
medium_variant,909,2080,32.578
medium_variant,909,2081,32.8
medium_variant,909,2082,33.047
medium_variant,909,2083,33.327
medium_variant,909,2084,33.652
medium_variant,909,2085,34.021
medium_variant,909,2086,34.299
medium_variant,909,2087,34.626
medium_variant,909,2088,34.992
medium_variant,909,2089,35.385
medium_variant,909,2090,35.802
medium_variant,909,2091,36.106
medium_variant,909,2092,36.431
medium_variant,909,2093,36.783
medium_variant,909,2094,37.167
medium_variant,909,2095,37.581
medium_variant,909,2096,37.861
medium_variant,909,2097,38.169
medium_variant,909,2098,38.506
medium_variant,909,2099,38.872
medium_variant,909,2100,39.263
high_variant,909,2015,24.0464233409742
low_variant,909,2015,24.0464233409742
constant_fertility,909,2015,24.0464233409742
instant_replacement,909,2015,24.0464233409742
zero_migration,909,2015,24.0464233409742
constant_mortality,909,2015,24.0464233409742
no_change,909,2015,24.0464233409742
high_variant,909,2020,26.3308444487786
low_variant,909,2020,26.3308444487786
constant_fertility,909,2020,26.3308444487786
instant_replacement,909,2020,26.3308444487786
zero_migration,909,2020,26.777377039328
constant_mortality,909,2020,26.0606551928518
no_change,909,2020,26.0606551928518
high_variant,909,2025,29.22816968315
low_variant,909,2025,29.22816968315
constant_fertility,909,2025,29.22816968315
instant_replacement,909,2025,29.22816968315
zero_migration,909,2025,30.2731138542498
constant_mortality,909,2025,28.4716832865913
no_change,909,2025,28.4716806695191
high_variant,909,2030,32.3660393413011
low_variant,909,2030,32.3660393413011
constant_fertility,909,2030,32.3660393413011
instant_replacement,909,2030,32.3660393413011
zero_migration,909,2030,34.2322309811333
constant_mortality,909,2030,30.9371991765326
no_change,909,2030,30.9371937012873
high_variant,909,2035,33.9631187891101
low_variant,909,2035,33.9631187891101
constant_fertility,909,2035,33.9631187891101
instant_replacement,909,2035,33.9631215480058
zero_migration,909,2035,36.6928271244772
constant_mortality,909,2035,31.7480542293161
no_change,909,2035,31.7480544296705
high_variant,909,2040,35.9664931096011
low_variant,909,2040,35.9664931096011
constant_fertility,909,2040,35.9664931096011
instant_replacement,909,2040,35.9664942320728
zero_migration,909,2040,39.6421390270969
constant_mortality,909,2040,32.8507524130259
no_change,909,2040,32.8507565163139
high_variant,909,2045,35.7591319062714
low_variant,909,2045,36.7256804206359
constant_fertility,909,2045,36.0298040200692
instant_replacement,909,2045,36.5869263309318
zero_migration,909,2045,40.5991604179323
constant_mortality,909,2045,32.2745426227932
no_change,909,2045,32.0903523720462
high_variant,909,2050,36.3962299032243
low_variant,909,2050,38.9838015854732
constant_fertility,909,2050,37.0663558703291
instant_replacement,909,2050,38.245422170771
zero_migration,909,2050,42.6717001100523
constant_mortality,909,2050,32.7998970589607
no_change,909,2050,32.2945273036289
high_variant,909,2055,36.9888974697154
low_variant,909,2055,41.7159750207879
constant_fertility,909,2055,38.0960785088109
instant_replacement,909,2055,39.9798862373992
zero_migration,909,2055,44.6850569046521
constant_mortality,909,2055,33.4951658714324
no_change,909,2055,32.5437620964629
high_variant,909,2060,37.6157664013377
low_variant,909,2060,44.6509058952112
constant_fertility,909,2060,39.006413045397
instant_replacement,909,2060,41.7108827002726
zero_migration,909,2060,46.4979556591823
constant_mortality,909,2060,34.224682543667
no_change,909,2060,32.6964289326521
high_variant,909,2065,37.7693578373377
low_variant,909,2065,47.2676675147446
constant_fertility,909,2065,39.3014981992622
instant_replacement,909,2065,42.9540050340378
zero_migration,909,2065,47.4380984644397
constant_mortality,909,2065,34.4718811871048
no_change,909,2065,32.2653112779641
high_variant,909,2070,37.6860714944095
low_variant,909,2070,49.9954553854171
constant_fertility,909,2070,39.2844567635831
instant_replacement,909,2070,44.0473412929855
zero_migration,909,2070,47.9748724393238
constant_mortality,909,2070,34.5267671266594
no_change,909,2070,31.542056017443
high_variant,909,2075,37.9868873807086
low_variant,909,2075,53.9931877947499
constant_fertility,909,2075,39.6610456905109
instant_replacement,909,2075,45.7880093661087
zero_migration,909,2075,49.3116356728363
constant_mortality,909,2075,35.1599981870118
no_change,909,2075,31.2077596150347
high_variant,909,2080,38.1606319578988
low_variant,909,2080,58.763984770837
constant_fertility,909,2080,39.8900818963555
instant_replacement,909,2080,47.5494624698389
zero_migration,909,2080,50.8055146009867
constant_mortality,909,2080,35.8840510949966
no_change,909,2080,30.8058663570435
high_variant,909,2085,39.4468021213156
low_variant,909,2085,62.5622354141574
constant_fertility,909,2085,40.5286194231698
instant_replacement,909,2085,48.791465082927
zero_migration,909,2085,52.3973122568748
constant_mortality,909,2085,36.9266354427713
no_change,909,2085,30.8879637403453
high_variant,909,2090,41.1631015423331
low_variant,909,2090,65.405406500765
constant_fertility,909,2090,41.1293715717695
instant_replacement,909,2090,50.3229341010313
zero_migration,909,2090,53.9683238336587
constant_mortality,909,2090,37.8980376640461
no_change,909,2090,30.9569868694934
high_variant,909,2095,43.0516745982117
low_variant,909,2095,67.5867585458082
constant_fertility,909,2095,41.6087100779816
instant_replacement,909,2095,52.0544548947582
zero_migration,909,2095,55.4372333507265
constant_mortality,909,2095,38.678335172451
no_change,909,2095,30.8449056409808
high_variant,909,2100,44.6117972230801
low_variant,909,2100,70.035837085233
constant_fertility,909,2100,41.9379691346721
instant_replacement,909,2100,53.8811954389058
zero_migration,909,2100,56.7725917187651
constant_mortality,909,2100,39.2163750856837
no_change,909,2100,30.5119121083041
