variant,continent,year,oldagedependencyratio2564
estimates,935,1950,5.21
estimates,935,1951,5.281
estimates,935,1952,5.299
estimates,935,1953,5.264
estimates,935,1954,5.178
estimates,935,1955,5.045
estimates,935,1956,5.11
estimates,935,1957,5.125
estimates,935,1958,5.09
estimates,935,1959,5
estimates,935,1960,4.855
estimates,935,1961,4.935
estimates,935,1962,4.964
estimates,935,1963,4.949
estimates,935,1964,4.895
estimates,935,1965,4.809
estimates,935,1966,4.942
estimates,935,1967,5.055
estimates,935,1968,5.146
estimates,935,1969,5.215
estimates,935,1970,5.263
estimates,935,1971,5.413
estimates,935,1972,5.535
estimates,935,1973,5.628
estimates,935,1974,5.691
estimates,935,1975,5.725
estimates,935,1976,5.848
estimates,935,1977,5.935
estimates,935,1978,5.993
estimates,935,1979,6.031
estimates,935,1980,6.057
estimates,935,1981,6.172
estimates,935,1982,6.266
estimates,935,1983,6.338
estimates,935,1984,6.384
estimates,935,1985,6.406
estimates,935,1986,6.499
estimates,935,1987,6.563
estimates,935,1988,6.6
estimates,935,1989,6.613
estimates,935,1990,6.604
estimates,935,1991,6.67
estimates,935,1992,6.709
estimates,935,1993,6.73
estimates,935,1994,6.744
estimates,935,1995,6.76
estimates,935,1996,6.86
estimates,935,1997,6.947
estimates,935,1998,7.027
estimates,935,1999,7.104
estimates,935,2000,7.182
estimates,935,2001,7.342
estimates,935,2002,7.492
estimates,935,2003,7.631
estimates,935,2004,7.755
estimates,935,2005,7.86
estimates,935,2006,8.014
estimates,935,2007,8.148
estimates,935,2008,8.258
estimates,935,2009,8.338
estimates,935,2010,8.386
estimates,935,2011,8.468
estimates,935,2012,8.521
estimates,935,2013,8.558
estimates,935,2014,8.598
estimates,935,2015,8.653
medium_variant,935,2015,8.653
medium_variant,935,2016,8.789
medium_variant,935,2017,8.925
medium_variant,935,2018,9.08
medium_variant,935,2019,9.274
medium_variant,935,2020,9.518
medium_variant,935,2021,9.869
medium_variant,935,2022,10.257
