variant,continent,year,oldagedependencyratio2564
no_change,905,2055,41.3454365770822
high_variant,905,2060,46.226182076924
low_variant,905,2060,55.9507896975477
constant_fertility,905,2060,50.8891382757519
instant_replacement,905,2060,48.3835812653595
zero_migration,905,2060,58.4616598442527
constant_mortality,905,2060,42.5395749347883
no_change,905,2060,42.7608865447108
high_variant,905,2065,45.9873060775164
low_variant,905,2065,58.9743016880973
constant_fertility,905,2065,52.063661358224
instant_replacement,905,2065,48.901213697731
zero_migration,905,2065,59.7968993436792
constant_mortality,905,2065,42.5349987939254
no_change,905,2065,42.8408509268452
high_variant,905,2070,45.7444878265189
low_variant,905,2070,62.551587048229
constant_fertility,905,2070,53.4166316014497
instant_replacement,905,2070,49.4692808479695
zero_migration,905,2070,61.0320932180648
constant_mortality,905,2070,42.5945614396202
no_change,905,2070,42.9945849961769
high_variant,905,2075,45.3905257391996
low_variant,905,2075,67.0401698307234
constant_fertility,905,2075,55.0242870077624
instant_replacement,905,2075,50.0608652805207
zero_migration,905,2075,62.376081336279
constant_mortality,905,2075,42.7860624924445
no_change,905,2075,43.3095812259905
high_variant,905,2080,44.2465989217434
low_variant,905,2080,71.4646080854096
constant_fertility,905,2080,56.0136806944891
instant_replacement,905,2080,49.9365618043763
zero_migration,905,2080,62.8294257405565
constant_mortality,905,2080,42.4465083835685
no_change,905,2080,43.1231366191561
high_variant,905,2085,44.6598223095623
low_variant,905,2085,74.32226980823
constant_fertility,905,2085,57.4092041574965
instant_replacement,905,2085,51.5740287252915
zero_migration,905,2085,63.8241993688175
constant_mortality,905,2085,42.5361985641518
no_change,905,2085,43.3695486209831
high_variant,905,2090,45.9409277569051
low_variant,905,2090,76.1112003151239
constant_fertility,905,2090,58.9295150492564
instant_replacement,905,2090,53.3592765104865
zero_migration,905,2090,65.1321255268925
constant_mortality,905,2090,42.8965981407311
no_change,905,2090,43.7736388920356
high_variant,905,2095,47.5535815544998
low_variant,905,2095,77.010116237098
constant_fertility,905,2095,60.470849236898
instant_replacement,905,2095,55.0052185666572
zero_migration,905,2095,66.3639107955468
constant_mortality,905,2095,43.251050501959
no_change,905,2095,44.1692680017474
high_variant,905,2100,48.7741178475803
low_variant,905,2100,78.3026251829195
constant_fertility,905,2100,61.9893871285632
instant_replacement,905,2100,56.3957884325292
zero_migration,905,2100,67.3990072708625
constant_mortality,905,2100,43.4787346790875
no_change,905,2100,44.4655272469632
