variant,country,year,gender,childdependencyratio2069
estimates,626,1950,male,106.495
estimates,626,1951,male,107.608
estimates,626,1952,male,108.14
estimates,626,1953,male,108.673
estimates,626,1954,male,109.319
estimates,626,1955,male,109.951
estimates,626,1956,male,110.456
estimates,626,1957,male,111.104
estimates,626,1958,male,111.676
estimates,626,1959,male,112.015
estimates,626,1960,male,112.098
estimates,626,1961,male,112.914
estimates,626,1962,male,113.354
estimates,626,1963,male,113.495
estimates,626,1964,male,113.41
estimates,626,1965,male,113.117
estimates,626,1966,male,113.238
estimates,626,1967,male,112.938
estimates,626,1968,male,112.414
estimates,626,1969,male,111.865
estimates,626,1970,male,111.417
estimates,626,1971,male,111.617
estimates,626,1972,male,111.854
estimates,626,1973,male,111.937
estimates,626,1974,male,111.407
estimates,626,1975,male,109.901
estimates,626,1976,male,111.199
estimates,626,1977,male,111.025
estimates,626,1978,male,109.8
estimates,626,1979,male,108.714
estimates,626,1980,male,108.799
estimates,626,1981,male,105.653
estimates,626,1982,male,105.043
estimates,626,1983,male,105.902
estimates,626,1984,male,106.569
estimates,626,1985,male,106.213
estimates,626,1986,male,108.228
estimates,626,1987,male,107.932
estimates,626,1988,male,106.173
estimates,626,1989,male,104.321
estimates,626,1990,male,103.044
estimates,626,1991,male,101.067
estimates,626,1992,male,100.232
estimates,626,1993,male,100.359
estimates,626,1994,male,101.116
estimates,626,1995,male,102.415
estimates,626,1996,male,110.76
estimates,626,1997,male,121.047
estimates,626,1998,male,133.064
estimates,626,1999,male,146.177
estimates,626,2000,male,159.706
estimates,626,2001,male,161.153
estimates,626,2002,male,160.134
estimates,626,2003,male,157.8
estimates,626,2004,male,155.525
estimates,626,2005,male,153.843
estimates,626,2006,male,147.494
estimates,626,2007,male,143.17
estimates,626,2008,male,139.896
estimates,626,2009,male,136.717
estimates,626,2010,male,133.498
estimates,626,2011,male,135.395
estimates,626,2012,male,136.509
estimates,626,2013,male,136.987
estimates,626,2014,male,136.984
estimates,626,2015,male,136.458
medium_variant,626,2015,male,136.458
medium_variant,626,2016,male,134.727
medium_variant,626,2017,male,132.458
medium_variant,626,2018,male,130.033
medium_variant,626,2019,male,127.889
medium_variant,626,2020,male,126.25
medium_variant,626,2021,male,124.743
medium_variant,626,2022,male,123.818
medium_variant,626,2023,male,123.201
medium_variant,626,2024,male,122.503
medium_variant,626,2025,male,121.509
