variant,country,year,gender,childdependencyratio2069
estimates,686,1950,male,114.513
estimates,686,1951,male,115.85
estimates,686,1952,male,117.269
estimates,686,1953,male,118.128
estimates,686,1954,male,118.319
estimates,686,1955,male,118.047
estimates,686,1956,male,119.736
estimates,686,1957,male,120.371
estimates,686,1958,male,120.457
estimates,686,1959,male,120.398
estimates,686,1960,male,120.354
estimates,686,1961,male,121.305
estimates,686,1962,male,122.157
estimates,686,1963,male,122.864
estimates,686,1964,male,123.294
estimates,686,1965,male,123.417
estimates,686,1966,male,124.78
estimates,686,1967,male,125.579
estimates,686,1968,male,125.805
estimates,686,1969,male,125.479
estimates,686,1970,male,124.667
estimates,686,1971,male,125.488
estimates,686,1972,male,125.644
estimates,686,1973,male,125.325
estimates,686,1974,male,124.718
estimates,686,1975,male,123.963
estimates,686,1976,male,126.384
estimates,686,1977,male,128.62
estimates,686,1978,male,130.768
estimates,686,1979,male,132.91
estimates,686,1980,male,135.057
estimates,686,1981,male,137.175
estimates,686,1982,male,139.098
estimates,686,1983,male,140.812
estimates,686,1984,male,142.238
estimates,686,1985,male,143.332
estimates,686,1986,male,144.734
estimates,686,1987,male,145.544
estimates,686,1988,male,145.906
estimates,686,1989,male,145.973
estimates,686,1990,male,145.803
estimates,686,1991,male,145.805
estimates,686,1992,male,145.597
estimates,686,1993,male,145.15
estimates,686,1994,male,144.384
estimates,686,1995,male,143.265
estimates,686,1996,male,143.502
estimates,686,1997,male,143.466
estimates,686,1998,male,143.165
estimates,686,1999,male,142.633
estimates,686,2000,male,141.891
estimates,686,2001,male,140.798
estimates,686,2002,male,139.482
estimates,686,2003,male,138.063
estimates,686,2004,male,136.66
estimates,686,2005,male,135.346
estimates,686,2006,male,134.396
estimates,686,2007,male,133.526
estimates,686,2008,male,132.754
estimates,686,2009,male,132.068
estimates,686,2010,male,131.449
estimates,686,2011,male,130.669
estimates,686,2012,male,129.857
estimates,686,2013,male,129.05
estimates,686,2014,male,128.241
estimates,686,2015,male,127.395
medium_variant,686,2015,male,127.395
medium_variant,686,2016,male,126.619
medium_variant,686,2017,male,125.701
medium_variant,686,2018,male,124.697
medium_variant,686,2019,male,123.667
medium_variant,686,2020,male,122.624
medium_variant,686,2021,male,121.43
medium_variant,686,2022,male,120.294
medium_variant,686,2023,male,119.118
medium_variant,686,2024,male,117.785
medium_variant,686,2025,male,116.256
medium_variant,686,2026,male,114.719
medium_variant,686,2027,male,113.035
medium_variant,686,2028,male,111.235
medium_variant,686,2029,male,109.364
medium_variant,686,2030,male,107.45
medium_variant,686,2031,male,105.58
medium_variant,686,2032,male,103.672
medium_variant,686,2033,male,101.782
medium_variant,686,2034,male,99.961
medium_variant,686,2035,male,98.237
medium_variant,686,2036,male,96.694
medium_variant,686,2037,male,95.228
medium_variant,686,2038,male,93.838
medium_variant,686,2039,male,92.51
medium_variant,686,2040,male,91.232
medium_variant,686,2041,male,90.078
