variant,country,year,gender,childdependencyratio2069
estimates,776,1950,male,155.271
estimates,776,1951,male,151.224
estimates,776,1952,male,147.176
estimates,776,1953,male,143.232
estimates,776,1954,male,139.337
estimates,776,1955,male,135.178
estimates,776,1956,male,135.12
estimates,776,1957,male,135.024
estimates,776,1958,male,134.739
estimates,776,1959,male,134.711
estimates,776,1960,male,135.276
estimates,776,1961,male,136.109
estimates,776,1962,male,136.906
estimates,776,1963,male,137.67
estimates,776,1964,male,138.213
estimates,776,1965,male,138.22
estimates,776,1966,male,140.961
estimates,776,1967,male,143.164
estimates,776,1968,male,144.908
estimates,776,1969,male,146.386
estimates,776,1970,male,147.454
estimates,776,1971,male,146.416
estimates,776,1972,male,145.51
estimates,776,1973,male,144.544
estimates,776,1974,male,143.449
estimates,776,1975,male,142.227
estimates,776,1976,male,138.324
estimates,776,1977,male,135.188
estimates,776,1978,male,132.415
estimates,776,1979,male,129.657
estimates,776,1980,male,126.773
estimates,776,1981,male,128.51
estimates,776,1982,male,129.881
estimates,776,1983,male,130.831
estimates,776,1984,male,131.502
estimates,776,1985,male,131.847
estimates,776,1986,male,128.437
estimates,776,1987,male,124
estimates,776,1988,male,119.299
estimates,776,1989,male,115.367
estimates,776,1990,male,112.714
estimates,776,1991,male,110.576
estimates,776,1992,male,110.471
estimates,776,1993,male,111.685
estimates,776,1994,male,113.18
estimates,776,1995,male,114.455
estimates,776,1996,male,115.314
estimates,776,1997,male,115.347
estimates,776,1998,male,114.908
estimates,776,1999,male,114.354
estimates,776,2000,male,113.955
estimates,776,2001,male,110.515
estimates,776,2002,male,107.969
estimates,776,2003,male,106.279
estimates,776,2004,male,105.372
estimates,776,2005,male,105.119
estimates,776,2006,male,104.759
estimates,776,2007,male,104.877
estimates,776,2008,male,105.224
estimates,776,2009,male,105.574
estimates,776,2010,male,105.709
estimates,776,2011,male,105.718
estimates,776,2012,male,105.334
estimates,776,2013,male,104.708
estimates,776,2014,male,104.013
estimates,776,2015,male,103.333
medium_variant,776,2015,male,103.333
medium_variant,776,2016,male,101.425
medium_variant,776,2017,male,99.578
medium_variant,776,2018,male,97.687
medium_variant,776,2019,male,95.782
medium_variant,776,2020,male,93.752
medium_variant,776,2021,male,91.516
medium_variant,776,2022,male,89.317
medium_variant,776,2023,male,87.226
medium_variant,776,2024,male,85.264
medium_variant,776,2025,male,83.47
medium_variant,776,2026,male,81.79
medium_variant,776,2027,male,80.205
medium_variant,776,2028,male,78.806
medium_variant,776,2029,male,77.565
medium_variant,776,2030,male,76.492
medium_variant,776,2031,male,75.444
medium_variant,776,2032,male,74.564
medium_variant,776,2033,male,73.846
medium_variant,776,2034,male,73.292
medium_variant,776,2035,male,72.883
medium_variant,776,2036,male,72.438
medium_variant,776,2037,male,72.111
medium_variant,776,2038,male,71.876
medium_variant,776,2039,male,71.686
medium_variant,776,2040,male,71.492
medium_variant,776,2041,male,71.158
medium_variant,776,2042,male,70.799
medium_variant,776,2043,male,70.418
medium_variant,776,2044,male,69.976
medium_variant,776,2045,male,69.444
medium_variant,776,2046,male,68.66
medium_variant,776,2047,male,67.84
medium_variant,776,2048,male,66.962
medium_variant,776,2049,male,66.055
medium_variant,776,2050,male,65.138
medium_variant,776,2051,male,64.065
medium_variant,776,2052,male,63.014
medium_variant,776,2053,male,61.969
medium_variant,776,2054,male,60.936
medium_variant,776,2055,male,59.91
medium_variant,776,2056,male,58.823
medium_variant,776,2057,male,57.762
medium_variant,776,2058,male,56.766
medium_variant,776,2059,male,55.891
medium_variant,776,2060,male,55.125
medium_variant,776,2061,male,54.447
medium_variant,776,2062,male,53.843
medium_variant,776,2063,male,53.369
medium_variant,776,2064,male,52.956
medium_variant,776,2065,male,52.636
medium_variant,776,2066,male,52.307
medium_variant,776,2067,male,52.043
medium_variant,776,2068,male,51.829
medium_variant,776,2069,male,51.676
medium_variant,776,2070,male,51.553
medium_variant,776,2071,male,51.399
medium_variant,776,2072,male,51.268
medium_variant,776,2073,male,51.141
medium_variant,776,2074,male,51.016
medium_variant,776,2075,male,50.872
medium_variant,776,2076,male,50.633
medium_variant,776,2077,male,50.362
medium_variant,776,2078,male,50.075
medium_variant,776,2079,male,49.751
medium_variant,776,2080,male,49.386
medium_variant,776,2081,male,48.932
medium_variant,776,2082,male,48.435
medium_variant,776,2083,male,47.921
medium_variant,776,2084,male,47.395
medium_variant,776,2085,male,46.853
medium_variant,776,2086,male,46.279
medium_variant,776,2087,male,45.7
medium_variant,776,2088,male,45.14
medium_variant,776,2089,male,44.604
medium_variant,776,2090,male,44.114
medium_variant,776,2091,male,43.645
medium_variant,776,2092,male,43.19
medium_variant,776,2093,male,42.79
medium_variant,776,2094,male,42.435
medium_variant,776,2095,male,42.141
medium_variant,776,2096,male,41.857
medium_variant,776,2097,male,41.617
medium_variant,776,2098,male,41.424
medium_variant,776,2099,male,41.26
medium_variant,776,2100,male,41.124
estimates,776,1950,female,147.211
estimates,776,1951,female,142.877
estimates,776,1952,female,138.66
estimates,776,1953,female,134.642
estimates,776,1954,female,130.567
estimates,776,1955,female,126.295
estimates,776,1956,female,126.07
estimates,776,1957,female,125.563
estimates,776,1958,female,124.958
estimates,776,1959,female,124.473
estimates,776,1960,female,124.568
estimates,776,1961,female,125.924
estimates,776,1962,female,127.066
estimates,776,1963,female,128.181
estimates,776,1964,female,129.096
estimates,776,1965,female,129.538
estimates,776,1966,female,132.928
estimates,776,1967,female,135.752
estimates,776,1968,female,138.14
estimates,776,1969,female,140.297
estimates,776,1970,female,141.867
estimates,776,1971,female,140.721
estimates,776,1972,female,139.457
estimates,776,1973,female,138.018
estimates,776,1974,female,136.411
estimates,776,1975,female,134.835
estimates,776,1976,female,131.13
estimates,776,1977,female,128.149
estimates,776,1978,female,125.501
estimates,776,1979,female,122.856
estimates,776,1980,female,119.934
estimates,776,1981,female,120.346
estimates,776,1982,female,120.436
estimates,776,1983,female,120.255
estimates,776,1984,female,119.92
estimates,776,1985,female,119.384
estimates,776,1986,female,116.911
estimates,776,1987,female,113.401
estimates,776,1988,female,109.602
estimates,776,1989,female,106.43
estimates,776,1990,female,104.327
estimates,776,1991,female,101.843
estimates,776,1992,female,101.17
estimates,776,1993,female,101.56
estimates,776,1994,female,102.161
estimates,776,1995,female,102.441
estimates,776,1996,female,103.375
estimates,776,1997,female,103.499
estimates,776,1998,female,103.201
estimates,776,1999,female,103.102
estimates,776,2000,female,103.356
estimates,776,2001,female,100.522
estimates,776,2002,female,98.419
estimates,776,2003,female,96.86
estimates,776,2004,female,95.661
estimates,776,2005,female,94.749
estimates,776,2006,female,94.531
estimates,776,2007,female,94.632
estimates,776,2008,female,94.857
estimates,776,2009,female,94.896
estimates,776,2010,female,94.627
estimates,776,2011,female,94.568
estimates,776,2012,female,94.194
estimates,776,2013,female,93.656
estimates,776,2014,female,93.229
estimates,776,2015,female,93.001
medium_variant,776,2015,female,93.001
medium_variant,776,2016,female,91.669
medium_variant,776,2017,female,90.509
medium_variant,776,2018,female,89.414
medium_variant,776,2019,female,88.282
medium_variant,776,2020,female,87.078
medium_variant,776,2021,female,85.526
medium_variant,776,2022,female,84.036
medium_variant,776,2023,female,82.62
medium_variant,776,2024,female,81.282
medium_variant,776,2025,female,80.04
medium_variant,776,2026,female,78.751
medium_variant,776,2027,female,77.529
medium_variant,776,2028,female,76.415
medium_variant,776,2029,female,75.44
medium_variant,776,2030,female,74.631
medium_variant,776,2031,female,73.731
medium_variant,776,2032,female,72.992
medium_variant,776,2033,female,72.411
medium_variant,776,2034,female,71.975
medium_variant,776,2035,female,71.709
medium_variant,776,2036,female,71.349
medium_variant,776,2037,female,71.153
medium_variant,776,2038,female,71.062
medium_variant,776,2039,female,71.029
medium_variant,776,2040,female,71.008
medium_variant,776,2041,female,70.78
medium_variant,776,2042,female,70.558
medium_variant,776,2043,female,70.342
medium_variant,776,2044,female,70.071
medium_variant,776,2045,female,69.704
medium_variant,776,2046,female,69.089
medium_variant,776,2047,female,68.39
medium_variant,776,2048,female,67.642
medium_variant,776,2049,female,66.887
medium_variant,776,2050,female,66.117
medium_variant,776,2051,female,65.109
medium_variant,776,2052,female,64.127
medium_variant,776,2053,female,63.165
medium_variant,776,2054,female,62.183
medium_variant,776,2055,female,61.198
medium_variant,776,2056,female,60.07
medium_variant,776,2057,female,58.97
medium_variant,776,2058,female,57.935
medium_variant,776,2059,female,57.026
medium_variant,776,2060,female,56.259
medium_variant,776,2061,female,55.523
medium_variant,776,2062,female,54.899
medium_variant,776,2063,female,54.401
medium_variant,776,2064,female,53.998
medium_variant,776,2065,female,53.667
medium_variant,776,2066,female,53.277
medium_variant,776,2067,female,52.956
medium_variant,776,2068,female,52.698
medium_variant,776,2069,female,52.523
medium_variant,776,2070,female,52.369
medium_variant,776,2071,female,52.144
medium_variant,776,2072,female,51.955
medium_variant,776,2073,female,51.802
medium_variant,776,2074,female,51.651
medium_variant,776,2075,female,51.496
medium_variant,776,2076,female,51.227
medium_variant,776,2077,female,50.958
medium_variant,776,2078,female,50.674
medium_variant,776,2079,female,50.365
medium_variant,776,2080,female,50.017
medium_variant,776,2081,female,49.557
medium_variant,776,2082,female,49.064
medium_variant,776,2083,female,48.549
medium_variant,776,2084,female,48.035
medium_variant,776,2085,female,47.511
medium_variant,776,2086,female,46.92
medium_variant,776,2087,female,46.335
medium_variant,776,2088,female,45.772
medium_variant,776,2089,female,45.241
medium_variant,776,2090,female,44.749
medium_variant,776,2091,female,44.255
medium_variant,776,2092,female,43.799
medium_variant,776,2093,female,43.389
medium_variant,776,2094,female,43.037
medium_variant,776,2095,female,42.749
medium_variant,776,2096,female,42.449
medium_variant,776,2097,female,42.207
medium_variant,776,2098,female,42.018
medium_variant,776,2099,female,41.856
medium_variant,776,2100,female,41.727
