variant,country,year,gender,childdependencyratio2069
estimates,44,1950,male,111.704
estimates,44,1951,male,112.125
estimates,44,1952,male,112.672
estimates,44,1953,male,114.119
estimates,44,1954,male,116.29
estimates,44,1955,male,118.69
estimates,44,1956,male,118.703
estimates,44,1957,male,118.462
estimates,44,1958,male,118.384
estimates,44,1959,male,118.79
estimates,44,1960,male,120.025
estimates,44,1961,male,119.724
estimates,44,1962,male,119.717
estimates,44,1963,male,119.974
estimates,44,1964,male,120.144
estimates,44,1965,male,120.165
estimates,44,1966,male,119.064
estimates,44,1967,male,117.618
estimates,44,1968,male,116.223
estimates,44,1969,male,115.298
estimates,44,1970,male,114.854
estimates,44,1971,male,113.45
estimates,44,1972,male,112.987
estimates,44,1973,male,112.855
estimates,44,1974,male,112.39
estimates,44,1975,male,111.37
estimates,44,1976,male,112.534
estimates,44,1977,male,112.498
estimates,44,1978,male,111.423
estimates,44,1979,male,109.821
estimates,44,1980,male,107.943
estimates,44,1981,male,104.014
estimates,44,1982,male,100.889
estimates,44,1983,male,98.223
estimates,44,1984,male,95.569
estimates,44,1985,male,92.792
estimates,44,1986,male,91.015
estimates,44,1987,male,88.732
estimates,44,1988,male,86.214
estimates,44,1989,male,83.919
estimates,44,1990,male,81.998
estimates,44,1991,male,79.671
estimates,44,1992,male,78
estimates,44,1993,male,76.732
estimates,44,1994,male,75.482
estimates,44,1995,male,74.088
estimates,44,1996,male,73.337
estimates,44,1997,male,72.398
estimates,44,1998,male,71.371
estimates,44,1999,male,70.412
estimates,44,2000,male,69.611
estimates,44,2001,male,67.037
estimates,44,2002,male,64.699
estimates,44,2003,male,62.745
estimates,44,2004,male,60.984
estimates,44,2005,male,59.132
estimates,44,2006,male,57.82
estimates,44,2007,male,56.412
estimates,44,2008,male,54.884
estimates,44,2009,male,53.221
estimates,44,2010,male,51.442
estimates,44,2011,male,50.488
estimates,44,2012,male,49.125
estimates,44,2013,male,47.64
estimates,44,2014,male,46.284
estimates,44,2015,male,45.139
medium_variant,44,2015,male,45.139
medium_variant,44,2016,male,44.117
medium_variant,44,2017,male,43.306
medium_variant,44,2018,male,42.681
medium_variant,44,2019,male,42.173
medium_variant,44,2020,male,41.771
medium_variant,44,2021,male,41.639
medium_variant,44,2022,male,41.644
medium_variant,44,2023,male,41.699
medium_variant,44,2024,male,41.707
medium_variant,44,2025,male,41.61
medium_variant,44,2026,male,41.547
medium_variant,44,2027,male,41.356
medium_variant,44,2028,male,41.072
medium_variant,44,2029,male,40.749
medium_variant,44,2030,male,40.419
medium_variant,44,2031,male,40.181
medium_variant,44,2032,male,39.916
medium_variant,44,2033,male,39.62
medium_variant,44,2034,male,39.279
medium_variant,44,2035,male,38.899
medium_variant,44,2036,male,38.588
medium_variant,44,2037,male,38.247
medium_variant,44,2038,male,37.882
medium_variant,44,2039,male,37.509
medium_variant,44,2040,male,37.138
medium_variant,44,2041,male,36.884
medium_variant,44,2042,male,36.638
medium_variant,44,2043,male,36.387
medium_variant,44,2044,male,36.121
medium_variant,44,2045,male,35.839
medium_variant,44,2046,male,35.665
medium_variant,44,2047,male,35.464
medium_variant,44,2048,male,35.258
medium_variant,44,2049,male,35.077
medium_variant,44,2050,male,34.928
medium_variant,44,2051,male,34.908
medium_variant,44,2052,male,34.915
medium_variant,44,2053,male,34.932
medium_variant,44,2054,male,34.951
medium_variant,44,2055,male,34.96
medium_variant,44,2056,male,35.044
medium_variant,44,2057,male,35.118
medium_variant,44,2058,male,35.182
medium_variant,44,2059,male,35.233
medium_variant,44,2060,male,35.274
medium_variant,44,2061,male,35.388
medium_variant,44,2062,male,35.487
medium_variant,44,2063,male,35.564
medium_variant,44,2064,male,35.599
medium_variant,44,2065,male,35.594
medium_variant,44,2066,male,35.635
medium_variant,44,2067,male,35.634
medium_variant,44,2068,male,35.591
medium_variant,44,2069,male,35.501
medium_variant,44,2070,male,35.368
medium_variant,44,2071,male,35.274
medium_variant,44,2072,male,35.141
medium_variant,44,2073,male,34.98
medium_variant,44,2074,male,34.817
medium_variant,44,2075,male,34.665
medium_variant,44,2076,male,34.608
medium_variant,44,2077,male,34.561
medium_variant,44,2078,male,34.522
medium_variant,44,2079,male,34.483
medium_variant,44,2080,male,34.443
medium_variant,44,2081,male,34.48
medium_variant,44,2082,male,34.515
medium_variant,44,2083,male,34.543
medium_variant,44,2084,male,34.568
medium_variant,44,2085,male,34.588
medium_variant,44,2086,male,34.67
medium_variant,44,2087,male,34.742
medium_variant,44,2088,male,34.803
medium_variant,44,2089,male,34.851
medium_variant,44,2090,male,34.884
medium_variant,44,2091,male,34.967
medium_variant,44,2092,male,35.035
medium_variant,44,2093,male,35.084
medium_variant,44,2094,male,35.118
medium_variant,44,2095,male,35.126
medium_variant,44,2096,male,35.175
medium_variant,44,2097,male,35.203
medium_variant,44,2098,male,35.21
medium_variant,44,2099,male,35.196
medium_variant,44,2100,male,35.167
estimates,44,1950,female,91.494
estimates,44,1951,female,91.55
estimates,44,1952,female,91.332
estimates,44,1953,female,91.771
estimates,44,1954,female,92.891
estimates,44,1955,female,94.35
estimates,44,1956,female,95.223
estimates,44,1957,female,96.535
estimates,44,1958,female,98.139
estimates,44,1959,female,100.079
estimates,44,1960,female,102.538
estimates,44,1961,female,103.912
estimates,44,1962,female,105.596
estimates,44,1963,female,107.365
estimates,44,1964,female,108.999
estimates,44,1965,female,110.255
estimates,44,1966,female,110.316
estimates,44,1967,female,109.829
estimates,44,1968,female,109.166
estimates,44,1969,female,108.733
estimates,44,1970,female,108.658
estimates,44,1971,female,106.711
estimates,44,1972,female,105.761
estimates,44,1973,female,105.214
estimates,44,1974,female,104.424
estimates,44,1975,female,103.133
estimates,44,1976,female,103.65
estimates,44,1977,female,103.196
estimates,44,1978,female,101.922
estimates,44,1979,female,100.313
estimates,44,1980,female,98.611
estimates,44,1981,female,95.116
estimates,44,1982,female,92.392
estimates,44,1983,female,90.105
estimates,44,1984,female,87.836
estimates,44,1985,female,85.44
estimates,44,1986,female,83.964
estimates,44,1987,female,81.974
estimates,44,1988,female,79.776
estimates,44,1989,female,77.778
estimates,44,1990,female,76.148
estimates,44,1991,female,74.03
estimates,44,1992,female,72.495
estimates,44,1993,female,71.314
estimates,44,1994,female,70.12
estimates,44,1995,female,68.776
estimates,44,1996,female,67.997
estimates,44,1997,female,67.016
estimates,44,1998,female,65.948
estimates,44,1999,female,64.942
estimates,44,2000,female,64.048
estimates,44,2001,female,61.749
estimates,44,2002,female,59.646
estimates,44,2003,female,57.857
estimates,44,2004,female,56.226
estimates,44,2005,female,54.495
estimates,44,2006,female,53.309
estimates,44,2007,female,52.02
estimates,44,2008,female,50.592
estimates,44,2009,female,49.031
estimates,44,2010,female,47.347
estimates,44,2011,female,46.408
estimates,44,2012,female,45.085
estimates,44,2013,female,43.648
estimates,44,2014,female,42.346
estimates,44,2015,female,41.256
medium_variant,44,2015,female,41.256
medium_variant,44,2016,female,40.249
medium_variant,44,2017,female,39.464
medium_variant,44,2018,female,38.857
medium_variant,44,2019,female,38.377
medium_variant,44,2020,female,38.002
medium_variant,44,2021,female,37.889
medium_variant,44,2022,female,37.91
medium_variant,44,2023,female,37.985
medium_variant,44,2024,female,38.028
medium_variant,44,2025,female,37.984
medium_variant,44,2026,female,37.965
medium_variant,44,2027,female,37.836
medium_variant,44,2028,female,37.62
medium_variant,44,2029,female,37.375
medium_variant,44,2030,female,37.126
medium_variant,44,2031,female,36.964
medium_variant,44,2032,female,36.781
medium_variant,44,2033,female,36.571
medium_variant,44,2034,female,36.316
medium_variant,44,2035,female,36.022
medium_variant,44,2036,female,35.783
medium_variant,44,2037,female,35.516
medium_variant,44,2038,female,35.219
medium_variant,44,2039,female,34.913
medium_variant,44,2040,female,34.613
medium_variant,44,2041,female,34.422
medium_variant,44,2042,female,34.24
medium_variant,44,2043,female,34.055
medium_variant,44,2044,female,33.853
medium_variant,44,2045,female,33.632
medium_variant,44,2046,female,33.506
medium_variant,44,2047,female,33.354
medium_variant,44,2048,female,33.198
medium_variant,44,2049,female,33.059
medium_variant,44,2050,female,32.957
medium_variant,44,2051,female,32.98
medium_variant,44,2052,female,33.027
medium_variant,44,2053,female,33.09
medium_variant,44,2054,female,33.157
medium_variant,44,2055,female,33.216
medium_variant,44,2056,female,33.345
medium_variant,44,2057,female,33.471
medium_variant,44,2058,female,33.586
medium_variant,44,2059,female,33.686
medium_variant,44,2060,female,33.779
medium_variant,44,2061,female,33.944
medium_variant,44,2062,female,34.095
medium_variant,44,2063,female,34.219
medium_variant,44,2064,female,34.306
medium_variant,44,2065,female,34.353
medium_variant,44,2066,female,34.44
medium_variant,44,2067,female,34.487
medium_variant,44,2068,female,34.487
medium_variant,44,2069,female,34.439
medium_variant,44,2070,female,34.345
medium_variant,44,2071,female,34.287
medium_variant,44,2072,female,34.183
medium_variant,44,2073,female,34.047
medium_variant,44,2074,female,33.908
medium_variant,44,2075,female,33.781
medium_variant,44,2076,female,33.745
medium_variant,44,2077,female,33.72
medium_variant,44,2078,female,33.704
medium_variant,44,2079,female,33.687
medium_variant,44,2080,female,33.67
medium_variant,44,2081,female,33.72
medium_variant,44,2082,female,33.768
medium_variant,44,2083,female,33.815
medium_variant,44,2084,female,33.853
medium_variant,44,2085,female,33.887
medium_variant,44,2086,female,33.981
medium_variant,44,2087,female,34.062
medium_variant,44,2088,female,34.137
medium_variant,44,2089,female,34.196
medium_variant,44,2090,female,34.242
medium_variant,44,2091,female,34.335
medium_variant,44,2092,female,34.412
medium_variant,44,2093,female,34.474
medium_variant,44,2094,female,34.514
medium_variant,44,2095,female,34.534
medium_variant,44,2096,female,34.593
medium_variant,44,2097,female,34.629
medium_variant,44,2098,female,34.645
medium_variant,44,2099,female,34.645
medium_variant,44,2100,female,34.625
