variant,country,year,noofbirth
estimates,44,1950,2.722
estimates,44,1951,2.735
estimates,44,1952,2.773
estimates,44,1953,2.837
estimates,44,1954,2.926
estimates,44,1955,3.041
estimates,44,1956,3.178
estimates,44,1957,3.335
estimates,44,1958,3.503
estimates,44,1959,3.673
estimates,44,1960,3.831
estimates,44,1961,3.964
estimates,44,1962,4.061
estimates,44,1963,4.117
estimates,44,1964,4.136
estimates,44,1965,4.134
estimates,44,1966,4.135
estimates,44,1967,4.159
estimates,44,1968,4.221
estimates,44,1969,4.321
estimates,44,1970,4.448
estimates,44,1971,4.582
estimates,44,1972,4.7
estimates,44,1973,4.79
estimates,44,1974,4.852
estimates,44,1975,4.9
estimates,44,1976,4.958
estimates,44,1977,5.046
estimates,44,1978,5.176
estimates,44,1979,5.342
estimates,44,1980,5.53
estimates,44,1981,5.711
estimates,44,1982,5.861
estimates,44,1983,5.963
estimates,44,1984,6.014
estimates,44,1985,6.025
estimates,44,1986,6.019
estimates,44,1987,6.018
estimates,44,1988,6.04
estimates,44,1989,6.086
estimates,44,1990,6.148
estimates,44,1991,6.212
estimates,44,1992,6.257
estimates,44,1993,6.268
estimates,44,1994,6.238
estimates,44,1995,6.16
estimates,44,1996,6.031
estimates,44,1997,5.863
estimates,44,1998,5.672
estimates,44,1999,5.471
estimates,44,2000,5.285
estimates,44,2001,5.138
estimates,44,2002,5.043
estimates,44,2003,5.006
estimates,44,2004,5.028
estimates,44,2005,5.099
estimates,44,2006,5.2
estimates,44,2007,5.307
estimates,44,2008,5.401
estimates,44,2009,5.471
estimates,44,2010,5.515
estimates,44,2011,5.537
estimates,44,2012,5.547
estimates,44,2013,5.554
estimates,44,2014,5.562
estimates,44,2015,5.57
medium_variant,44,2015,5.57
medium_variant,44,2016,5.577
medium_variant,44,2017,5.581
medium_variant,44,2018,5.579
medium_variant,44,2019,5.572
medium_variant,44,2020,5.558
medium_variant,44,2021,5.539
medium_variant,44,2022,5.515
medium_variant,44,2023,5.486
medium_variant,44,2024,5.453
medium_variant,44,2025,5.417
medium_variant,44,2026,5.377
medium_variant,44,2027,5.334
medium_variant,44,2028,5.288
medium_variant,44,2029,5.241
medium_variant,44,2030,5.194
medium_variant,44,2031,5.148
medium_variant,44,2032,5.104
medium_variant,44,2033,5.064
medium_variant,44,2034,5.027
medium_variant,44,2035,4.997
medium_variant,44,2036,4.973
medium_variant,44,2037,4.957
medium_variant,44,2038,4.947
medium_variant,44,2039,4.943
medium_variant,44,2040,4.946
medium_variant,44,2041,4.953
medium_variant,44,2042,4.964
medium_variant,44,2043,4.978
medium_variant,44,2044,4.992
medium_variant,44,2045,5.005
medium_variant,44,2046,5.017
medium_variant,44,2047,5.026
medium_variant,44,2048,5.032
medium_variant,44,2049,5.035
medium_variant,44,2050,5.033
medium_variant,44,2051,5.028
medium_variant,44,2052,5.018
medium_variant,44,2053,5.006
medium_variant,44,2054,4.991
medium_variant,44,2055,4.974
medium_variant,44,2056,4.955
medium_variant,44,2057,4.935
medium_variant,44,2058,4.913
medium_variant,44,2059,4.89
medium_variant,44,2060,4.868
medium_variant,44,2061,4.846
medium_variant,44,2062,4.824
medium_variant,44,2063,4.803
medium_variant,44,2064,4.783
medium_variant,44,2065,4.765
medium_variant,44,2066,4.748
medium_variant,44,2067,4.734
medium_variant,44,2068,4.721
medium_variant,44,2069,4.71
medium_variant,44,2070,4.701
medium_variant,44,2071,4.695
medium_variant,44,2072,4.69
medium_variant,44,2073,4.686
medium_variant,44,2074,4.684
medium_variant,44,2075,4.682
medium_variant,44,2076,4.681
medium_variant,44,2077,4.68
medium_variant,44,2078,4.679
medium_variant,44,2079,4.677
medium_variant,44,2080,4.675
medium_variant,44,2081,4.67
medium_variant,44,2082,4.665
medium_variant,44,2083,4.657
medium_variant,44,2084,4.649
medium_variant,44,2085,4.638
medium_variant,44,2086,4.627
medium_variant,44,2087,4.613
medium_variant,44,2088,4.599
medium_variant,44,2089,4.584
medium_variant,44,2090,4.568
medium_variant,44,2091,4.552
medium_variant,44,2092,4.536
medium_variant,44,2093,4.52
medium_variant,44,2094,4.504
medium_variant,44,2095,4.488
medium_variant,44,2096,4.472
medium_variant,44,2097,4.457
medium_variant,44,2098,4.442
medium_variant,44,2099,4.427
