variant,country,year,noofbirth
estimates,442,1950,4.209
estimates,442,1951,4.267
estimates,442,1952,4.384
estimates,442,1953,4.499
estimates,442,1954,4.613
estimates,442,1955,4.725
estimates,442,1956,4.834
estimates,442,1957,4.94
estimates,442,1958,5.039
estimates,442,1959,5.128
estimates,442,1960,5.2
estimates,442,1961,5.251
estimates,442,1962,5.276
estimates,442,1963,5.27
estimates,442,1964,5.233
estimates,442,1965,5.163
estimates,442,1966,5.059
estimates,442,1967,4.928
estimates,442,1968,4.777
estimates,442,1969,4.617
estimates,442,1970,4.458
estimates,442,1971,4.309
estimates,442,1972,4.177
estimates,442,1973,4.069
estimates,442,1974,3.989
estimates,442,1975,3.94
estimates,442,1976,3.923
estimates,442,1977,3.931
estimates,442,1978,3.958
estimates,442,1979,3.999
estimates,442,1980,4.048
estimates,442,1981,4.097
estimates,442,1982,4.143
estimates,442,1983,4.187
estimates,442,1984,4.227
estimates,442,1985,4.272
estimates,442,1986,4.33
estimates,442,1987,4.408
estimates,442,1988,4.511
estimates,442,1989,4.636
estimates,442,1990,4.777
estimates,442,1991,4.927
estimates,442,1992,5.074
estimates,442,1993,5.208
estimates,442,1994,5.323
estimates,442,1995,5.408
estimates,442,1996,5.459
estimates,442,1997,5.479
estimates,442,1998,5.472
estimates,442,1999,5.444
estimates,442,2000,5.405
estimates,442,2001,5.363
estimates,442,2002,5.328
estimates,442,2003,5.31
estimates,442,2004,5.313
estimates,442,2005,5.339
estimates,442,2006,5.388
estimates,442,2007,5.453
estimates,442,2008,5.53
estimates,442,2009,5.616
estimates,442,2010,5.713
estimates,442,2011,5.823
estimates,442,2012,5.945
estimates,442,2013,6.077
estimates,442,2014,6.217
estimates,442,2015,6.357
medium_variant,442,2015,6.357
medium_variant,442,2016,6.493
medium_variant,442,2017,6.618
medium_variant,442,2018,6.729
medium_variant,442,2019,6.825
medium_variant,442,2020,6.906
medium_variant,442,2021,6.975
medium_variant,442,2022,7.035
medium_variant,442,2023,7.092
medium_variant,442,2024,7.147
medium_variant,442,2025,7.202
medium_variant,442,2026,7.255
medium_variant,442,2027,7.307
medium_variant,442,2028,7.355
medium_variant,442,2029,7.402
medium_variant,442,2030,7.446
medium_variant,442,2031,7.488
medium_variant,442,2032,7.528
medium_variant,442,2033,7.567
medium_variant,442,2034,7.605
medium_variant,442,2035,7.643
medium_variant,442,2036,7.681
medium_variant,442,2037,7.721
medium_variant,442,2038,7.763
medium_variant,442,2039,7.808
medium_variant,442,2040,7.856
medium_variant,442,2041,7.909
medium_variant,442,2042,7.967
medium_variant,442,2043,8.03
medium_variant,442,2044,8.097
medium_variant,442,2045,8.167
medium_variant,442,2046,8.242
medium_variant,442,2047,8.319
medium_variant,442,2048,8.398
medium_variant,442,2049,8.476
medium_variant,442,2050,8.553
medium_variant,442,2051,8.628
medium_variant,442,2052,8.699
medium_variant,442,2053,8.766
medium_variant,442,2054,8.828
medium_variant,442,2055,8.886
medium_variant,442,2056,8.938
medium_variant,442,2057,8.986
medium_variant,442,2058,9.031
medium_variant,442,2059,9.072
medium_variant,442,2060,9.111
medium_variant,442,2061,9.146
medium_variant,442,2062,9.179
medium_variant,442,2063,9.209
medium_variant,442,2064,9.238
medium_variant,442,2065,9.265
medium_variant,442,2066,9.291
medium_variant,442,2067,9.316
medium_variant,442,2068,9.34
medium_variant,442,2069,9.364
medium_variant,442,2070,9.388
medium_variant,442,2071,9.413
medium_variant,442,2072,9.438
medium_variant,442,2073,9.464
medium_variant,442,2074,9.491
medium_variant,442,2075,9.519
medium_variant,442,2076,9.548
medium_variant,442,2077,9.579
medium_variant,442,2078,9.611
medium_variant,442,2079,9.643
medium_variant,442,2080,9.675
medium_variant,442,2081,9.708
medium_variant,442,2082,9.739
medium_variant,442,2083,9.77
medium_variant,442,2084,9.799
medium_variant,442,2085,9.826
medium_variant,442,2086,9.852
medium_variant,442,2087,9.875
medium_variant,442,2088,9.897
medium_variant,442,2089,9.917
medium_variant,442,2090,9.935
medium_variant,442,2091,9.95
medium_variant,442,2092,9.963
medium_variant,442,2093,9.974
medium_variant,442,2094,9.982
medium_variant,442,2095,9.987
medium_variant,442,2096,9.99
medium_variant,442,2097,9.99
medium_variant,442,2098,9.988
medium_variant,442,2099,9.983
